course,speed,day,time,lon,lat,seq,video_time,RS Classifier,LS Classifier,USRight,USLeft,USRear,LidarRight,LidarLeft,CO,SO,O3,NO,P10,P25
357.85,7.88,230717,7/22/2017 21:19,-84.37278,33.780765,606,7/23/2017 0:10,,Parallel RS,182.88,640.08,239.6066667,1,1206.666667,783,671,902,841,20.9,18.7
356.5,8.24,230717,7/22/2017 21:19,-84.37278167,33.78080667,607,7/23/2017 0:10,,Parallel RS,353.9066667,640.08,244.6866667,1,1028.666667,783,942,520,614,21,18.8
356.65,8.49,230717,7/22/2017 21:19,-84.37278333,33.78084833,608,7/23/2017 0:10,,Parallel RS,378.46,640.08,640.08,343.25,948.75,783,668,940,874,21,18.8
354.6,8.53,230717,7/22/2017 21:19,-84.37278667,33.78089,609,7/23/2017 0:10,,Parallel RS,251.46,640.08,640.08,128.3333333,750.3333333,NA,NA,NA,NA,NA,NA
353.59,8.54,230717,7/22/2017 21:19,-84.37279167,33.78093167,610,7/23/2017 0:10,,Parallel RS,177.8,314.325,451.485,49,981.25,782,465,1000,886,21,18.8
353.96,8.31,230717,7/22/2017 21:19,-84.372795,33.78097167,611,7/23/2017 0:10,,Parallel RS,176.53,234.95,320.04,834,2212,784,781,864,834,21,18.8
354.04,8.33,230717,7/22/2017 21:19,-84.372795,33.78101667,612,7/23/2017 0:10,Car LS,,163.195,245.745,347.345,694,67.25,782,758,889,913,21,18.8
354.38,7.91,230717,7/22/2017 21:19,-84.37279667,33.781055,613,7/23/2017 0:10,,,138.0066667,301.4133333,296.3333333,151.3333333,1,781,1005,465,613,21,18.8
355.69,9.15,230717,7/22/2017 21:19,-84.3728,33.7811,614,7/23/2017 0:10,,Parallel RS,209.9733333,329.3533333,320.04,107.3333333,1,NA,NA,NA,NA,NA,NA
356.75,9.35,230717,7/22/2017 21:19,-84.3728,33.78115,615,7/23/2017 0:10,,Parallel RS,194.31,473.075,299.72,78.5,772.5,781,759,815,778,21,18.8
357.3,8.93,230717,7/22/2017 21:19,-84.37280167,33.781195,616,7/23/2017 0:10,Parallel LS,Parallel RS,198.9666667,617.22,292.9466667,140,1547.333333,785,440,1040,913,21.1,18.9
1.83,8.42,230717,7/22/2017 21:19,-84.3728,33.78124,617,7/23/2017 0:10,Parallel LS,Parallel RS,206.5866667,305.6466667,268.3933333,304,1492.666667,780,831,793,782,21.1,18.9
