"","LidarLeft","LidarRight","USLeft","USRear","USRight","CO","P25","O3","P10","NO","SO","timestamp","sensor","DateN","TimeN","Time","sequenceTime"
"4552",1,1052,485.14,640.08,322.58,780,16.4,695,18.6,748,891,230717013054,"proximity","230717","013054",2017-07-23 01:30:54,4552
"4553",1178,825,637.54,640.08,177.8,NA,NA,NA,NA,NA,NA,230717013054,"proximity","230717","013054",2017-07-23 01:30:54,4553
"4554",1,950,637.54,640.08,172.72,NA,NA,NA,NA,NA,NA,230717013054,"proximity","230717","013054",2017-07-23 01:30:54,4554
"4555",1925,1055,640.08,640.08,322.58,NA,NA,NA,NA,NA,NA,230717013055,"proximity","230717","013055",2017-07-23 01:30:55,4555
"4556",211,1239,203.2,12.7,177.8,778,16.4,709,18.6,740,856,230717013055,"proximity","230717","013055",2017-07-23 01:30:55,4556
"4557",209,1,185.42,261.62,177.8,NA,NA,NA,NA,NA,NA,230717013055,"proximity","230717","013055",2017-07-23 01:30:55,4557
"4558",208,1092,185.42,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013056,"proximity","230717","013056",2017-07-23 01:30:56,4558
"4559",207,1076,187.96,320.04,175.26,NA,NA,NA,NA,NA,NA,230717013056,"proximity","230717","013056",2017-07-23 01:30:56,4559
"4560",207,966,185.42,320.04,180.34,782,16.4,863,18.6,830,597,230717013056,"proximity","230717","013056",2017-07-23 01:30:56,4560
"4561",509,725,187.96,320.04,177.8,NA,NA,NA,NA,NA,NA,230717013056,"proximity","230717","013056",2017-07-23 01:30:56,4561
"4562",1876,1,515.62,320.04,177.8,NA,NA,NA,NA,NA,NA,230717013057,"proximity","230717","013057",2017-07-23 01:30:57,4562
"4563",1911,1,637.54,320.04,182.88,NA,NA,NA,NA,NA,NA,230717013057,"proximity","230717","013057",2017-07-23 01:30:57,4563
"4564",2049,347,637.54,320.04,182.88,782,16.5,832,18.7,805,756,230717013058,"proximity","230717","013058",2017-07-23 01:30:58,4564
"4565",1,249,637.54,320.04,182.88,NA,NA,NA,NA,NA,NA,230717013058,"proximity","230717","013058",2017-07-23 01:30:58,4565
"4566",2117,981,637.54,320.04,187.96,NA,NA,NA,NA,NA,NA,230717013058,"proximity","230717","013058",2017-07-23 01:30:58,4566
"4567",1922,649,640.08,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013058,"proximity","230717","013058",2017-07-23 01:30:58,4567
"4568",197,1011,637.54,320.04,322.58,782,16.5,1267,18.8,1035,317,230717013059,"proximity","230717","013059",2017-07-23 01:30:59,4568
"4569",206,947,187.96,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013059,"proximity","230717","013059",2017-07-23 01:30:59,4569
"4570",209,519,185.42,320.04,238.76,NA,NA,NA,NA,NA,NA,230717013059,"proximity","230717","013059",2017-07-23 01:30:59,4570
"4571",214,1183,185.42,320.04,177.8,NA,NA,NA,NA,NA,NA,230717013100,"proximity","230717","013100",2017-07-23 01:31:00,4571
"4572",225,1177,193.04,320.04,322.58,779,16.5,719,18.9,747,903,230717013100,"proximity","230717","013100",2017-07-23 01:31:00,4572
"4573",1842,1223,200.66,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013100,"proximity","230717","013100",2017-07-23 01:31:00,4573
"4574",1867,1,218.44,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013101,"proximity","230717","013101",2017-07-23 01:31:01,4574
"4575",1908,883,322.58,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013101,"proximity","230717","013101",2017-07-23 01:31:01,4575
"4576",1916,1,322.58,320.04,172.72,780,16.5,915,19,864,669,230717013101,"proximity","230717","013101",2017-07-23 01:31:01,4576
"4577",1944,822,322.58,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013101,"proximity","230717","013101",2017-07-23 01:31:01,4577
"4578",303,183,322.58,320.04,165.1,NA,NA,NA,NA,NA,NA,230717013102,"proximity","230717","013102",2017-07-23 01:31:02,4578
"4579",1211,1,231.14,609.6,180.34,NA,NA,NA,NA,NA,NA,230717013102,"proximity","230717","013102",2017-07-23 01:31:02,4579
"4580",1936,1,241.3,640.08,322.58,781,16.5,421,19.2,554,973,230717013102,"proximity","230717","013102",2017-07-23 01:31:02,4580
"4581",1957,1,327.66,640.08,325.12,NA,NA,NA,NA,NA,NA,230717013103,"proximity","230717","013103",2017-07-23 01:31:03,4581
"4582",1891,1,330.2,640.08,640.08,NA,NA,NA,NA,NA,NA,230717013103,"proximity","230717","013103",2017-07-23 01:31:03,4582
"4583",1,789,330.2,642.62,642.62,NA,NA,NA,NA,NA,NA,230717013103,"proximity","230717","013103",2017-07-23 01:31:03,4583
"4584",291,777,233.68,642.62,642.62,781,16.6,822,19.4,799,771,230717013104,"proximity","230717","013104",2017-07-23 01:31:04,4584
"4585",1844,787,220.98,640.08,175.26,NA,NA,NA,NA,NA,NA,230717013104,"proximity","230717","013104",2017-07-23 01:31:04,4585
"4586",1,790,271.78,640.08,177.8,NA,NA,NA,NA,NA,NA,230717013104,"proximity","230717","013104",2017-07-23 01:31:04,4586
"4587",1,794,320.04,640.08,180.34,NA,NA,NA,NA,NA,NA,230717013105,"proximity","230717","013105",2017-07-23 01:31:05,4587
"4588",1,784,320.04,640.08,175.26,782,16.6,1058,19.6,922,438,230717013105,"proximity","230717","013105",2017-07-23 01:31:05,4588
"4589",1,776,218.44,20.32,177.8,NA,NA,NA,NA,NA,NA,230717013105,"proximity","230717","013105",2017-07-23 01:31:05,4589
"4590",1,768,203.2,320.04,241.3,NA,NA,NA,NA,NA,NA,230717013106,"proximity","230717","013106",2017-07-23 01:31:06,4590
"4591",1951,754,203.2,15.24,302.26,NA,NA,NA,NA,NA,NA,230717013106,"proximity","230717","013106",2017-07-23 01:31:06,4591
"4592",2255,744,215.9,320.04,322.58,780,16.6,828,19.6,830,798,230717013106,"proximity","230717","013106",2017-07-23 01:31:06,4592
"4593",1252,728,233.68,12.7,322.58,NA,NA,NA,NA,NA,NA,230717013106,"proximity","230717","013106",2017-07-23 01:31:06,4593
"4594",2566,723,320.04,320.04,134.62,NA,NA,NA,NA,NA,NA,230717013107,"proximity","230717","013107",2017-07-23 01:31:07,4594
"4595",1,223,320.04,320.04,177.8,NA,NA,NA,NA,NA,NA,230717013107,"proximity","230717","013107",2017-07-23 01:31:07,4595
"4596",345,180,320.04,320.04,180.34,780,16.6,744,19.8,747,820,230717013107,"proximity","230717","013107",2017-07-23 01:31:07,4596
"4597",336,165,307.34,12.7,238.76,NA,NA,NA,NA,NA,NA,230717013108,"proximity","230717","013108",2017-07-23 01:31:08,4597
"4598",1,181,304.8,320.04,165.1,NA,NA,NA,NA,NA,NA,230717013108,"proximity","230717","013108",2017-07-23 01:31:08,4598
"4599",482,155,307.34,15.24,147.32,NA,NA,NA,NA,NA,NA,230717013108,"proximity","230717","013108",2017-07-23 01:31:08,4599
"4600",370,693,309.88,320.04,139.7,780,16.6,494,19.9,610,939,230717013109,"proximity","230717","013109",2017-07-23 01:31:09,4600
"4601",1,715,312.42,320.04,142.24,NA,NA,NA,NA,NA,NA,230717013109,"proximity","230717","013109",2017-07-23 01:31:09,4601
"4602",1,679,314.96,320.04,127,NA,NA,NA,NA,NA,NA,230717013109,"proximity","230717","013109",2017-07-23 01:31:09,4602
"4603",1,125,320.04,320.04,116.84,NA,NA,NA,NA,NA,NA,230717013109,"proximity","230717","013109",2017-07-23 01:31:09,4603
"4604",1,118,332.74,320.04,101.6,781,16.7,776,20.1,751,778,230717013110,"proximity","230717","013110",2017-07-23 01:31:10,4604
"4605",1,120,337.82,15.24,99.06,NA,NA,NA,NA,NA,NA,230717013110,"proximity","230717","013110",2017-07-23 01:31:10,4605
"4606",1,126,345.44,487.68,104.14,NA,NA,NA,NA,NA,NA,230717013110,"proximity","230717","013110",2017-07-23 01:31:10,4606
"4607",1,129,332.74,220.98,106.68,NA,NA,NA,NA,NA,NA,230717013111,"proximity","230717","013111",2017-07-23 01:31:11,4607
"4608",1,138,330.2,347.98,106.68,783,16.7,1132,20.2,974,396,230717013111,"proximity","230717","013111",2017-07-23 01:31:11,4608
"4609",1,580,327.66,215.9,111.76,NA,NA,NA,NA,NA,NA,230717013111,"proximity","230717","013111",2017-07-23 01:31:11,4609
"4610",1,583,167.64,172.72,111.76,NA,NA,NA,NA,NA,NA,230717013111,"proximity","230717","013111",2017-07-23 01:31:11,4610
"4611",1,577,320.04,127,114.3,NA,NA,NA,NA,NA,NA,230717013112,"proximity","230717","013112",2017-07-23 01:31:12,4611
"4612",1,584,330.2,401.32,111.76,782,16.8,754,20.4,744,840,230717013112,"proximity","230717","013112",2017-07-23 01:31:12,4612
"4613",1,584,320.04,93.98,111.76,NA,NA,NA,NA,NA,NA,230717013112,"proximity","230717","013112",2017-07-23 01:31:12,4613
"4614",1,568,556.26,320.04,111.76,NA,NA,NA,NA,NA,NA,230717013113,"proximity","230717","013113",2017-07-23 01:31:13,4614
"4615",1,568,640.08,93.98,111.76,NA,NA,NA,NA,NA,NA,230717013113,"proximity","230717","013113",2017-07-23 01:31:13,4615
"4616",1,558,640.08,317.5,114.3,782,16.9,885,20.6,819,692,230717013113,"proximity","230717","013113",2017-07-23 01:31:13,4616
"4617",1,553,640.08,12.7,111.76,NA,NA,NA,NA,NA,NA,230717013114,"proximity","230717","013114",2017-07-23 01:31:14,4617
"4618",1,526,640.08,307.34,111.76,NA,NA,NA,NA,NA,NA,230717013114,"proximity","230717","013114",2017-07-23 01:31:14,4618
"4619",1,537,637.54,101.6,114.3,NA,NA,NA,NA,NA,NA,230717013114,"proximity","230717","013114",2017-07-23 01:31:14,4619
"4620",1,545,637.54,330.2,111.76,786,17,720,20.7,665,661,230717013114,"proximity","230717","013114",2017-07-23 01:31:14,4620
"4621",1,561,640.08,99.06,114.3,NA,NA,NA,NA,NA,NA,230717013115,"proximity","230717","013115",2017-07-23 01:31:15,4621
"4622",1,518,640.08,45.72,111.76,NA,NA,NA,NA,NA,NA,230717013115,"proximity","230717","013115",2017-07-23 01:31:15,4622
"4623",1,551,640.08,322.58,111.76,NA,NA,NA,NA,NA,NA,230717013115,"proximity","230717","013115",2017-07-23 01:31:15,4623
"4624",1,548,640.08,15.24,114.3,780,17,824,20.7,795,773,230717013116,"proximity","230717","013116",2017-07-23 01:31:16,4624
"4625",1,585,640.08,68.58,111.76,NA,NA,NA,NA,NA,NA,230717013116,"proximity","230717","013116",2017-07-23 01:31:16,4625
"4626",1,588,640.08,55.88,111.76,NA,NA,NA,NA,NA,NA,230717013116,"proximity","230717","013116",2017-07-23 01:31:16,4626
"4627",1,581,640.08,55.88,111.76,NA,NA,NA,NA,NA,NA,230717013116,"proximity","230717","013116",2017-07-23 01:31:16,4627
"4628",1,580,640.08,50.8,111.76,784,17,1226,20.7,1016,313,230717013117,"proximity","230717","013117",2017-07-23 01:31:17,4628
"4629",1,584,640.08,50.8,111.76,NA,NA,NA,NA,NA,NA,230717013117,"proximity","230717","013117",2017-07-23 01:31:17,4629
"4630",1,588,640.08,114.3,111.76,NA,NA,NA,NA,NA,NA,230717013117,"proximity","230717","013117",2017-07-23 01:31:17,4630
"4631",1,584,637.54,63.5,111.76,NA,NA,NA,NA,NA,NA,230717013118,"proximity","230717","013118",2017-07-23 01:31:18,4631
"4632",1,589,640.08,508,114.3,779,17.1,719,20.7,721,883,230717013118,"proximity","230717","013118",2017-07-23 01:31:18,4632
"4633",1,588,640.08,63.5,111.76,NA,NA,NA,NA,NA,NA,230717013118,"proximity","230717","013118",2017-07-23 01:31:18,4633
"4634",1,593,205.74,320.04,114.3,NA,NA,NA,NA,NA,NA,230717013119,"proximity","230717","013119",2017-07-23 01:31:19,4634
"4635",1,581,340.36,60.96,114.3,NA,NA,NA,NA,NA,NA,230717013119,"proximity","230717","013119",2017-07-23 01:31:19,4635
"4636",1,581,327.66,53.34,114.3,781,17.1,814,20.8,786,755,230717013119,"proximity","230717","013119",2017-07-23 01:31:19,4636
"4637",1,589,330.2,50.8,114.3,NA,NA,NA,NA,NA,NA,230717013120,"proximity","230717","013120",2017-07-23 01:31:20,4637
"4638",1,589,330.2,53.34,114.3,NA,NA,NA,NA,NA,NA,230717013120,"proximity","230717","013120",2017-07-23 01:31:20,4638
"4639",1,584,320.04,60.96,111.76,NA,NA,NA,NA,NA,NA,230717013120,"proximity","230717","013120",2017-07-23 01:31:20,4639
"4640",1,587,335.28,48.26,114.3,779,17.3,421,20.6,524,978,230717013120,"proximity","230717","013120",2017-07-23 01:31:20,4640
"4641",1,587,327.66,48.26,114.3,NA,NA,NA,NA,NA,NA,230717013121,"proximity","230717","013121",2017-07-23 01:31:21,4641
"4642",1,583,332.74,45.72,114.3,NA,NA,NA,NA,NA,NA,230717013121,"proximity","230717","013121",2017-07-23 01:31:21,4642
"4643",1,588,330.2,48.26,114.3,NA,NA,NA,NA,NA,NA,230717013121,"proximity","230717","013121",2017-07-23 01:31:21,4643
"4644",1,591,335.28,58.42,114.3,780,17.4,851,20.3,815,756,230717013121,"proximity","230717","013121",2017-07-23 01:31:21,4644
"4645",1,591,332.74,43.18,114.3,NA,NA,NA,NA,NA,NA,230717013122,"proximity","230717","013122",2017-07-23 01:31:22,4645
"4646",1,589,335.28,43.18,116.84,NA,NA,NA,NA,NA,NA,230717013122,"proximity","230717","013122",2017-07-23 01:31:22,4646
"4647",1,590,327.66,43.18,114.3,NA,NA,NA,NA,NA,NA,230717013122,"proximity","230717","013122",2017-07-23 01:31:22,4647
"4648",1,592,327.66,43.18,116.84,782,17.5,1125,19.9,945,403,230717013123,"proximity","230717","013123",2017-07-23 01:31:23,4648
"4649",1,592,193.04,40.64,119.38,NA,NA,NA,NA,NA,NA,230717013123,"proximity","230717","013123",2017-07-23 01:31:23,4649
"4650",1,592,325.12,43.18,116.84,NA,NA,NA,NA,NA,NA,230717013123,"proximity","230717","013123",2017-07-23 01:31:23,4650
"4651",1,588,342.9,101.6,116.84,NA,NA,NA,NA,NA,NA,230717013124,"proximity","230717","013124",2017-07-23 01:31:24,4651
"4652",1,272,332.74,411.48,116.84,779,17.6,735,20.1,772,866,230717013124,"proximity","230717","013124",2017-07-23 01:31:24,4652
"4653",1,592,325.12,12.7,116.84,NA,NA,NA,NA,NA,NA,230717013124,"proximity","230717","013124",2017-07-23 01:31:24,4653
"4654",1,593,320.04,35.56,116.84,NA,NA,NA,NA,NA,NA,230717013125,"proximity","230717","013125",2017-07-23 01:31:25,4654
"4655",1,592,320.04,104.14,116.84,NA,NA,NA,NA,NA,NA,230717013125,"proximity","230717","013125",2017-07-23 01:31:25,4655
"4656",1,590,320.04,93.98,116.84,780,17.8,822,20.3,809,750,230717013126,"proximity","230717","013126",2017-07-23 01:31:26,4656
"4657",1,601,327.66,96.52,119.38,NA,NA,NA,NA,NA,NA,230717013126,"proximity","230717","013126",2017-07-23 01:31:26,4657
"4658",1,601,327.66,106.68,116.84,NA,NA,NA,NA,NA,NA,230717013126,"proximity","230717","013126",2017-07-23 01:31:26,4658
"4659",1,589,330.2,96.52,116.84,NA,NA,NA,NA,NA,NA,230717013126,"proximity","230717","013126",2017-07-23 01:31:26,4659
"4660",1,586,325.12,40.64,116.84,782,17.9,1032,20.5,896,466,230717013126,"proximity","230717","013126",2017-07-23 01:31:26,4660
"4661",1,593,327.66,43.18,114.3,NA,NA,NA,NA,NA,NA,230717013127,"proximity","230717","013127",2017-07-23 01:31:27,4661
"4662",1,592,327.66,43.18,116.84,NA,NA,NA,NA,NA,NA,230717013127,"proximity","230717","013127",2017-07-23 01:31:27,4662
"4663",1,589,335.28,43.18,116.84,NA,NA,NA,NA,NA,NA,230717013128,"proximity","230717","013128",2017-07-23 01:31:28,4663
"4664",1,591,325.12,43.18,114.3,779,18.1,857,20.6,837,762,230717013128,"proximity","230717","013128",2017-07-23 01:31:28,4664
"4665",1,598,325.12,43.18,116.84,NA,NA,NA,NA,NA,NA,230717013128,"proximity","230717","013128",2017-07-23 01:31:28,4665
"4666",1,588,325.12,104.14,116.84,NA,NA,NA,NA,NA,NA,230717013128,"proximity","230717","013128",2017-07-23 01:31:28,4666
"4667",1,593,325.12,104.14,116.84,NA,NA,NA,NA,NA,NA,230717013129,"proximity","230717","013129",2017-07-23 01:31:29,4667
"4668",1,586,332.74,104.14,116.84,783,18.1,1230,20.7,1001,345,230717013129,"proximity","230717","013129",2017-07-23 01:31:29,4668
"4669",1,595,335.28,104.14,116.84,NA,NA,NA,NA,NA,NA,230717013129,"proximity","230717","013129",2017-07-23 01:31:29,4669
"4670",1,587,327.66,320.04,116.84,NA,NA,NA,NA,NA,NA,230717013130,"proximity","230717","013130",2017-07-23 01:31:30,4670
"4671",1,587,327.66,12.7,116.84,NA,NA,NA,NA,NA,NA,230717013130,"proximity","230717","013130",2017-07-23 01:31:30,4671
"4672",1,589,327.66,109.22,114.3,779,18.2,602,20.7,703,963,230717013130,"proximity","230717","013130",2017-07-23 01:31:30,4672
"4673",1,592,320.04,45.72,114.3,NA,NA,NA,NA,NA,NA,230717013131,"proximity","230717","013131",2017-07-23 01:31:31,4673
"4674",1,590,327.66,109.22,114.3,NA,NA,NA,NA,NA,NA,230717013131,"proximity","230717","013131",2017-07-23 01:31:31,4674
"4675",1,585,327.66,218.44,116.84,NA,NA,NA,NA,NA,NA,230717013131,"proximity","230717","013131",2017-07-23 01:31:31,4675
"4676",1,588,449.58,116.84,116.84,780,18.3,819,20.7,799,757,230717013131,"proximity","230717","013131",2017-07-23 01:31:31,4676
"4677",1,586,332.74,129.54,114.3,NA,NA,NA,NA,NA,NA,230717013132,"proximity","230717","013132",2017-07-23 01:31:32,4677
"4678",1,586,327.66,124.46,114.3,NA,NA,NA,NA,NA,NA,230717013132,"proximity","230717","013132",2017-07-23 01:31:32,4678
"4679",1,589,330.2,83.82,116.84,NA,NA,NA,NA,NA,NA,230717013132,"proximity","230717","013132",2017-07-23 01:31:32,4679
"4680",1,593,337.82,58.42,114.3,783,18.4,983,20.7,890,495,230717013133,"proximity","230717","013133",2017-07-23 01:31:33,4680
"4681",1,588,327.66,137.16,114.3,NA,NA,NA,NA,NA,NA,230717013133,"proximity","230717","013133",2017-07-23 01:31:33,4681
"4682",1,587,327.66,63.5,114.3,NA,NA,NA,NA,NA,NA,230717013133,"proximity","230717","013133",2017-07-23 01:31:33,4682
"4683",1,587,330.2,137.16,114.3,NA,NA,NA,NA,NA,NA,230717013133,"proximity","230717","013133",2017-07-23 01:31:33,4683
"4684",1,591,327.66,68.58,114.3,780,18.5,838,20.8,818,787,230717013134,"proximity","230717","013134",2017-07-23 01:31:34,4684
"4685",1,585,327.66,66.04,114.3,NA,NA,NA,NA,NA,NA,230717013134,"proximity","230717","013134",2017-07-23 01:31:34,4685
"4686",1,546,330.2,58.42,111.76,NA,NA,NA,NA,NA,NA,230717013134,"proximity","230717","013134",2017-07-23 01:31:34,4686
"4687",1,588,337.82,43.18,111.76,NA,NA,NA,NA,NA,NA,230717013135,"proximity","230717","013135",2017-07-23 01:31:35,4687
"4688",1,588,332.74,45.72,111.76,784,18.5,1339,20.7,1114,293,230717013135,"proximity","230717","013135",2017-07-23 01:31:35,4688
"4689",1,583,327.66,45.72,114.3,NA,NA,NA,NA,NA,NA,230717013135,"proximity","230717","013135",2017-07-23 01:31:35,4689
"4690",1,590,330.2,45.72,114.3,NA,NA,NA,NA,NA,NA,230717013136,"proximity","230717","013136",2017-07-23 01:31:36,4690
"4691",1,586,320.04,45.72,114.3,NA,NA,NA,NA,NA,NA,230717013136,"proximity","230717","013136",2017-07-23 01:31:36,4691
"4692",1,587,340.36,45.72,114.3,780,18.6,643,20.8,686,947,230717013136,"proximity","230717","013136",2017-07-23 01:31:36,4692
"4693",1,584,330.2,50.8,116.84,NA,NA,NA,NA,NA,NA,230717013136,"proximity","230717","013136",2017-07-23 01:31:36,4693
"4694",1,588,330.2,58.42,124.46,NA,NA,NA,NA,NA,NA,230717013137,"proximity","230717","013137",2017-07-23 01:31:37,4694
"4695",1,587,337.82,73.66,129.54,NA,NA,NA,NA,NA,NA,230717013137,"proximity","230717","013137",2017-07-23 01:31:37,4695
"4696",1354,141,320.04,96.52,124.46,780,18.6,852,20.9,827,742,230717013137,"proximity","230717","013137",2017-07-23 01:31:37,4696
"4697",1,636,320.04,116.84,119.38,NA,NA,NA,NA,NA,NA,230717013138,"proximity","230717","013138",2017-07-23 01:31:38,4697
"4698",1,791,320.04,279.4,132.08,NA,NA,NA,NA,NA,NA,230717013138,"proximity","230717","013138",2017-07-23 01:31:38,4698
"4699",1,1205,320.04,162.56,134.62,NA,NA,NA,NA,NA,NA,230717013138,"proximity","230717","013138",2017-07-23 01:31:38,4699
"4700",1,1,320.04,195.58,322.58,784,18.7,1045,21,883,446,230717013139,"proximity","230717","013139",2017-07-23 01:31:39,4700
"4701",1,1,320.04,538.48,322.58,NA,NA,NA,NA,NA,NA,230717013139,"proximity","230717","013139",2017-07-23 01:31:39,4701
"4702",1,1,320.04,15.24,322.58,NA,NA,NA,NA,NA,NA,230717013139,"proximity","230717","013139",2017-07-23 01:31:39,4702
"4703",1,1,320.04,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013139,"proximity","230717","013139",2017-07-23 01:31:39,4703
"4704",1,1,195.58,388.62,322.58,782,18.7,887,21,835,721,230717013140,"proximity","230717","013140",2017-07-23 01:31:40,4704
"4705",1,1,350.52,167.64,322.58,NA,NA,NA,NA,NA,NA,230717013140,"proximity","230717","013140",2017-07-23 01:31:40,4705
"4706",1,1,320.04,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013140,"proximity","230717","013140",2017-07-23 01:31:40,4706
"4707",1,1,320.04,12.7,322.58,NA,NA,NA,NA,NA,NA,230717013141,"proximity","230717","013141",2017-07-23 01:31:41,4707
"4708",693,1,320.04,320.04,322.58,783,18.7,1288,21,1118,364,230717013141,"proximity","230717","013141",2017-07-23 01:31:41,4708
"4709",1,225,320.04,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013141,"proximity","230717","013141",2017-07-23 01:31:41,4709
"4710",1,1,320.04,12.7,220.98,NA,NA,NA,NA,NA,NA,230717013141,"proximity","230717","013141",2017-07-23 01:31:41,4710
"4711",2207,687,330.2,320.04,322.58,NA,NA,NA,NA,NA,NA,230717013142,"proximity","230717","013142",2017-07-23 01:31:42,4711
"4712",1,688,332.74,12.7,243.84,778,18.8,509,21.1,616,1037,230717013142,"proximity","230717","013142",2017-07-23 01:31:42,4712
"4713",792,264,327.66,304.8,231.14,NA,NA,NA,NA,NA,NA,230717013142,"proximity","230717","013142",2017-07-23 01:31:42,4713
"4714",1,188,327.66,320.04,231.14,NA,NA,NA,NA,NA,NA,230717013143,"proximity","230717","013143",2017-07-23 01:31:43,4714
"4715",2099,487,276.86,320.04,172.72,NA,NA,NA,NA,NA,NA,230717013143,"proximity","230717","013143",2017-07-23 01:31:43,4715
"4716",1,466,320.04,320.04,441.96,779,18.9,876,21.2,814,710,230717013143,"proximity","230717","013143",2017-07-23 01:31:43,4716
"4717",1,486,320.04,12.7,180.34,NA,NA,NA,NA,NA,NA,230717013144,"proximity","230717","013144",2017-07-23 01:31:44,4717
"4718",1,540,320.04,320.04,210.82,NA,NA,NA,NA,NA,NA,230717013144,"proximity","230717","013144",2017-07-23 01:31:44,4718
"4719",1,212,320.04,320.04,160.02,NA,NA,NA,NA,NA,NA,230717013144,"proximity","230717","013144",2017-07-23 01:31:44,4719
"4720",1,482,520.7,320.04,157.48,784,18.9,1038,21.2,912,421,230717013144,"proximity","230717","013144",2017-07-23 01:31:44,4720
"4721",1,468,137.16,15.24,464.82,NA,NA,NA,NA,NA,NA,230717013145,"proximity","230717","013145",2017-07-23 01:31:45,4721
"4722",1,997,320.04,320.04,160.02,NA,NA,NA,NA,NA,NA,230717013145,"proximity","230717","013145",2017-07-23 01:31:45,4722
