,USRight,USLeft,USRear,LidarRight,LidarLeft,SO,NO,P10,P25,O3,CO,timestamp,sensor,DateN,TimeN,sequenceTime
3039,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215923,3039
3040,12.7,17.78,99.06,1,1,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,215924,3040
3041,12.7,17.78,99.06,1,924,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215924,3041
3042,12.7,17.78,93.98,1,844,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215924,3042
3043,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215924,3043
3044,12.7,17.78,91.44,1,788,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,215924,3044
3045,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215925,3045
3046,15.24,17.78,93.98,1,1221,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215925,3046
3047,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215925,3047
3048,15.24,17.78,91.44,1,1,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,215926,3048
3049,12.7,17.78,91.44,1898,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215926,3049
3050,12.7,17.78,91.44,1,1092,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215926,3050
3051,15.24,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215927,3051
3052,15.24,17.78,91.44,1,761,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,215927,3052
3053,12.7,17.78,88.9,241,748,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215927,3053
3054,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215927,3054
3055,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215928,3055
3056,12.7,17.78,88.9,1,1,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,215928,3056
3057,15.24,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215928,3057
3058,12.7,17.78,91.44,1,768,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215929,3058
3059,12.7,17.78,91.44,1,753,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215929,3059
3060,12.7,17.78,91.44,1,684,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,215929,3060
3061,15.24,17.78,91.44,1,863,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215929,3061
3062,12.7,17.78,99.06,804,619,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215930,3062
3063,12.7,17.78,88.9,1,555,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215930,3063
3064,12.7,17.78,91.44,261,514,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215930,3064
3065,12.7,17.78,96.52,1,562,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215931,3065
3066,12.7,17.78,93.98,1,1033,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215931,3066
3067,15.24,17.78,99.06,1,643,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215931,3067
3068,12.7,17.78,91.44,1094,451,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215931,3068
3069,15.24,17.78,91.44,997,421,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215932,3069
3070,12.7,17.78,91.44,1,380,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215932,3070
3071,12.7,17.78,91.44,1,452,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215932,3071
3072,15.24,17.78,91.44,1,727,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215933,3072
3073,12.7,17.78,91.44,1,819,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215933,3073
3074,12.7,17.78,91.44,1,465,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215933,3074
3075,12.7,17.78,91.44,1,381,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215933,3075
3076,12.7,17.78,91.44,870,390,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215934,3076
3077,12.7,17.78,91.44,857,416,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215934,3077
3078,15.24,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215934,3078
3079,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215934,3079
3080,12.7,17.78,96.52,1,1,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215935,3080
3081,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215935,3081
3082,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215935,3082
3083,15.24,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215936,3083
3084,12.7,17.78,88.9,1,1,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215936,3084
3085,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215936,3085
3086,15.24,17.78,99.06,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215937,3086
3087,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215937,3087
3088,12.7,17.78,91.44,635,1,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215937,3088
3089,12.7,17.78,88.9,637,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215937,3089
3090,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215938,3090
3091,12.7,17.78,91.44,1,1261,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215938,3091
3092,12.7,17.78,91.44,1,1174,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215938,3092
3093,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215939,3093
3094,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215939,3094
3095,12.7,17.78,96.52,1,757,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215939,3095
3096,12.7,17.78,96.52,1370,682,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215939,3096
3097,12.7,17.78,99.06,1,725,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215940,3097
3098,12.7,17.78,91.44,1247,599,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215940,3098
3099,12.7,17.78,88.9,1,573,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215940,3099
3100,12.7,17.78,88.9,1,619,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215941,3100
3101,12.7,17.78,96.52,1,613,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215941,3101
3102,12.7,17.78,93.98,1,240,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215941,3102
3103,12.7,17.78,93.98,1,477,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215941,3103
3104,12.7,17.78,91.44,1,247,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215942,3104
3105,12.7,17.78,96.52,1,245,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215942,3105
3106,12.7,17.78,91.44,1,421,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215942,3106
3107,12.7,17.78,88.9,1,453,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215942,3107
3108,15.24,17.78,91.44,1,450,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215943,3108
3109,15.24,17.78,93.98,1,344,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215943,3109
3110,15.24,20.32,96.52,1,386,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215943,3110
3111,15.24,17.78,91.44,1,372,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215944,3111
3112,15.24,17.78,88.9,1,422,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215944,3112
3113,12.7,17.78,91.44,1,452,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215944,3113
3114,12.7,17.78,93.98,1,508,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215944,3114
3115,12.7,17.78,91.44,1,475,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215945,3115
3116,15.24,17.78,91.44,1235,547,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215945,3116
3117,12.7,17.78,96.52,1217,627,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215945,3117
3118,15.24,17.78,88.9,1911,871,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215946,3118
3119,12.7,17.78,91.44,1894,801,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215946,3119
3120,15.24,17.78,91.44,1,305,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215946,3120
3121,12.7,17.78,91.44,198,310,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215947,3121
3122,12.7,17.78,88.9,1,869,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215947,3122
3123,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215947,3123
3124,12.7,17.78,96.52,1383,983,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215947,3124
3125,12.7,17.78,96.52,1360,985,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215948,3125
3126,12.7,17.78,91.44,1,762,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215948,3126
3127,12.7,17.78,91.44,1,621,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215948,3127
3128,15.24,17.78,93.98,1,694,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215949,3128
3129,12.7,17.78,91.44,1,761,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215949,3129
3130,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215949,3130
3131,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215949,3131
3132,12.7,17.78,91.44,1,1,4095,4095,8.8,8.1,4095,4095,1.90717E+11,proximity,190717,215949,3132
3133,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215950,3133
3134,12.7,17.78,91.44,1,202,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215950,3134
3135,15.24,17.78,91.44,1,194,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215950,3135
3136,12.7,17.78,91.44,1,198,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215951,3136
3137,12.7,17.78,93.98,1,202,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215951,3137
3138,12.7,17.78,93.98,1,698,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215951,3138
3139,12.7,17.78,88.9,1,708,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215952,3139
3140,15.24,17.78,91.44,1,475,4095,4095,8.7,8,4095,4095,1.90717E+11,proximity,190717,215952,3140
3141,12.7,17.78,91.44,1,714,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215952,3141
3142,12.7,17.78,93.98,719,243,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215952,3142
3143,15.24,17.78,99.06,1,207,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215953,3143
3144,12.7,17.78,88.9,198,206,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,215953,3144
3145,15.24,17.78,91.44,180,208,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215953,3145
3146,12.7,17.78,91.44,1,236,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215954,3146
3147,12.7,17.78,91.44,693,743,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215954,3147
3148,12.7,17.78,91.44,729,778,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,215954,3148
3149,15.24,17.78,93.98,700,780,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215954,3149
3150,15.24,17.78,93.98,211,248,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215954,3150
3151,12.7,17.78,88.9,198,252,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215955,3151
3152,12.7,17.78,88.9,194,257,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,215955,3152
3153,12.7,17.78,91.44,195,271,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215956,3153
3154,12.7,17.78,91.44,763,846,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215956,3154
3155,12.7,17.78,91.44,732,934,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215956,3155
3156,15.24,17.78,91.44,708,695,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,215956,3156
3157,12.7,17.78,91.44,711,564,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215957,3157
3158,15.24,17.78,91.44,202,810,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215957,3158
3159,15.24,17.78,96.52,1,770,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215957,3159
3160,15.24,20.32,99.06,207,263,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,215958,3160
3161,12.7,17.78,93.98,719,263,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215958,3161
3162,12.7,20.32,91.44,1,267,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215958,3162
3163,12.7,17.78,91.44,1,271,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215958,3163
3164,15.24,17.78,91.44,713,486,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,215959,3164
3165,12.7,17.78,91.44,766,484,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215959,3165
3166,12.7,17.78,96.52,1262,257,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215959,3166
3167,12.7,17.78,96.52,1354,249,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215959,3167
3168,12.7,17.78,99.06,1494,256,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,220000,3168
3169,12.7,17.78,96.52,1598,260,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220000,3169
3170,12.7,17.78,96.52,1,809,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220000,3170
3171,15.24,17.78,96.52,1,950,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220001,3171
3172,12.7,17.78,96.52,2406,936,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,220001,3172
3173,12.7,17.78,96.52,1,943,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220001,3173
3174,15.24,17.78,96.52,1,797,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220001,3174
3175,12.7,17.78,93.98,1,810,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220002,3175
3176,15.24,17.78,91.44,1,805,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,220002,3176
3177,12.7,17.78,96.52,1,807,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220002,3177
3178,12.7,17.78,93.98,192,786,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220003,3178
3179,15.24,17.78,96.52,177,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220003,3179
3180,12.7,17.78,91.44,1,1,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,220003,3180
3181,12.7,17.78,91.44,218,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220003,3181
3182,15.24,17.78,91.44,1,968,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220004,3182
3183,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220004,3183
3184,15.24,17.78,91.44,1,818,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220004,3184
3185,12.7,17.78,93.98,1,762,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220004,3185
3186,12.7,17.78,99.06,1,770,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220005,3186
3187,12.7,17.78,88.9,1,254,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220005,3187
3188,12.7,17.78,88.9,781,218,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220005,3188
3189,12.7,17.78,88.9,1,223,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220006,3189
3190,12.7,17.78,93.98,1,257,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220006,3190
3191,12.7,17.78,96.52,1,768,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220006,3191
3192,15.24,17.78,99.06,172,765,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220007,3192
3193,12.7,17.78,99.06,178,769,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220007,3193
3194,15.24,17.78,99.06,170,231,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220007,3194
3195,12.7,17.78,93.98,1,233,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220007,3195
3196,15.24,17.78,96.52,1,236,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220008,3196
3197,12.7,17.78,93.98,1,235,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220008,3197
3198,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220008,3198
3199,12.7,17.78,91.44,1,485,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220008,3199
3200,12.7,17.78,88.9,1,1,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220009,3200
3201,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220009,3201
3202,12.7,17.78,93.98,1,767,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220009,3202
3203,15.24,17.78,91.44,1,732,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220009,3203
3204,12.7,17.78,96.52,1,800,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220010,3204
3205,12.7,20.32,88.9,294,809,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220010,3205
3206,15.24,17.78,88.9,279,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220010,3206
3207,12.7,17.78,93.98,1,4508,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220011,3207
3208,12.7,17.78,96.52,1,879,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220011,3208
3209,12.7,20.32,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220011,3209
3210,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220012,3210
3211,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220012,3211
3212,12.7,17.78,93.98,1,1,4095,4095,8.5,7.8,4095,4095,1.90717E+11,proximity,190717,220012,3212
3213,15.24,17.78,93.98,1,883,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220012,3213
3214,12.7,17.78,93.98,1,904,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220013,3214
3215,15.24,17.78,91.44,1,784,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220013,3215
3216,12.7,17.78,91.44,1,583,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,220013,3216
3217,15.24,17.78,91.44,1,368,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220014,3217
3218,12.7,17.78,88.9,1,214,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220014,3218
3219,12.7,17.78,88.9,1,201,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220014,3219
3220,12.7,17.78,88.9,1,235,4095,4095,8.6,7.9,4095,4095,1.90717E+11,proximity,190717,220014,3220
3221,15.24,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220014,3221
3222,12.7,17.78,91.44,574,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220015,3222
3223,12.7,17.78,93.98,300,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220015,3223
3224,15.24,17.78,96.52,495,1,4095,4095,8.8,8,4095,4095,1.90717E+11,proximity,190717,220016,3224
3225,12.7,17.78,96.52,428,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220016,3225
3226,12.7,17.78,96.52,677,1825,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220016,3226
3227,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220016,3227
3228,15.24,17.78,93.98,1,1665,4095,4095,8.8,8,4095,4095,1.90717E+11,proximity,190717,220017,3228
3229,12.7,17.78,91.44,1,1661,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220017,3229
3230,12.7,17.78,91.44,1,1623,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220017,3230
3231,12.7,17.78,93.98,1,1615,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220017,3231
3232,15.24,17.78,96.52,1,1,4095,4095,8.8,8,4095,4095,1.90717E+11,proximity,190717,220018,3232
3233,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220018,3233
3234,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220018,3234
3235,12.7,17.78,91.44,331,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220019,3235
3236,12.7,17.78,93.98,342,1,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220019,3236
3237,15.24,17.78,96.52,250,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220019,3237
3238,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220019,3238
3239,15.24,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220019,3239
3240,12.7,17.78,93.98,1,1,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220020,3240
3241,15.24,17.78,99.06,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220020,3241
3242,12.7,17.78,99.06,1,773,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220021,3242
3243,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220021,3243
3244,12.7,17.78,91.44,1,1,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220021,3244
3245,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220021,3245
3246,12.7,17.78,96.52,164,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220022,3246
3247,12.7,17.78,93.98,309,496,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220022,3247
3248,12.7,17.78,91.44,1,541,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220022,3248
3249,12.7,20.32,91.44,1,641,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220023,3249
3250,12.7,17.78,88.9,117,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220023,3250
3251,12.7,20.32,91.44,66,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220023,3251
3252,12.7,17.78,91.44,77,1,4095,4095,8.9,8.1,4095,4095,1.90717E+11,proximity,190717,220023,3252
3253,12.7,17.78,96.52,78,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220024,3253
3254,12.7,17.78,91.44,665,688,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220024,3254
3255,12.7,17.78,88.9,215,94,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220024,3255
3256,12.7,17.78,91.44,295,124,4095,4095,9,8.2,4095,4095,1.90717E+11,proximity,190717,220024,3256
3257,12.7,17.78,96.52,329,606,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220025,3257
3258,12.7,17.78,91.44,1,475,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220025,3258
3259,12.7,17.78,91.44,1251,454,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220025,3259
3260,12.7,17.78,91.44,1,412,4095,4095,9,8.2,4095,4095,1.90717E+11,proximity,190717,220026,3260
3261,12.7,17.78,99.06,1,404,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220026,3261
3262,12.7,17.78,91.44,1,317,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220026,3262
3263,12.7,17.78,91.44,1,350,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220027,3263
3264,12.7,17.78,91.44,1,381,4095,4095,9,8.2,4095,4095,1.90717E+11,proximity,190717,220027,3264
3265,12.7,17.78,91.44,1,364,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220027,3265
3266,15.24,17.78,91.44,1,374,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220027,3266
3267,12.7,17.78,96.52,1,489,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220028,3267
3268,12.7,17.78,99.06,1,721,4095,4095,9,8.2,4095,4095,1.90717E+11,proximity,190717,220028,3268
3269,12.7,20.32,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220028,3269
3270,15.24,20.32,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220029,3270
3271,12.7,17.78,99.06,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220029,3271
3272,15.24,17.78,91.44,1,1,4095,4095,9,8.2,4095,4095,1.90717E+11,proximity,190717,220029,3272
3273,15.24,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220029,3273
3274,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220029,3274
3275,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,220030,3275
3276,12.7,17.78,91.44,1,1,4095,4095,9,8.2,4095,4095,1.90717E+11,proximity,190717,220030,3276
