oms_risk,uv_index,altitude,temperature,pressure,humidity,timestamp,sensor,DateN,TimeN,sequenceTime,Time
Low,0.385542154,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215839,732,2017-07-19 21:58:39
NA,NA,272.875,50.75,98088,NA,1.90717E+11,pressure_temperature,190717,215840,733,2017-07-19 21:58:40
NA,NA,NA,NA,NA,31.31607628,1.90717E+11,humidity,190717,215840,734,2017-07-19 21:58:40
Low,0.239625171,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215842,735,2017-07-19 21:58:42
Low,0.168674693,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215844,736,2017-07-19 21:58:44
NA,NA,271,50.6875,98108.75,NA,1.90717E+11,pressure_temperature,190717,215845,737,2017-07-19 21:58:45
NA,NA,NA,NA,NA,29.13886642,1.90717E+11,humidity,190717,215845,738,2017-07-19 21:58:45
Low,0.281124502,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215846,739,2017-07-19 21:58:46
Low,0.605086982,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215848,740,2017-07-19 21:58:48
Low,1.393574238,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215849,741,2017-07-19 21:58:49
NA,NA,273.6875,50.875,98092.75,NA,1.90717E+11,pressure_temperature,190717,215850,742,2017-07-19 21:58:50
NA,NA,NA,NA,NA,35.64328003,1.90717E+11,humidity,190717,215850,743,2017-07-19 21:58:50
Low,1.342704177,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215852,744,2017-07-19 21:58:52
Low,1.34939754,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215854,745,2017-07-19 21:58:54
NA,NA,276.9375,51,98056.75,NA,1.90717E+11,pressure_temperature,190717,215854,746,2017-07-19 21:58:54
NA,NA,NA,NA,NA,29.84227371,1.90717E+11,humidity,190717,215855,747,2017-07-19 21:58:55
Low,1.389558196,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215856,748,2017-07-19 21:58:56
Low,1.536813855,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215858,749,2017-07-19 21:58:58
Low,1.621151209,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215859,750,2017-07-19 21:58:59
NA,NA,272.5625,51.1875,98074.5,NA,1.90717E+11,pressure_temperature,190717,215900,751,2017-07-19 21:59:00
NA,NA,NA,NA,NA,35.79750061,1.90717E+11,humidity,190717,215900,752,2017-07-19 21:59:00
Low,1.182061553,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215902,753,2017-07-19 21:59:02
Low,1.40026772,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215904,754,2017-07-19 21:59:04
NA,NA,276.25,51.25,98046.75,NA,1.90717E+11,pressure_temperature,190717,215904,755,2017-07-19 21:59:04
NA,NA,NA,NA,NA,35.73120499,1.90717E+11,humidity,190717,215905,756,2017-07-19 21:59:05
Low,1.404283762,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215906,757,2017-07-19 21:59:06
Low,1.372155309,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215908,758,2017-07-19 21:59:08
Low,0.864792526,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215909,759,2017-07-19 21:59:09
NA,NA,276.375,51.375,98031,NA,1.90717E+11,pressure_temperature,190717,215909,760,2017-07-19 21:59:09
NA,NA,NA,NA,NA,35.47929001,1.90717E+11,humidity,190717,215910,761,2017-07-19 21:59:10
Low,1.285140514,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215912,762,2017-07-19 21:59:12
Low,1.208835363,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215914,763,2017-07-19 21:59:14
NA,NA,276.0625,51.5625,98052.75,NA,1.90717E+11,pressure_temperature,190717,215914,764,2017-07-19 21:59:14
NA,NA,NA,NA,NA,35.89868546,1.90717E+11,humidity,190717,215915,765,2017-07-19 21:59:15
Low,1.563587666,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215916,766,2017-07-19 21:59:16
Low,1.37483263,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215918,767,2017-07-19 21:59:18
Low,1.595716238,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215919,768,2017-07-19 21:59:19
NA,NA,275.875,51.6875,98056.25,NA,1.90717E+11,pressure_temperature,190717,215919,769,2017-07-19 21:59:19
NA,NA,NA,NA,NA,39.21404266,1.90717E+11,humidity,190717,215920,770,2017-07-19 21:59:20
Low,1.530120492,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215922,771,2017-07-19 21:59:22
Low,1.4511379,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215924,772,2017-07-19 21:59:24
NA,NA,278.3125,51.8125,98016.75,NA,1.90717E+11,pressure_temperature,190717,215924,773,2017-07-19 21:59:24
NA,NA,NA,NA,NA,35.6816597,1.90717E+11,humidity,190717,215925,774,2017-07-19 21:59:25
Low,0.365461856,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215926,775,2017-07-19 21:59:26
Low,1.368139267,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215928,776,2017-07-19 21:59:28
Low,0.740294516,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215929,777,2017-07-19 21:59:29
NA,NA,280.625,51.8125,98008.75,NA,1.90717E+11,pressure_temperature,190717,215930,778,2017-07-19 21:59:30
NA,NA,NA,NA,NA,31.5344944,1.90717E+11,humidity,190717,215930,779,2017-07-19 21:59:30
Low,1.333333373,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215932,780,2017-07-19 21:59:32
Low,1.686746955,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215934,781,2017-07-19 21:59:34
NA,NA,279.3125,52,98014.25,NA,1.90717E+11,pressure_temperature,190717,215934,782,2017-07-19 21:59:34
NA,NA,NA,NA,NA,34.66911697,1.90717E+11,humidity,190717,215935,783,2017-07-19 21:59:35
Low,1.013386846,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215936,784,2017-07-19 21:59:36
Low,1.808567643,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215938,785,2017-07-19 21:59:38
Low,1.353413701,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215939,786,2017-07-19 21:59:39
NA,NA,280.8125,52.1875,97996.5,NA,1.90717E+11,pressure_temperature,190717,215939,787,2017-07-19 21:59:39
NA,NA,NA,NA,NA,39.84208298,1.90717E+11,humidity,190717,215940,788,2017-07-19 21:59:40
Low,1.211512685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215942,789,2017-07-19 21:59:42
Low,1.141900897,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215944,790,2017-07-19 21:59:44
NA,NA,281,52.25,98007.25,NA,1.90717E+11,pressure_temperature,190717,215944,791,2017-07-19 21:59:44
NA,NA,NA,NA,NA,33.75217819,1.90717E+11,humidity,190717,215945,792,2017-07-19 21:59:45
Low,1.613119125,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215946,793,2017-07-19 21:59:46
Low,0.985274434,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215948,794,2017-07-19 21:59:48
Low,1.808567643,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215949,795,2017-07-19 21:59:49
NA,NA,278.5625,52.5,98016,NA,1.90717E+11,pressure_temperature,190717,215950,796,2017-07-19 21:59:50
NA,NA,NA,NA,NA,39.73322296,1.90717E+11,humidity,190717,215950,797,2017-07-19 21:59:50
Low,1.682730913,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215952,798,2017-07-19 21:59:52
Low,0.502008021,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215954,799,2017-07-19 21:59:54
NA,NA,284.375,52.375,97951.25,NA,1.90717E+11,pressure_temperature,190717,215954,800,2017-07-19 21:59:54
NA,NA,NA,NA,NA,29.92042923,1.90717E+11,humidity,190717,215955,801,2017-07-19 21:59:55
Low,0.431057572,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215956,802,2017-07-19 21:59:56
Low,0.420348048,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215958,803,2017-07-19 21:59:58
Low,0.457831323,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,215959,804,2017-07-19 21:59:59
NA,NA,284.5,52.3125,97955.75,NA,1.90717E+11,pressure_temperature,190717,215959,805,2017-07-19 21:59:59
NA,NA,NA,NA,NA,30.56033325,1.90717E+11,humidity,190717,220000,806,2017-07-19 22:00:00
Low,1.686746955,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220002,807,2017-07-19 22:00:02
Low,1.168674707,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220004,808,2017-07-19 22:00:04
NA,NA,285.3125,52.375,97946.25,NA,1.90717E+11,pressure_temperature,190717,220005,809,2017-07-19 22:00:05
NA,NA,NA,NA,NA,30.65105057,1.90717E+11,humidity,190717,220005,810,2017-07-19 22:00:05
Low,0.690763056,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220006,811,2017-07-19 22:00:06
Low,0.692101717,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220008,812,2017-07-19 22:00:08
Low,1.543507338,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220009,813,2017-07-19 22:00:09
NA,NA,281.625,52.4375,97969.75,NA,1.90717E+11,pressure_temperature,190717,220010,814,2017-07-19 22:00:10
NA,NA,NA,NA,NA,30.73548698,1.90717E+11,humidity,190717,220010,815,2017-07-19 22:00:10
Low,1.404283762,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220012,816,2017-07-19 22:00:12
Low,0.617135227,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220014,817,2017-07-19 22:00:14
NA,NA,282.5625,52.5,97951,NA,1.90717E+11,pressure_temperature,190717,220015,818,2017-07-19 22:00:15
NA,NA,NA,NA,NA,38.44783401,1.90717E+11,humidity,190717,220015,819,2017-07-19 22:00:15
Low,1.700133801,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220016,820,2017-07-19 22:00:16
Low,0.443105757,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220018,821,2017-07-19 22:00:18
Low,0.805890203,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220019,822,2017-07-19 22:00:19
NA,NA,285.875,52.5,97937.25,NA,1.90717E+11,pressure_temperature,190717,220019,823,2017-07-19 22:00:19
NA,NA,NA,NA,NA,36.79468918,1.90717E+11,humidity,190717,220020,824,2017-07-19 22:00:20
Low,0.720214188,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220022,825,2017-07-19 22:00:22
Low,0.380187422,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220024,826,2017-07-19 22:00:24
NA,NA,285.625,52.4375,97941,NA,1.90717E+11,pressure_temperature,190717,220024,827,2017-07-19 22:00:24
NA,NA,NA,NA,NA,30.16745949,1.90717E+11,humidity,190717,220025,828,2017-07-19 22:00:25
Low,0.797858119,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220026,829,2017-07-19 22:00:26
Low,1.131191373,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220028,830,2017-07-19 22:00:28
Low,1.737617135,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220029,831,2017-07-19 22:00:29
NA,NA,282,52.625,97962,NA,1.90717E+11,pressure_temperature,190717,220030,832,2017-07-19 22:00:30
NA,NA,NA,NA,NA,46.1141243,1.90717E+11,humidity,190717,220030,833,2017-07-19 22:00:30
Low,0.448460519,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220032,834,2017-07-19 22:00:32
Low,1.566265106,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220034,835,2017-07-19 22:00:34
NA,NA,284,52.5,97929.25,NA,1.90717E+11,pressure_temperature,190717,220034,836,2017-07-19 22:00:34
NA,NA,NA,NA,NA,45.71357346,1.90717E+11,humidity,190717,220035,837,2017-07-19 22:00:35
Low,0.285140574,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220036,838,2017-07-19 22:00:36
Low,0.283801883,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220038,839,2017-07-19 22:00:38
Low,0.262382865,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220039,840,2017-07-19 22:00:39
NA,NA,285.875,52.3125,97936.25,NA,1.90717E+11,pressure_temperature,190717,220040,841,2017-07-19 22:00:40
NA,NA,NA,NA,NA,29.15003204,1.90717E+11,humidity,190717,220040,842,2017-07-19 22:00:40
Low,0.23694779,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220042,843,2017-07-19 22:00:42
Low,0.234270409,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220044,844,2017-07-19 22:00:44
NA,NA,285.5625,52.25,97946.25,NA,1.90717E+11,pressure_temperature,190717,220045,845,2017-07-19 22:00:45
NA,NA,NA,NA,NA,29.41939163,1.90717E+11,humidity,190717,220045,846,2017-07-19 22:00:45
Low,0.220883533,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220046,847,2017-07-19 22:00:46
Low,0.223560914,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220048,848,2017-07-19 22:00:48
Low,0.214190096,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220050,849,2017-07-19 22:00:50
NA,NA,284.125,52.125,97962.25,NA,1.90717E+11,pressure_temperature,190717,220050,850,2017-07-19 22:00:50
NA,NA,NA,NA,NA,74.56020355,1.90717E+11,humidity,190717,220050,851,2017-07-19 22:00:50
Low,0.203480586,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220052,852,2017-07-19 22:00:52
Low,0.211512715,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220054,853,2017-07-19 22:00:54
NA,NA,283.3125,52.0625,97968.5,NA,1.90717E+11,pressure_temperature,190717,220055,854,2017-07-19 22:00:55
NA,NA,NA,NA,NA,74.38644409,1.90717E+11,humidity,190717,220055,855,2017-07-19 22:00:55
Low,0.220883533,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220056,856,2017-07-19 22:00:56
Low,0.218206152,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220058,857,2017-07-19 22:00:58
Low,0.207496658,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220100,858,2017-07-19 22:01:00
NA,NA,282.9375,51.9375,97976,NA,1.90717E+11,pressure_temperature,190717,220100,859,2017-07-19 22:01:00
NA,NA,NA,NA,NA,74.25246429,1.90717E+11,humidity,190717,220100,860,2017-07-19 22:01:00
Low,0.22489959,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220102,861,2017-07-19 22:01:02
Low,0.219544843,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220104,862,2017-07-19 22:01:04
NA,NA,282.5625,51.875,97975.75,NA,1.90717E+11,pressure_temperature,190717,220105,863,2017-07-19 22:01:05
NA,NA,NA,NA,NA,74.50158691,1.90717E+11,humidity,190717,220105,864,2017-07-19 22:01:05
Low,0.220883533,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220106,865,2017-07-19 22:01:06
Low,0.215528786,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220108,866,2017-07-19 22:01:08
Low,0.214190096,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220110,867,2017-07-19 22:01:10
NA,NA,282.6875,51.8125,97976.5,NA,1.90717E+11,pressure_temperature,190717,220110,868,2017-07-19 22:01:10
NA,NA,NA,NA,NA,74.34736633,1.90717E+11,humidity,190717,220110,869,2017-07-19 22:01:10
Low,0.218206152,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220112,870,2017-07-19 22:01:12
Low,0.219544843,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220114,871,2017-07-19 22:01:14
NA,NA,282.9375,51.6875,97971.5,NA,1.90717E+11,pressure_temperature,190717,220115,872,2017-07-19 22:01:15
NA,NA,NA,NA,NA,74.37109375,1.90717E+11,humidity,190717,220115,873,2017-07-19 22:01:15
Low,0.219544843,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220116,874,2017-07-19 22:01:16
Low,0.215528786,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220118,875,2017-07-19 22:01:18
Low,0.251673371,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220119,876,2017-07-19 22:01:19
NA,NA,283.25,51.625,97960.75,NA,1.90717E+11,pressure_temperature,190717,220119,877,2017-07-19 22:01:19
NA,NA,NA,NA,NA,74.35852814,1.90717E+11,humidity,190717,220120,878,2017-07-19 22:01:20
Low,0.290495306,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220122,879,2017-07-19 22:01:22
Low,0.182061583,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220124,880,2017-07-19 22:01:24
NA,NA,282.625,51.5625,97983.75,NA,1.90717E+11,pressure_temperature,190717,220125,881,2017-07-19 22:01:25
NA,NA,NA,NA,NA,74.41086578,1.90717E+11,humidity,190717,220125,882,2017-07-19 22:01:25
Low,0.042838018,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220126,883,2017-07-19 22:01:26
Low,0.230254352,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220128,884,2017-07-19 22:01:28
Low,0.207496658,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220129,885,2017-07-19 22:01:29
NA,NA,283.375,51.4375,97969.5,NA,1.90717E+11,pressure_temperature,190717,220130,886,2017-07-19 22:01:30
NA,NA,NA,NA,NA,73.9042511,1.90717E+11,humidity,190717,220130,887,2017-07-19 22:01:30
Low,0.206157967,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220132,888,2017-07-19 22:01:32
Low,0.160642564,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220134,889,2017-07-19 22:01:34
NA,NA,282.5625,51.375,97968.75,NA,1.90717E+11,pressure_temperature,190717,220135,890,2017-07-19 22:01:35
NA,NA,NA,NA,NA,73.90634155,1.90717E+11,humidity,190717,220135,891,2017-07-19 22:01:35
Low,0.254350722,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220136,892,2017-07-19 22:01:36
Low,0.054886211,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220138,893,2017-07-19 22:01:38
Low,0.278447121,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220140,894,2017-07-19 22:01:40
NA,NA,286.125,51.3125,97926.25,NA,1.90717E+11,pressure_temperature,190717,220140,895,2017-07-19 22:01:40
NA,NA,NA,NA,NA,30.07255554,1.90717E+11,humidity,190717,220140,896,2017-07-19 22:01:40
Low,0.348058909,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220142,897,2017-07-19 22:01:42
Low,0.338688076,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220144,898,2017-07-19 22:01:44
NA,NA,287.75,51.375,97917.75,NA,1.90717E+11,pressure_temperature,190717,220145,899,2017-07-19 22:01:45
NA,NA,NA,NA,NA,30.17234421,1.90717E+11,humidity,190717,220145,900,2017-07-19 22:01:45
Low,0.246318609,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220146,901,2017-07-19 22:01:46
Low,0.326639891,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220148,902,2017-07-19 22:01:48
Low,0.157965198,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220149,903,2017-07-19 22:01:49
NA,NA,285.875,51.1875,97958,NA,1.90717E+11,pressure_temperature,190717,220150,904,2017-07-19 22:01:50
NA,NA,NA,NA,NA,74.06195831,1.90717E+11,humidity,190717,220150,905,2017-07-19 22:01:50
Low,0.179384202,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220152,906,2017-07-19 22:01:52
Low,0.183400273,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220154,907,2017-07-19 22:01:54
NA,NA,283.25,51.0625,97970,NA,1.90717E+11,pressure_temperature,190717,220155,908,2017-07-19 22:01:55
NA,NA,NA,NA,NA,74.19245148,1.90717E+11,humidity,190717,220155,909,2017-07-19 22:01:55
Low,0.183400273,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220156,910,2017-07-19 22:01:56
Low,0.170013383,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220158,911,2017-07-19 22:01:58
Low,0.179384202,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220159,912,2017-07-19 22:01:59
NA,NA,281.8125,50.9375,97991.25,NA,1.90717E+11,pressure_temperature,190717,220200,913,2017-07-19 22:02:00
NA,NA,NA,NA,NA,74.2824707,1.90717E+11,humidity,190717,220200,914,2017-07-19 22:02:00
Low,0.105756357,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220202,915,2017-07-19 22:02:02
Low,0.058902275,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220204,916,2017-07-19 22:02:04
NA,NA,279.875,50.875,98009.5,NA,1.90717E+11,pressure_temperature,190717,220205,917,2017-07-19 22:02:05
NA,NA,NA,NA,NA,73.80166626,1.90717E+11,humidity,190717,220205,918,2017-07-19 22:02:05
Low,0.061579652,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220206,919,2017-07-19 22:02:06
Low,0.087014727,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220208,920,2017-07-19 22:02:08
Low,0.123159304,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220209,921,2017-07-19 22:02:09
NA,NA,279.3125,50.75,98016,NA,1.90717E+11,pressure_temperature,190717,220210,922,2017-07-19 22:02:10
NA,NA,NA,NA,NA,73.84493256,1.90717E+11,humidity,190717,220210,923,2017-07-19 22:02:10
Low,0.09906292,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220212,924,2017-07-19 22:02:12
Low,0.040160641,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220214,925,2017-07-19 22:02:14
NA,NA,277.4375,50.625,98035.25,NA,1.90717E+11,pressure_temperature,190717,220215,926,2017-07-19 22:02:15
NA,NA,NA,NA,NA,73.89028931,1.90717E+11,humidity,190717,220215,927,2017-07-19 22:02:15
Low,0.052208833,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220216,928,2017-07-19 22:02:16
Low,0.080321282,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220218,929,2017-07-19 22:02:18
Low,0.095046856,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220219,930,2017-07-19 22:02:19
NA,NA,278.5,50.5,98024.5,NA,1.90717E+11,pressure_temperature,190717,220220,931,2017-07-19 22:02:20
NA,NA,NA,NA,NA,73.87493896,1.90717E+11,humidity,190717,220220,932,2017-07-19 22:02:20
Low,0.095046856,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220222,933,2017-07-19 22:02:22
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220224,934,2017-07-19 22:02:24
NA,NA,278.5625,50.4375,98027,NA,1.90717E+11,pressure_temperature,190717,220225,935,2017-07-19 22:02:25
NA,NA,NA,NA,NA,73.83446503,1.90717E+11,humidity,190717,220225,936,2017-07-19 22:02:25
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220226,937,2017-07-19 22:02:26
Low,0.096385539,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220228,938,2017-07-19 22:02:28
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220229,939,2017-07-19 22:02:29
NA,NA,278.4375,50.375,98026.75,NA,1.90717E+11,pressure_temperature,190717,220229,940,2017-07-19 22:02:29
NA,NA,NA,NA,NA,73.86516571,1.90717E+11,humidity,190717,220230,941,2017-07-19 22:02:30
Low,0.095046856,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220232,942,2017-07-19 22:02:32
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220234,943,2017-07-19 22:02:34
NA,NA,278.3125,50.3125,98027.25,NA,1.90717E+11,pressure_temperature,190717,220234,944,2017-07-19 22:02:34
NA,NA,NA,NA,NA,73.83586121,1.90717E+11,humidity,190717,220235,945,2017-07-19 22:02:35
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220236,946,2017-07-19 22:02:36
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220238,947,2017-07-19 22:02:38
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220240,948,2017-07-19 22:02:40
NA,NA,278.5625,50.25,98021.25,NA,1.90717E+11,pressure_temperature,190717,220240,949,2017-07-19 22:02:40
NA,NA,NA,NA,NA,73.82678986,1.90717E+11,humidity,190717,220240,950,2017-07-19 22:02:40
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220242,951,2017-07-19 22:02:42
Low,0.093708165,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220244,952,2017-07-19 22:02:44
NA,NA,278.5625,50.125,98021.75,NA,1.90717E+11,pressure_temperature,190717,220245,953,2017-07-19 22:02:45
NA,NA,NA,NA,NA,73.86447144,1.90717E+11,humidity,190717,220245,954,2017-07-19 22:02:45
Low,0.156626508,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220246,955,2017-07-19 22:02:46
Low,0.230254352,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220248,956,2017-07-19 22:02:48
Low,0.297188759,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220249,957,2017-07-19 22:02:49
NA,NA,280.5625,50.0625,98001.5,NA,1.90717E+11,pressure_temperature,190717,220250,958,2017-07-19 22:02:50
NA,NA,NA,NA,NA,74.69139099,1.90717E+11,humidity,190717,220250,959,2017-07-19 22:02:50
Low,0.344042838,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220252,960,2017-07-19 22:02:52
Low,1.080321312,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220254,961,2017-07-19 22:02:54
NA,NA,282.9375,50.125,97971.5,NA,1.90717E+11,pressure_temperature,190717,220255,962,2017-07-19 22:02:55
NA,NA,NA,NA,NA,32.77173615,1.90717E+11,humidity,190717,220255,963,2017-07-19 22:02:55
Low,0.72556895,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220256,964,2017-07-19 22:02:56
Low,0.214190096,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220258,965,2017-07-19 22:02:58
Low,0.210174024,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220300,966,2017-07-19 22:03:00
NA,NA,281.25,50,97992.5,NA,1.90717E+11,pressure_temperature,190717,220300,967,2017-07-19 22:03:00
NA,NA,NA,NA,NA,29.13049316,1.90717E+11,humidity,190717,220300,968,2017-07-19 22:03:00
Low,0.210174024,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220302,969,2017-07-19 22:03:02
Low,0.277108431,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,220304,970,2017-07-19 22:03:04
NA,NA,281.25,49.9375,97993.5,NA,1.90717E+11,pressure_temperature,190717,220305,971,2017-07-19 22:03:05
