"","long","course","lat","speed","day","utc_time","DateN","TimeN","Time","sequenceTime"
"1496","08418.0107","307.14","3346.9490","7.63","200717",62138,"62138","",NA,1496
"1497","08418.0131","305.73","3346.9503","7.69","200717",62139,"62139","",NA,1497
"1498","08418.0154","305.25","3346.9516","7.63","200717",62140,"62140","",NA,1498
"1499","08418.0177","305.61","3346.9529","7.05","200717",62141,"62141","",NA,1499
"1500","08418.0198","306.16","3346.9542","7.05","200717",62142,"62142","",NA,1500
"1501","08418.0219","307.83","3346.9555","6.98","200717",62143,"62143","",NA,1501
"1502","08418.0238","309.93","3346.9567","6.20","200717",62144,"62144","",NA,1502
"1503","08418.0259","303.18","3346.9578","6.70","200717",62145,"62145","",NA,1503
"1504","08418.0280","304.27","3346.9588","6.65","200717",62146,"62146","",NA,1504
"1505","08418.0301","307.25","3346.9600","6.83","200717",62147,"62147","",NA,1505
"1506","08418.0324","306.93","3346.9613","7.38","200717",62148,"62148","",NA,1506
"1507","08418.0346","308.80","3346.9628","7.13","200717",62149,"62149","",NA,1507
"1508","08418.0390","318.48","3346.9657","9.31","200717",62151,"62151","",NA,1508
"1509","08418.0413","332.35","3346.9683","14.52","200717",62152,"62152","",NA,1509
"1510","08418.0435","335.12","3346.9717","15.13","200717",62153,"62153","",NA,1510
"1511","08418.0458","332.67","3346.9749","12.15","200717",62154,"62154","",NA,1511
"1512","08418.0480","332.16","3346.9768","10.15","200717",62155,"62155","",NA,1512
"1513","08418.0503","331.23","3346.9781","10.22","200717",62156,"62156","",NA,1513
"1514","08418.0531","328.76","3346.9786","8.37","200717",62157,"62157","",NA,1514
"1515","08418.0557","326.27","3346.9792","7.68","200717",62158,"62158","",NA,1515
"1516","08418.0582","324.75","3346.9796","7.31","200717",62159,"62159","",NA,1516
"1517","08418.0604","322.65","3346.9804","7.03","200717",62200,"62200","",NA,1517
"1518","08418.0629","320.57","3346.9813","7.73","200717",62201,"62201","",NA,1518
"1519","08418.0652","318.80","3346.9822","7.79","200717",62202,"62202","",NA,1519
"1520","08418.0671","317.32","3346.9830","7.79","200717",62203,"62203","",NA,1520
"1521","08418.0692","315.84","3346.9842","7.81","200717",62204,"62204","",NA,1521
"1522","08418.0714","314.52","3346.9853","7.58","200717",62205,"62205","",NA,1522
"1523","08418.0735","313.37","3346.9863","7.61","200717",62206,"62206","",NA,1523
"1524","08418.0756","312.34","3346.9874","7.41","200717",62207,"62207","",NA,1524
"1525","08418.0776","311.41","3346.9886","7.41","200717",62208,"62208","",NA,1525
"1526","08418.0796","310.65","3346.9898","7.66","200717",62209,"62209","",NA,1526
"1527","08418.0817","309.89","3346.9909","7.40","200717",62210,"62210","",NA,1527
"1528","08418.0837","309.16","3346.9922","7.60","200717",62211,"62211","",NA,1528
"1529","08418.0861","307.80","3346.9936","7.88","200717",62212,"62212","",NA,1529
"1530","08418.0885","307.05","3346.9952","8.20","200717",62213,"62213","",NA,1530
"1531","08418.0907","317.45","3346.9970","8.45","200717",62214,"62214","",NA,1531
"1532","08418.0932","312.81","3346.9976","7.56","200717",62215,"62215","",NA,1532
"1533","08418.0958","307.78","3346.9976","6.96","200717",62216,"62216","",NA,1533
"1534","08418.0984","305.06","3346.9979","6.64","200717",62217,"62217","",NA,1534
"1535","08418.1007","303.88","3346.9989","6.64","200717",62218,"62218","",NA,1535
"1536","08418.1031","302.76","3347.0000","7.29","200717",62219,"62219","",NA,1536
"1537","08418.1054","301.39","3347.0014","7.01","200717",62220,"62220","",NA,1537
"1538","08418.1074","301.90","3347.0028","6.94","200717",62221,"62221","",NA,1538
"1539","08418.1093","302.52","3347.0042","6.67","200717",62222,"62222","",NA,1539
"1540","08418.1113","304.26","3347.0051","6.88","200717",62223,"62223","",NA,1540
"1541","08418.1134","304.90","3347.0065","6.87","200717",62224,"62224","",NA,1541
"1542","08418.1160","306.09","3347.0083","7.12","200717",62225,"62225","",NA,1542
"1543","08418.1185","315.52","3347.0100","6.94","200717",62226,"62226","",NA,1543
"1544","08418.1211","313.58","3347.0119","7.19","200717",62227,"62227","",NA,1544
"1545","08418.1240","312.02","3347.0137","7.51","200717",62228,"62228","",NA,1545
"1546","08418.1267","308.77","3347.0154","8.08","200717",62229,"62229","",NA,1546
"1547","08418.1292","307.83","3347.0169","7.65","200717",62230,"62230","",NA,1547
"1548","08418.1315","307.74","3347.0182","7.40","200717",62231,"62231","",NA,1548
"1549","08418.1337","306.89","3347.0196","7.45","200717",62232,"62232","",NA,1549
"1550","08418.1361","306.84","3347.0211","7.94","200717",62233,"62233","",NA,1550
"1551","08418.1386","306.97","3347.0225","7.93","200717",62234,"62234","",NA,1551
"1552","08418.1408","306.96","3347.0239","7.39","200717",62235,"62235","",NA,1552
"1553","08418.1430","307.59","3347.0252","7.39","200717",62236,"62236","",NA,1553
"1554","08418.1450","309.29","3347.0266","7.00","200717",62237,"62237","",NA,1554
"1555","08418.1469","311.45","3347.0280","7.03","200717",62238,"62238","",NA,1555
"1556","08418.1486","320.82","3347.0295","6.82","200717",62239,"62239","",NA,1556
"1557","08418.1506","320.20","3347.0308","7.45","200717",62240,"62240","",NA,1557
"1558","08418.1525","317.53","3347.0322","7.50","200717",62241,"62241","",NA,1558
"1559","08418.1543","317.65","3347.0336","7.04","200717",62242,"62242","",NA,1559
"1560","08418.1557","320.77","3347.0350","6.18","200717",62243,"62243","",NA,1560
"1561","08418.1573","320.37","3347.0363","6.16","200717",62244,"62244","",NA,1561
"1562","08418.1590","313.73","3347.0376","6.39","200717",62245,"62245","",NA,1562
"1563","08418.1609","310.71","3347.0389","6.86","200717",62246,"62246","",NA,1563
"1564","08418.1629","311.19","3347.0401","6.88","200717",62247,"62247","",NA,1564
"1565","08418.1650","313.32","3347.0414","7.26","200717",62248,"62248","",NA,1565
"1566","08418.1676","305.49","3347.0427","8.58","200717",62249,"62249","",NA,1566
"1567","08418.1702","307.08","3347.0443","8.88","200717",62250,"62250","",NA,1567
"1568","08418.1727","307.61","3347.0461","8.86","200717",62251,"62251","",NA,1568
"1569","08418.1754","310.88","3347.0479","9.08","200717",62252,"62252","",NA,1569
"1570","08418.1779","313.42","3347.0498","9.03","200717",62253,"62253","",NA,1570
"1571","08418.1804","313.22","3347.0516","9.03","200717",62254,"62254","",NA,1571
"1572","08418.1827","316.11","3347.0535","9.01","200717",62255,"62255","",NA,1572
"1573","08418.1866","316.92","3347.0559","9.27","200717",62256,"62256","",NA,1573
"1574","08418.1894","316.89","3347.0579","8.99","200717",62257,"62257","",NA,1574
"1575","08418.1919","316.60","3347.0597","8.99","200717",62258,"62258","",NA,1575
"1576","08418.1944","316.26","3347.0613","8.95","200717",62259,"62259","",NA,1576
"1577","08418.1968","316.98","3347.0630","8.94","200717",62300,"62300","",NA,1577
"1578","08418.1990","317.64","3347.0648","8.76","200717",62301,"62301","",NA,1578
"1579","08418.2012","317.14","3347.0666","8.53","200717",62302,"62302","",NA,1579
"1580","08418.2032","316.81","3347.0683","8.11","200717",62303,"62303","",NA,1580
"1581","08418.2052","315.24","3347.0699","7.76","200717",62304,"62304","",NA,1581
"1582","08418.2072","314.20","3347.0713","7.50","200717",62305,"62305","",NA,1582
"1583","08418.2092","314.00","3347.0729","7.74","200717",62306,"62306","",NA,1583
"1584","08418.2113","312.59","3347.0745","7.69","200717",62307,"62307","",NA,1584
"1585","08418.2132","311.58","3347.0759","7.13","200717",62308,"62308","",NA,1585
"1586","08418.2150","311.38","3347.0772","6.64","200717",62309,"62309","",NA,1586
"1587","08418.2167","312.10","3347.0786","6.64","200717",62310,"62310","",NA,1587
"1588","08418.2183","313.10","3347.0799","6.87","200717",62311,"62311","",NA,1588
"1589","08418.2202","314.12","3347.0812","6.64","200717",62312,"62312","",NA,1589
"1590","08418.2218","315.42","3347.0824","5.85","200717",62313,"62313","",NA,1590
"1591","08418.2233","315.23","3347.0836","5.66","200717",62314,"62314","",NA,1591
"1592","08418.2246","316.02","3347.0846","4.80","200717",62315,"62315","",NA,1592
"1593","08418.2258","310.24","3347.0854","4.38","200717",62316,"62316","",NA,1593
"1594","08418.2268","310.78","3347.0862","3.73","200717",62317,"62317","",NA,1594
"1595","08418.2276","311.82","3347.0869","3.15","200717",62318,"62318","",NA,1595
"1596","08418.2282","311.82","3347.0874","2.22","200717",62319,"62319","",NA,1596
"1597","08418.2288","311.82","3347.0878","1.87","200717",62320,"62320","",NA,1597
"1598","08418.2291","311.82","3347.0882","0.07","200717",62321,"62321","",NA,1598
"1599","08418.2290","312.02","3347.0883","0.01","200717",62322,"62322","",NA,1599
"1600","08418.2289","311.93","3347.0884","0.02","200717",62323,"62323","",NA,1600
"1601","08418.2288","311.95","3347.0884","0.05","200717",62324,"62324","",NA,1601
"1602","08418.2287","311.95","3347.0884","0.00","200717",62325,"62325","",NA,1602
"1603","08418.2287","311.95","3347.0884","0.00","200717",62326,"62326","",NA,1603
"1604","08418.2287","311.95","3347.0884","0.00","200717",62327,"62327","",NA,1604
"1605","08418.2286","311.95","3347.0884","0.08","200717",62328,"62328","",NA,1605
"1606","08418.2287","311.95","3347.0886","0.22","200717",62329,"62329","",NA,1606
"1607","08418.2294","311.95","3347.0896","0.32","200717",62330,"62330","",NA,1607
"1608","08418.2315","319.70","3347.0909","5.41","200717",62331,"62331","",NA,1608
"1609","08418.2335","320.72","3347.0922","5.72","200717",62332,"62332","",NA,1609
"1610","08418.2350","320.00","3347.0935","5.76","200717",62333,"62333","",NA,1610
"1611","08418.2366","318.93","3347.0947","6.23","200717",62334,"62334","",NA,1611
"1612","08418.2383","318.03","3347.0959","6.76","200717",62335,"62335","",NA,1612
"1613","08418.2401","317.43","3347.0972","7.39","200717",62336,"62336","",NA,1613
"1614","08418.2421","315.32","3347.0988","8.02","200717",62337,"62337","",NA,1614
"1615","08418.2442","315.29","3347.1004","7.82","200717",62338,"62338","",NA,1615
"1616","08418.2461","314.75","3347.1018","7.42","200717",62339,"62339","",NA,1616
"1617","08418.2479","314.55","3347.1033","6.78","200717",62340,"62340","",NA,1617
"1618","08418.2495","316.12","3347.1047","6.99","200717",62341,"62341","",NA,1618
"1619","08418.2512","317.27","3347.1063","7.61","200717",62342,"62342","",NA,1619
"1620","08418.2533","309.30","3347.1077","7.88","200717",62343,"62343","",NA,1620
"1621","08418.2556","309.91","3347.1094","7.50","200717",62344,"62344","",NA,1621
"1622","08418.2578","310.49","3347.1110","8.09","200717",62345,"62345","",NA,1622
"1623","08418.2600","311.86","3347.1126","8.16","200717",62346,"62346","",NA,1623
"1624","08418.2621","310.58","3347.1140","7.70","200717",62347,"62347","",NA,1624
"1625","08418.2641","311.63","3347.1154","7.65","200717",62348,"62348","",NA,1625
"1626","08418.2661","312.34","3347.1168","7.58","200717",62349,"62349","",NA,1626
"1627","08418.2681","312.74","3347.1182","7.79","200717",62350,"62350","",NA,1627
"1628","08418.2704","312.34","3347.1198","8.36","200717",62351,"62351","",NA,1628
"1629","08418.2730","311.75","3347.1215","9.11","200717",62352,"62352","",NA,1629
"1630","08418.2755","310.39","3347.1232","9.16","200717",62353,"62353","",NA,1630
"1631","08418.2779","310.93","3347.1249","9.71","200717",62354,"62354","",NA,1631
"1632","08418.2804","311.84","3347.1267","9.66","200717",62355,"62355","",NA,1632
"1633","08418.2832","311.88","3347.1286","10.15","200717",62356,"62356","",NA,1633
"1634","08418.2859","310.99","3347.1304","9.96","200717",62357,"62357","",NA,1634
"1635","08418.2886","310.36","3347.1320","10.39","200717",62358,"62358","",NA,1635
"1636","08418.2912","310.27","3347.1339","10.39","200717",62359,"62359","",NA,1636
"1637","08418.2939","311.20","3347.1359","10.35","200717",62400,"62400","",NA,1637
"1638","08418.2967","311.44","3347.1378","10.66","200717",62401,"62401","",NA,1638
"1639","08418.2999","312.01","3347.1398","10.60","200717",62402,"62402","",NA,1639
"1640","08418.3033","312.43","3347.1420","10.53","200717",62403,"62403","",NA,1640
"1641","08418.3066","312.39","3347.1443","11.31","200717",62404,"62404","",NA,1641
"1642","08418.3095","312.25","3347.1465","11.30","200717",62405,"62405","",NA,1642
"1643","08418.3123","311.71","3347.1487","11.37","200717",62406,"62406","",NA,1643
"1644","08418.3154","311.31","3347.1508","11.21","200717",62407,"62407","",NA,1644
"1645","08418.3186","311.74","3347.1530","11.23","200717",62408,"62408","",NA,1645
"1646","08418.3216","312.64","3347.1552","11.27","200717",62409,"62409","",NA,1646
"1647","08418.3246","313.34","3347.1572","10.91","200717",62410,"62410","",NA,1647
"1648","08418.3274","314.24","3347.1593","10.91","200717",62411,"62411","",NA,1648
"1649","08418.3303","314.09","3347.1614","10.88","200717",62412,"62412","",NA,1649
"1650","08418.3329","315.23","3347.1635","10.29","200717",62413,"62413","",NA,1650
"1651","08418.3354","316.35","3347.1655","10.09","200717",62414,"62414","",NA,1651
"1652","08418.3376","317.67","3347.1675","9.38","200717",62415,"62415","",NA,1652
"1653","08418.3397","317.71","3347.1693","9.15","200717",62416,"62416","",NA,1653
"1654","08418.3419","318.09","3347.1711","9.11","200717",62417,"62417","",NA,1654
"1655","08418.3441","317.54","3347.1731","9.62","200717",62418,"62418","",NA,1655
"1656","08418.3465","318.19","3347.1751","9.66","200717",62419,"62419","",NA,1656
"1657","08418.3485","324.66","3347.1773","9.68","200717",62420,"62420","",NA,1657
"1658","08418.3506","323.83","3347.1793","9.74","200717",62421,"62421","",NA,1658
"1659","08418.3530","323.07","3347.1812","9.71","200717",62422,"62422","",NA,1659
"1660","08418.3552","320.17","3347.1834","9.69","200717",62423,"62423","",NA,1660
"1661","08418.3572","320.29","3347.1853","9.35","200717",62424,"62424","",NA,1661
"1662","08418.3592","319.48","3347.1872","9.19","200717",62425,"62425","",NA,1662
"1663","08418.3613","317.44","3347.1891","9.43","200717",62426,"62426","",NA,1663
"1664","08418.3637","316.91","3347.1911","10.18","200717",62427,"62427","",NA,1664
"1665","08418.3661","317.14","3347.1933","10.21","200717",62428,"62428","",NA,1665
"1666","08418.3688","316.86","3347.1957","10.93","200717",62429,"62429","",NA,1666
"1667","08418.3712","318.40","3347.1982","10.38","200717",62430,"62430","",NA,1667
"1668","08418.3737","319.25","3347.2008","10.60","200717",62431,"62431","",NA,1668
"1669","08418.3757","319.54","3347.2032","9.58","200717",62432,"62432","",NA,1669
"1670","08418.3791","320.81","3347.2064","10.91","200717",62433,"62433","",NA,1670
"1671","08418.3816","321.55","3347.2094","11.28","200717",62434,"62434","",NA,1671
"1672","08418.3838","331.41","3347.2124","11.48","200717",62435,"62435","",NA,1672
"1673","08418.3859","333.70","3347.2155","11.46","200717",62436,"62436","",NA,1673
"1674","08418.3881","333.71","3347.2187","11.49","200717",62437,"62437","",NA,1674
"1675","08418.3899","334.88","3347.2218","11.95","200717",62438,"62438","",NA,1675
"1676","08418.3915","338.78","3347.2249","11.47","200717",62439,"62439","",NA,1676
"1677","08418.3930","340.05","3347.2279","11.11","200717",62440,"62440","",NA,1677
"1678","08418.3941","343.34","3347.2309","11.27","200717",62441,"62441","",NA,1678
"1679","08418.3953","343.21","3347.2339","11.05","200717",62442,"62442","",NA,1679
"1680","08418.3962","341.19","3347.2368","11.38","200717",62443,"62443","",NA,1680
"1681","08418.3974","341.07","3347.2398","11.31","200717",62444,"62444","",NA,1681
"1682","08418.3986","342.57","3347.2428","10.96","200717",62445,"62445","",NA,1682
"1683","08418.3997","343.29","3347.2458","10.17","200717",62446,"62446","",NA,1683
"1684","08418.4009","342.93","3347.2487","10.20","200717",62447,"62447","",NA,1684
"1685","08418.4019","343.39","3347.2515","9.99","200717",62448,"62448","",NA,1685
"1686","08418.4027","344.30","3347.2544","10.22","200717",62449,"62449","",NA,1686
"1687","08418.4034","344.86","3347.2573","10.06","200717",62450,"62450","",NA,1687
"1688","08418.4042","345.66","3347.2601","9.98","200717",62451,"62451","",NA,1688
"1689","08418.4051","346.56","3347.2630","9.91","200717",62452,"62452","",NA,1689
"1690","08418.4059","347.02","3347.2658","10.24","200717",62453,"62453","",NA,1690
"1691","08418.4068","347.30","3347.2688","10.62","200717",62454,"62454","",NA,1691
"1692","08418.4076","347.67","3347.2718","10.63","200717",62455,"62455","",NA,1692
"1693","08418.4083","348.65","3347.2749","10.68","200717",62456,"62456","",NA,1693
"1694","08418.4090","349.02","3347.2779","10.61","200717",62457,"62457","",NA,1694
"1695","08418.4097","348.86","3347.2808","10.64","200717",62458,"62458","",NA,1695
"1696","08418.4104","348.97","3347.2839","10.69","200717",62459,"62459","",NA,1696
"1697","08418.4110","350.29","3347.2869","10.93","200717",62500,"62500","",NA,1697
"1698","08418.4114","350.80","3347.2900","10.93","200717",62501,"62501","",NA,1698
"1699","08418.4116","352.81","3347.2929","10.71","200717",62502,"62502","",NA,1699
"1700","08418.4119","354.74","3347.2958","10.64","200717",62503,"62503","",NA,1700
"1701","08418.4121","357.23","3347.2988","11.44","200717",62504,"62504","",NA,1701
"1702","08418.4122","0.24","3347.3020","11.61","200717",62505,"62505","",NA,1702
"1703","08418.4123","359.04","3347.3049","10.84","200717",62506,"62506","",NA,1703
"1704","08418.4125","359.51","3347.3079","10.86","200717",62507,"62507","",NA,1704
"1705","08418.4126","0.39","3347.3110","10.94","200717",62508,"62508","",NA,1705
"1706","08418.4126","2.58","3347.3141","11.19","200717",62509,"62509","",NA,1706
"1707","08418.4125","2.81","3347.3172","11.40","200717",62510,"62510","",NA,1707
"1708","08418.4122","4.06","3347.3204","11.47","200717",62511,"62511","",NA,1708
"1709","08418.4118","5.12","3347.3237","11.53","200717",62512,"62512","",NA,1709
"1710","08418.4113","6.70","3347.3268","11.54","200717",62513,"62513","",NA,1710
"1711","08418.4108","8.14","3347.3300","11.58","200717",62514,"62514","",NA,1711
"1712","08418.4101","9.80","3347.3331","11.63","200717",62515,"62515","",NA,1712
"1713","08418.4094","10.35","3347.3363","11.35","200717",62516,"62516","",NA,1713
"1714","08418.4088","10.96","3347.3393","10.32","200717",62517,"62517","",NA,1714
"1715","08418.4080","12.02","3347.3423","10.72","200717",62518,"62518","",NA,1715
"1716","08418.4071","12.46","3347.3454","11.30","200717",62519,"62519","",NA,1716
"1717","08418.4062","12.94","3347.3485","11.38","200717",62520,"62520","",NA,1717
"1718","08418.4052","14.44","3347.3517","11.55","200717",62521,"62521","",NA,1718
"1719","08418.4042","15.24","3347.3549","11.21","200717",62522,"62522","",NA,1719
"1720","08418.4033","15.06","3347.3581","11.00","200717",62523,"62523","",NA,1720
"1721","08418.4023","15.65","3347.3612","11.23","200717",62524,"62524","",NA,1721
"1722","08418.4012","17.04","3347.3644","11.17","200717",62525,"62525","",NA,1722
"1723","08418.4000","17.72","3347.3674","10.54","200717",62526,"62526","",NA,1723
"1724","08418.3989","18.33","3347.3702","10.05","200717",62527,"62527","",NA,1724
"1725","08418.3978","18.93","3347.3730","10.47","200717",62528,"62528","",NA,1725
"1726","08418.3967","18.57","3347.3765","10.54","200717",62529,"62529","",NA,1726
"1727","08418.3955","18.24","3347.3793","10.47","200717",62530,"62530","",NA,1727
"1728","08418.3944","17.82","3347.3821","9.94","200717",62531,"62531","",NA,1728
"1729","08418.3934","17.17","3347.3848","10.81","200717",62532,"62532","",NA,1729
"1730","08418.3923","16.38","3347.3878","10.28","200717",62533,"62533","",NA,1730
"1731","08418.3914","15.48","3347.3906","10.76","200717",62534,"62534","",NA,1731
"1732","08418.3906","14.89","3347.3934","10.81","200717",62535,"62535","",NA,1732
"1733","08418.3898","14.64","3347.3962","10.45","200717",62536,"62536","",NA,1733
"1734","08418.3888","14.73","3347.3989","9.97","200717",62537,"62537","",NA,1734
"1735","08418.3879","14.69","3347.4015","9.59","200717",62538,"62538","",NA,1735
"1736","08418.3872","14.74","3347.4039","9.17","200717",62539,"62539","",NA,1736
"1737","08418.3863","15.07","3347.4063","8.91","200717",62540,"62540","",NA,1737
"1738","08418.3855","15.78","3347.4086","8.92","200717",62541,"62541","",NA,1738
"1739","08418.3846","16.29","3347.4110","8.89","200717",62542,"62542","",NA,1739
"1740","08418.3839","11.46","3347.4134","8.86","200717",62543,"62543","",NA,1740
"1741","08418.3833","11.37","3347.4157","7.48","200717",62544,"62544","",NA,1741
"1742","08418.3825","12.12","3347.4179","7.51","200717",62545,"62545","",NA,1742
"1743","08418.3818","11.48","3347.4201","8.33","200717",62546,"62546","",NA,1743
"1744","08418.3813","13.16","3347.4224","8.12","200717",62547,"62547","",NA,1744
"1745","08418.3805","15.39","3347.4248","8.41","200717",62548,"62548","",NA,1745
"1746","08418.3796","15.91","3347.4269","7.72","200717",62549,"62549","",NA,1746
"1747","08418.3787","17.39","3347.4291","7.91","200717",62550,"62550","",NA,1747
"1748","08418.3778","18.64","3347.4315","8.67","200717",62551,"62551","",NA,1748
"1749","08418.3769","18.70","3347.4338","8.90","200717",62552,"62552","",NA,1749
"1750","08418.3759","18.37","3347.4367","8.95","200717",62553,"62553","",NA,1750
"1751","08418.3750","18.18","3347.4392","9.02","200717",62554,"62554","",NA,1751
"1752","08418.3741","17.36","3347.4417","9.38","200717",62555,"62555","",NA,1752
"1753","08418.3732","17.09","3347.4442","9.37","200717",62556,"62556","",NA,1753
"1754","08418.3723","16.54","3347.4467","9.37","200717",62557,"62557","",NA,1754
"1755","08418.3715","15.89","3347.4492","9.57","200717",62558,"62558","",NA,1755
"1756","08418.3708","14.95","3347.4518","9.28","200717",62559,"62559","",NA,1756
"1757","08418.3701","14.51","3347.4543","9.62","200717",62600,"62600","",NA,1757
"1758","08418.3693","14.99","3347.4568","9.62","200717",62601,"62601","",NA,1758
"1759","08418.3683","15.85","3347.4595","9.93","200717",62602,"62602","",NA,1759
"1760","08418.3676","15.47","3347.4621","10.57","200717",62603,"62603","",NA,1760
"1761","08418.3667","15.85","3347.4648","10.51","200717",62604,"62604","",NA,1761
"1762","08418.3658","15.69","3347.4676","10.57","200717",62605,"62605","",NA,1762
"1763","08418.3649","14.49","3347.4702","10.29","200717",62606,"62606","",NA,1763
"1764","08418.3640","13.79","3347.4731","10.59","200717",62607,"62607","",NA,1764
"1765","08418.3632","13.73","3347.4760","11.14","200717",62608,"62608","",NA,1765
"1766","08418.3621","13.18","3347.4792","11.76","200717",62609,"62609","",NA,1766
"1767","08418.3610","14.38","3347.4822","10.64","200717",62610,"62610","",NA,1767
"1768","08418.3597","15.12","3347.4851","10.57","200717",62611,"62611","",NA,1768
"1769","08418.3583","26.35","3347.4877","9.60","200717",62612,"62612","",NA,1769
"1770","08418.3565","35.83","3347.4901","10.82","200717",62613,"62613","",NA,1770
"1771","08418.3542","47.85","3347.4922","10.06","200717",62614,"62614","",NA,1771
"1772","08418.3511","58.00","3347.4939","11.80","200717",62615,"62615","",NA,1772
"1773","08418.3476","68.05","3347.4954","11.54","200717",62616,"62616","",NA,1773
"1774","08418.3440","74.41","3347.4964","11.95","200717",62617,"62617","",NA,1774
"1775","08418.3403","84.26","3347.4970","11.02","200717",62618,"62618","",NA,1775
"1776","08418.3367","94.70","3347.4970","10.95","200717",62619,"62619","",NA,1776
"1777","08418.3333","101.15","3347.4965","10.54","200717",62620,"62620","",NA,1777
"1778","08418.3306","119.25","3347.4956","7.83","200717",62621,"62621","",NA,1778
"1779","08418.3286","132.50","3347.4942","7.19","200717",62622,"62622","",NA,1779
"1780","08418.3268","131.40","3347.4930","7.62","200717",62623,"62623","",NA,1780
"1781","08418.3249","129.65","3347.4922","6.20","200717",62624,"62624","",NA,1781
"1782","08418.3231","127.48","3347.4917","6.17","200717",62625,"62625","",NA,1782
"1783","08418.3211","125.16","3347.4912","5.78","200717",62626,"62626","",NA,1783
"1784","08418.3194","122.01","3347.4909","6.65","200717",62627,"62627","",NA,1784
"1785","08418.3174","120.08","3347.4905","5.53","200717",62628,"62628","",NA,1785
"1786","08418.3161","118.01","3347.4900","6.42","200717",62629,"62629","",NA,1786
"1787","08418.3142","116.12","3347.4897","4.80","200717",62630,"62630","",NA,1787
"1788","08418.3124","114.43","3347.4893","6.01","200717",62631,"62631","",NA,1788
