"","USRear","LidarRight","LidarLeft","USRight","USLeft","SO","CO","O3","P10","NO","P25","timestamp","sensor","DateN","TimeN","Time","sequenceTime"
"186","274.32","102.00","125.00","76.20","109.22",NA,NA,NA,NA,NA,NA,200717000358,"proximity","200717","000358",2017-07-21 00:03:58,186
"187","264.16","103.00","132.00","81.28","86.36",NA,NA,NA,NA,NA,NA,200717000358,"proximity","200717","000358",2017-07-21 00:03:58,187
"188","246.38","660.00","133.00","83.82","116.84","4095.00","4095.00","4095.00","11.60","4095.00","9.50",200717000359,"proximity","200717","000359",2017-07-21 00:03:59,188
"189","243.84","717.00","139.00","88.90","116.84",NA,NA,NA,NA,NA,NA,200717000359,"proximity","200717","000359",2017-07-21 00:03:59,189
"190","228.60","1.00","142.00","96.52","119.38",NA,NA,NA,NA,NA,NA,200717000359,"proximity","200717","000359",2017-07-21 00:03:59,190
"191","218.44","1.00","141.00","599.44","35.56",NA,NA,NA,NA,NA,NA,200717000400,"proximity","200717","000400",2017-07-21 00:04:00,191
"192","218.44","1.00","140.00","640.08","124.46","4095.00","4095.00","4095.00","11.60","4095.00","9.50",200717000400,"proximity","200717","000400",2017-07-21 00:04:00,192
"193","182.88","1185.00","142.00","640.08","127.00",NA,NA,NA,NA,NA,NA,200717000400,"proximity","200717","000400",2017-07-21 00:04:00,193
"194","558.80","1909.00","142.00","642.62","127.00",NA,NA,NA,NA,NA,NA,200717000401,"proximity","200717","000401",2017-07-21 00:04:01,194
"195","673.10","1.00","142.00","642.62","25.40",NA,NA,NA,NA,NA,NA,200717000401,"proximity","200717","000401",2017-07-21 00:04:01,195
"196","342.90","1.00","141.00","640.08","20.32","4095.00","4095.00","4095.00","11.70","4095.00","9.50",200717000401,"proximity","200717","000401",2017-07-21 00:04:01,196
"197","645.16","1.00","141.00","642.62","17.78",NA,NA,NA,NA,NA,NA,200717000401,"proximity","200717","000401",2017-07-21 00:04:01,197
"198","688.34","1999.00","145.00","640.08","20.32",NA,NA,NA,NA,NA,NA,200717000402,"proximity","200717","000402",2017-07-21 00:04:02,198
"199","259.08","2064.00","144.00","642.62","20.32",NA,NA,NA,NA,NA,NA,200717000402,"proximity","200717","000402",2017-07-21 00:04:02,199
"200","624.84","2059.00","147.00","645.16","20.32","4095.00","4095.00","4095.00","11.60","4095.00","9.50",200717000402,"proximity","200717","000402",2017-07-21 00:04:02,200
"201","548.64","2039.00","146.00","614.68","20.32",NA,NA,NA,NA,NA,NA,200717000402,"proximity","200717","000402",2017-07-21 00:04:02,201
"202","342.90","2001.00","146.00","642.62","20.32",NA,NA,NA,NA,NA,NA,200717000403,"proximity","200717","000403",2017-07-21 00:04:03,202
"203","571.50","2003.00","147.00","642.62","20.32",NA,NA,NA,NA,NA,NA,200717000403,"proximity","200717","000403",2017-07-21 00:04:03,203
"204","652.78","1.00","145.00","645.16","20.32","4095.00","4095.00","4095.00","11.50","4095.00","9.40",200717000403,"proximity","200717","000403",2017-07-21 00:04:03,204
"205","655.32","2046.00","145.00","624.84","20.32",NA,NA,NA,NA,NA,NA,200717000403,"proximity","200717","000403",2017-07-21 00:04:03,205
"206","307.34","2009.00","146.00","640.08","20.32",NA,NA,NA,NA,NA,NA,200717000404,"proximity","200717","000404",2017-07-21 00:04:04,206
"207","627.38","1991.00","147.00","609.60","20.32",NA,NA,NA,NA,NA,NA,200717000404,"proximity","200717","000404",2017-07-21 00:04:04,207
"208","668.02","1981.00","148.00","640.08","17.78","4095.00","4095.00","4095.00","11.40","4095.00","9.20",200717000404,"proximity","200717","000404",2017-07-21 00:04:04,208
"209","680.72","1996.00","145.00","637.54","20.32",NA,NA,NA,NA,NA,NA,200717000405,"proximity","200717","000405",2017-07-21 00:04:05,209
"210","665.48","2081.00","144.00","642.62","20.32",NA,NA,NA,NA,NA,NA,200717000405,"proximity","200717","000405",2017-07-21 00:04:05,210
"211","650.24","2036.00","143.00","642.62","20.32",NA,NA,NA,NA,NA,NA,200717000405,"proximity","200717","000405",2017-07-21 00:04:05,211
"212","685.80","1.00","146.00","640.08","20.32","4095.00","4095.00","4095.00","11.30","4095.00","9.20",200717000406,"proximity","200717","000406",2017-07-21 00:04:06,212
"213","650.24","1.00","146.00","645.16","22.86",NA,NA,NA,NA,NA,NA,200717000406,"proximity","200717","000406",2017-07-21 00:04:06,213
"214","670.56","1.00","146.00","647.70","22.86",NA,NA,NA,NA,NA,NA,200717000406,"proximity","200717","000406",2017-07-21 00:04:06,214
"215","678.18","1.00","148.00","360.68","22.86",NA,NA,NA,NA,NA,NA,200717000406,"proximity","200717","000406",2017-07-21 00:04:06,215
"216","330.20","1.00","151.00","640.08","22.86","4095.00","4095.00","4095.00","11.20","4095.00","9.20",200717000407,"proximity","200717","000407",2017-07-21 00:04:07,216
"217","629.92","1.00","151.00","642.62","22.86",NA,NA,NA,NA,NA,NA,200717000407,"proximity","200717","000407",2017-07-21 00:04:07,217
"218","678.18","1030.00","151.00","640.08","22.86",NA,NA,NA,NA,NA,NA,200717000407,"proximity","200717","000407",2017-07-21 00:04:07,218
"219","264.16","1180.00","151.00","642.62","25.40",NA,NA,NA,NA,NA,NA,200717000407,"proximity","200717","000407",2017-07-21 00:04:07,219
"220","640.08","1.00","149.00","640.08","25.40","4095.00","4095.00","4095.00","11.20","4095.00","9.10",200717000408,"proximity","200717","000408",2017-07-21 00:04:08,220
"221","640.08","1.00","148.00","642.62","22.86",NA,NA,NA,NA,NA,NA,200717000408,"proximity","200717","000408",2017-07-21 00:04:08,221
"222","386.08","1103.00","153.00","647.70","22.86",NA,NA,NA,NA,NA,NA,200717000408,"proximity","200717","000408",2017-07-21 00:04:08,222
"223","624.84","1092.00","156.00","642.62","40.64",NA,NA,NA,NA,NA,NA,200717000408,"proximity","200717","000408",2017-07-21 00:04:08,223
"224","650.24","1093.00","156.00","642.62","35.56","4095.00","4095.00","4095.00","11.10","4095.00","9.10",200717000409,"proximity","200717","000409",2017-07-21 00:04:09,224
"225","642.62","1095.00","155.00","642.62","35.56",NA,NA,NA,NA,NA,NA,200717000409,"proximity","200717","000409",2017-07-21 00:04:09,225
"226","332.74","1033.00","161.00","642.62","35.56",NA,NA,NA,NA,NA,NA,200717000409,"proximity","200717","000409",2017-07-21 00:04:09,226
"227","629.92","1073.00","165.00","642.62","22.86",NA,NA,NA,NA,NA,NA,200717000410,"proximity","200717","000410",2017-07-21 00:04:10,227
"228","668.02","1889.00","175.00","640.08","22.86","4095.00","4095.00","4095.00","11.10","4095.00","9.10",200717000410,"proximity","200717","000410",2017-07-21 00:04:10,228
"229","396.24","715.00","166.00","116.84","25.40",NA,NA,NA,NA,NA,NA,200717000410,"proximity","200717","000410",2017-07-21 00:04:10,229
"230","231.14","1.00","24.00","109.22","25.40",NA,NA,NA,NA,NA,NA,200717000411,"proximity","200717","000411",2017-07-21 00:04:11,230
"231","226.06","1.00","4.00","111.76","60.96",NA,NA,NA,NA,NA,NA,200717000411,"proximity","200717","000411",2017-07-21 00:04:11,231
"232","307.34","1.00","201.00","114.30","25.40","4095.00","4095.00","4095.00","11.00","4095.00","9.10",200717000411,"proximity","200717","000411",2017-07-21 00:04:11,232
"233","185.42","1.00","201.00","111.76","22.86",NA,NA,NA,NA,NA,NA,200717000411,"proximity","200717","000411",2017-07-21 00:04:11,233
"234","226.06","1.00","235.00","124.46","22.86",NA,NA,NA,NA,NA,NA,200717000412,"proximity","200717","000412",2017-07-21 00:04:12,234
"235","685.80","1.00","277.00","129.54","119.38",NA,NA,NA,NA,NA,NA,200717000412,"proximity","200717","000412",2017-07-21 00:04:12,235
"236","101.60","1.00","355.00","132.08","320.04","4095.00","4095.00","4095.00","10.90","4095.00","9.00",200717000412,"proximity","200717","000412",2017-07-21 00:04:12,236
"237","106.68","1.00","377.00","132.08","215.90",NA,NA,NA,NA,NA,NA,200717000413,"proximity","200717","000413",2017-07-21 00:04:13,237
"238","127.00","1.00","519.00","142.24","289.56",NA,NA,NA,NA,NA,NA,200717000413,"proximity","200717","000413",2017-07-21 00:04:13,238
"239","220.98","174.00","482.00","152.40","170.18",NA,NA,NA,NA,NA,NA,200717000413,"proximity","200717","000413",2017-07-21 00:04:13,239
"240","238.76","177.00","354.00","154.94","180.34","4095.00","4095.00","4095.00","10.80","4095.00","9.00",200717000413,"proximity","200717","000413",2017-07-21 00:04:13,240
"241","228.60","188.00","325.00","160.02","289.56",NA,NA,NA,NA,NA,NA,200717000414,"proximity","200717","000414",2017-07-21 00:04:14,241
"242","269.24","1.00","200.00","154.94","198.12",NA,NA,NA,NA,NA,NA,200717000414,"proximity","200717","000414",2017-07-21 00:04:14,242
"243","203.20","1.00","449.00","149.86","190.50",NA,NA,NA,NA,NA,NA,200717000414,"proximity","200717","000414",2017-07-21 00:04:14,243
"244","304.80","174.00","245.00","144.78","195.58","4095.00","4095.00","4095.00","10.70","4095.00","8.90",200717000415,"proximity","200717","000415",2017-07-21 00:04:15,244
"245","309.88","167.00","243.00","144.78","203.20",NA,NA,NA,NA,NA,NA,200717000415,"proximity","200717","000415",2017-07-21 00:04:15,245
"246","683.26","157.00","717.00","142.24","205.74",NA,NA,NA,NA,NA,NA,200717000415,"proximity","200717","000415",2017-07-21 00:04:15,246
"247","358.14","1.00","714.00","142.24","226.06",NA,NA,NA,NA,NA,NA,200717000415,"proximity","200717","000415",2017-07-21 00:04:15,247
"248","497.84","1.00","676.00","142.24","233.68","4095.00","4095.00","4095.00","10.60","4095.00","8.90",200717000416,"proximity","200717","000416",2017-07-21 00:04:16,248
"249","485.14","1.00","470.00","142.24","165.10",NA,NA,NA,NA,NA,NA,200717000416,"proximity","200717","000416",2017-07-21 00:04:16,249
"250","678.18","1.00","539.00","152.40","81.28",NA,NA,NA,NA,NA,NA,200717000416,"proximity","200717","000416",2017-07-21 00:04:16,250
"251","365.76","1943.00","660.00","160.02","538.48",NA,NA,NA,NA,NA,NA,200717000417,"proximity","200717","000417",2017-07-21 00:04:17,251
"252","599.44","1.00","651.00","71.12","459.74","4095.00","4095.00","4095.00","10.50","4095.00","8.90",200717000417,"proximity","200717","000417",2017-07-21 00:04:17,252
"253","508.00","1.00","648.00","167.64","226.06",NA,NA,NA,NA,NA,NA,200717000417,"proximity","200717","000417",2017-07-21 00:04:17,253
"254","670.56","854.00","593.00","55.88","177.80",NA,NA,NA,NA,NA,NA,200717000417,"proximity","200717","000417",2017-07-21 00:04:17,254
"255","314.96","68.00","591.00","50.80","546.10",NA,NA,NA,NA,NA,NA,200717000418,"proximity","200717","000418",2017-07-21 00:04:18,255
"256","624.84","1.00","622.00","48.26","314.96","4095.00","4095.00","4095.00","10.50","4095.00","8.90",200717000418,"proximity","200717","000418",2017-07-21 00:04:18,256
"257","584.20","1.00","628.00","50.80","48.26",NA,NA,NA,NA,NA,NA,200717000418,"proximity","200717","000418",2017-07-21 00:04:18,257
"258","561.34","79.00","986.00","45.72","320.04",NA,NA,NA,NA,NA,NA,200717000418,"proximity","200717","000418",2017-07-21 00:04:18,258
"259","317.50","80.00","1.00","45.72","429.26",NA,NA,NA,NA,NA,NA,200717000419,"proximity","200717","000419",2017-07-21 00:04:19,259
"260","627.38","78.00","1143.00","45.72","256.54","4095.00","4095.00","4095.00","10.40","4095.00","8.90",200717000419,"proximity","200717","000419",2017-07-21 00:04:19,260
"261","566.42","77.00","1164.00","48.26","104.14",NA,NA,NA,NA,NA,NA,200717000419,"proximity","200717","000419",2017-07-21 00:04:19,261
"262","553.72","60.00","1.00","40.64","33.02",NA,NA,NA,NA,NA,NA,200717000420,"proximity","200717","000420",2017-07-21 00:04:20,262
"263","408.94","54.00","249.00","33.02","233.68",NA,NA,NA,NA,NA,NA,200717000420,"proximity","200717","000420",2017-07-21 00:04:20,263
"264","635.00","58.00","1.00","33.02","233.68","4095.00","4095.00","4095.00","10.40","4095.00","8.90",200717000420,"proximity","200717","000420",2017-07-21 00:04:20,264
"265","541.02","60.00","1.00","35.56","187.96",NA,NA,NA,NA,NA,NA,200717000420,"proximity","200717","000420",2017-07-21 00:04:20,265
"266","675.64","73.00","1.00","40.64","157.48",NA,NA,NA,NA,NA,NA,200717000421,"proximity","200717","000421",2017-07-21 00:04:21,266
"267","525.78","75.00","1.00","43.18","241.30",NA,NA,NA,NA,NA,NA,200717000421,"proximity","200717","000421",2017-07-21 00:04:21,267
"268","320.04","71.00","1.00","40.64","401.32","4095.00","4095.00","4095.00","10.30","4095.00","9.00",200717000421,"proximity","200717","000421",2017-07-21 00:04:21,268
"269","330.20","72.00","1.00","40.64","236.22",NA,NA,NA,NA,NA,NA,200717000422,"proximity","200717","000422",2017-07-21 00:04:22,269
"270","571.50","72.00","1030.00","43.18","256.54",NA,NA,NA,NA,NA,NA,200717000422,"proximity","200717","000422",2017-07-21 00:04:22,270
"271","685.80","74.00","980.00","43.18","322.58",NA,NA,NA,NA,NA,NA,200717000422,"proximity","200717","000422",2017-07-21 00:04:22,271
"272","261.62","73.00","1.00","45.72","566.42","4095.00","4095.00","4095.00","10.30","4095.00","9.00",200717000423,"proximity","200717","000423",2017-07-21 00:04:23,272
"273","236.22","72.00","959.00","45.72","373.38",NA,NA,NA,NA,NA,NA,200717000423,"proximity","200717","000423",2017-07-21 00:04:23,273
"274","655.32","75.00","1.00","45.72","205.74",NA,NA,NA,NA,NA,NA,200717000423,"proximity","200717","000423",2017-07-21 00:04:23,274
"275","673.10","76.00","1.00","43.18","320.04",NA,NA,NA,NA,NA,NA,200717000423,"proximity","200717","000423",2017-07-21 00:04:23,275
"276","561.34","73.00","1.00","43.18","614.68","4095.00","4095.00","4095.00","10.30","4095.00","9.00",200717000423,"proximity","200717","000423",2017-07-21 00:04:23,276
"277","241.30","75.00","1.00","43.18","637.54",NA,NA,NA,NA,NA,NA,200717000424,"proximity","200717","000424",2017-07-21 00:04:24,277
"278","640.08","70.00","506.00","43.18","299.72",NA,NA,NA,NA,NA,NA,200717000424,"proximity","200717","000424",2017-07-21 00:04:24,278
"279","650.24","67.00","1.00","43.18","71.12",NA,NA,NA,NA,NA,NA,200717000424,"proximity","200717","000424",2017-07-21 00:04:24,279
"280","642.62","73.00","435.00","43.18","322.58","4095.00","4095.00","4095.00","10.30","4095.00","9.00",200717000425,"proximity","200717","000425",2017-07-21 00:04:25,280
"281","640.08","71.00","410.00","43.18","624.84",NA,NA,NA,NA,NA,NA,200717000425,"proximity","200717","000425",2017-07-21 00:04:25,281
"282","612.14","74.00","1.00","43.18","431.80",NA,NA,NA,NA,NA,NA,200717000425,"proximity","200717","000425",2017-07-21 00:04:25,282
"283","604.52","74.00","1.00","43.18","182.88",NA,NA,NA,NA,NA,NA,200717000426,"proximity","200717","000426",2017-07-21 00:04:26,283
"284","513.08","74.00","1080.00","43.18","495.30","4095.00","4095.00","4095.00","10.40","4095.00","9.00",200717000426,"proximity","200717","000426",2017-07-21 00:04:26,284
"285","198.12","76.00","1.00","43.18","307.34",NA,NA,NA,NA,NA,NA,200717000426,"proximity","200717","000426",2017-07-21 00:04:26,285
"286","594.36","74.00","1.00","43.18","215.90",NA,NA,NA,NA,NA,NA,200717000426,"proximity","200717","000426",2017-07-21 00:04:26,286
"287","576.58","72.00","1113.00","43.18","58.42",NA,NA,NA,NA,NA,NA,200717000427,"proximity","200717","000427",2017-07-21 00:04:27,287
"288","485.14","75.00","1.00","43.18","505.46","4095.00","4095.00","4095.00","10.50","4095.00","9.10",200717000427,"proximity","200717","000427",2017-07-21 00:04:27,288
"289","182.88","76.00","1.00","43.18","505.46",NA,NA,NA,NA,NA,NA,200717000427,"proximity","200717","000427",2017-07-21 00:04:27,289
"290","556.26","76.00","1.00","43.18","269.24",NA,NA,NA,NA,NA,NA,200717000428,"proximity","200717","000428",2017-07-21 00:04:28,290
"291","533.40","76.00","1.00","43.18","58.42",NA,NA,NA,NA,NA,NA,200717000428,"proximity","200717","000428",2017-07-21 00:04:28,291
"292","472.44","76.00","1.00","43.18","320.04","4095.00","4095.00","4095.00","10.50","4095.00","9.10",200717000428,"proximity","200717","000428",2017-07-21 00:04:28,292
"293","233.68","73.00","1.00","43.18","459.74",NA,NA,NA,NA,NA,NA,200717000428,"proximity","200717","000428",2017-07-21 00:04:28,293
"294","548.64","77.00","969.00","45.72","421.64",NA,NA,NA,NA,NA,NA,200717000428,"proximity","200717","000428",2017-07-21 00:04:28,294
"295","546.10","75.00","1.00","43.18","73.66",NA,NA,NA,NA,NA,NA,200717000429,"proximity","200717","000429",2017-07-21 00:04:29,295
"296","520.70","74.00","1025.00","43.18","469.90","4095.00","4095.00","4095.00","10.50","4095.00","9.10",200717000429,"proximity","200717","000429",2017-07-21 00:04:29,296
"297","160.02","76.00","883.00","45.72","299.72",NA,NA,NA,NA,NA,NA,200717000430,"proximity","200717","000430",2017-07-21 00:04:30,297
"298","525.78","78.00","832.00","45.72","205.74",NA,NA,NA,NA,NA,NA,200717000430,"proximity","200717","000430",2017-07-21 00:04:30,298
"299","508.00","77.00","913.00","45.72","78.74",NA,NA,NA,NA,NA,NA,200717000430,"proximity","200717","000430",2017-07-21 00:04:30,299
"300","403.86","76.00","1055.00","45.72","426.72","4095.00","4095.00","4095.00","10.60","4095.00","9.10",200717000430,"proximity","200717","000430",2017-07-21 00:04:30,300
"301","525.78","89.00","1.00","43.18","518.16",NA,NA,NA,NA,NA,NA,200717000431,"proximity","200717","000431",2017-07-21 00:04:31,301
"302","520.70","80.00","1.00","45.72","637.54",NA,NA,NA,NA,NA,NA,200717000431,"proximity","200717","000431",2017-07-21 00:04:31,302
"303","381.00","63.00","1.00","48.26","640.08",NA,NA,NA,NA,NA,NA,200717000431,"proximity","200717","000431",2017-07-21 00:04:31,303
"304","292.10","64.00","1.00","48.26","474.98","4095.00","4095.00","4095.00","10.60","4095.00","9.10",200717000432,"proximity","200717","000432",2017-07-21 00:04:32,304
"305","312.42","61.00","1.00","45.72","309.88",NA,NA,NA,NA,NA,NA,200717000432,"proximity","200717","000432",2017-07-21 00:04:32,305
"306","459.74","59.00","1009.00","45.72","264.16",NA,NA,NA,NA,NA,NA,200717000432,"proximity","200717","000432",2017-07-21 00:04:32,306
"307","454.66","61.00","1009.00","45.72","447.04",NA,NA,NA,NA,NA,NA,200717000432,"proximity","200717","000432",2017-07-21 00:04:32,307
"308","254.00","61.00","1104.00","45.72","238.76","4095.00","4095.00","4095.00","10.60","4095.00","9.10",200717000433,"proximity","200717","000433",2017-07-21 00:04:33,308
"309","309.88","61.00","1047.00","45.72","342.90",NA,NA,NA,NA,NA,NA,200717000433,"proximity","200717","000433",2017-07-21 00:04:33,309
"310","464.82","59.00","1.00","45.72","261.62",NA,NA,NA,NA,NA,NA,200717000433,"proximity","200717","000433",2017-07-21 00:04:33,310
"311","363.22","59.00","1.00","43.18","355.60",NA,NA,NA,NA,NA,NA,200717000433,"proximity","200717","000433",2017-07-21 00:04:33,311
"312","251.46","59.00","1.00","43.18","515.62","4095.00","4095.00","4095.00","10.60","4095.00","9.20",200717000434,"proximity","200717","000434",2017-07-21 00:04:34,312
"313","256.54","58.00","1.00","43.18","358.14",NA,NA,NA,NA,NA,NA,200717000434,"proximity","200717","000434",2017-07-21 00:04:34,313
"314","444.50","62.00","934.00","45.72","327.66",NA,NA,NA,NA,NA,NA,200717000434,"proximity","200717","000434",2017-07-21 00:04:34,314
