long,course,lat,speed,day,utc_time,Time
8423.2244,259.54,3346.5554,8.65,200717,201240,2017-07-20 20:12:40
8423.2259,261.25,3346.5556,7.06,200717,201241,2017-07-20 20:12:41
8423.2283,267.86,3346.5563,7.67,200717,201242,2017-07-20 20:12:42
8423.2308,259.4,3346.5542,9.26,200717,201243,2017-07-20 20:12:43
8423.2329,260.28,3346.5545,10.24,200717,201244,2017-07-20 20:12:44
8423.2351,261.22,3346.555,8.53,200717,201245,2017-07-20 20:12:45
8423.2371,262.68,3346.5569,6.39,200717,201246,2017-07-20 20:12:46
8423.2387,264.28,3346.5591,3.91,200717,201247,2017-07-20 20:12:47
8423.2399,270.65,3346.5609,3.02,200717,201248,2017-07-20 20:12:48
8423.2407,274.49,3346.5635,4.64,200717,201249,2017-07-20 20:12:49
8423.2419,20.79,3346.5661,4.17,200717,201250,2017-07-20 20:12:50
8423.2419,21.85,3346.5683,4.14,200717,201251,2017-07-20 20:12:51
8423.2419,344.88,3346.5703,5.85,200717,201252,2017-07-20 20:12:52
8423.2422,347.2,3346.5731,7.82,200717,201253,2017-07-20 20:12:53
8423.2426,349.28,3346.5755,7.16,200717,201254,2017-07-20 20:12:54
8423.2428,349.79,3346.5776,5.74,200717,201255,2017-07-20 20:12:55
8423.2425,16.9,3346.5796,4.8,200717,201256,2017-07-20 20:12:56
8423.2422,16.18,3346.5809,4.17,200717,201257,2017-07-20 20:12:57
8423.2423,16.18,3346.5821,2.17,200717,201258,2017-07-20 20:12:58
8423.2423,16.18,3346.5829,2.91,200717,201259,2017-07-20 20:12:59
8423.2416,16.18,3346.584,2.7,200717,201300,2017-07-20 20:13:00
8423.2414,350.98,3346.5852,5.58,200717,201301,2017-07-20 20:13:01
8423.2425,349.55,3346.5879,11.89,200717,201302,2017-07-20 20:13:02
8423.2443,348.11,3346.5924,18.96,200717,201303,2017-07-20 20:13:03
8423.2466,346.89,3346.5974,20.41,200717,201304,2017-07-20 20:13:04
8423.2479,346.04,3346.6005,13.67,200717,201305,2017-07-20 20:13:05
8423.249,345.05,3346.6028,9.99,200717,201306,2017-07-20 20:13:06
8423.2502,343.84,3346.6049,9.18,200717,201307,2017-07-20 20:13:07
8423.251,345.12,3346.6076,9.24,200717,201308,2017-07-20 20:13:08
8423.2512,350.64,3346.6095,10.58,200717,201309,2017-07-20 20:13:09
8423.2511,354.82,3346.6115,10.6,200717,201310,2017-07-20 20:13:10
8423.2508,0.44,3346.6132,7.73,200717,201311,2017-07-20 20:13:11
8423.2505,352.94,3346.6141,5.49,200717,201312,2017-07-20 20:13:12
8423.2508,350.85,3346.6147,6.73,200717,201313,2017-07-20 20:13:13
8423.2513,349.2,3346.6152,6.76,200717,201314,2017-07-20 20:13:14
8423.252,347.34,3346.6156,6.22,200717,201315,2017-07-20 20:13:15
8423.2529,345.8,3346.6169,7.28,200717,201316,2017-07-20 20:13:16
8423.2543,344.33,3346.6189,9.27,200717,201317,2017-07-20 20:13:17
8423.2546,342.98,3346.6193,8.3,200717,201318,2017-07-20 20:13:18
8423.253,340.81,3346.6141,3.48,200717,201319,2017-07-20 20:13:19
8423.2512,340.81,3346.6092,0.08,200717,201320,2017-07-20 20:13:20
8423.2498,340.81,3346.6067,0.1,200717,201321,2017-07-20 20:13:21
8423.2485,340.81,3346.6044,0.13,200717,201322,2017-07-20 20:13:22
8423.2473,340.81,3346.6025,0.13,200717,201323,2017-07-20 20:13:23
8423.2469,340.81,3346.6024,0.09,200717,201324,2017-07-20 20:13:24
8423.2466,340.81,3346.6023,0,200717,201325,2017-07-20 20:13:25
8423.2466,340.81,3346.6023,0,200717,201326,2017-07-20 20:13:26
8423.2466,340.81,3346.6023,0,200717,201327,2017-07-20 20:13:27
8423.2466,340.81,3346.6022,0,200717,201328,2017-07-20 20:13:28
8423.2467,340.81,3346.6022,0.02,200717,201329,2017-07-20 20:13:29
8423.2467,340.81,3346.6023,0,200717,201330,2017-07-20 20:13:30
8423.2467,340.81,3346.6023,0,200717,201331,2017-07-20 20:13:31
8423.247,340.81,3346.6021,0,200717,201332,2017-07-20 20:13:32
8423.247,340.81,3346.6021,0,200717,201333,2017-07-20 20:13:33
8423.247,340.81,3346.6021,0,200717,201334,2017-07-20 20:13:34
8423.247,340.81,3346.6021,0,200717,201335,2017-07-20 20:13:35
NA,340.81,NA,0.09,200717,201336,2017-07-20 20:13:36
8423.2471,340.81,3346.6023,0,200717,201337,2017-07-20 20:13:37
8423.2471,340.81,3346.6024,0,200717,201338,2017-07-20 20:13:38
8423.2476,340.81,3346.6026,0,200717,201339,2017-07-20 20:13:39
8423.2476,340.81,3346.6026,0,200717,201340,2017-07-20 20:13:40
8423.2478,340.81,3346.6025,0.13,200717,201341,2017-07-20 20:13:41
8423.2482,340.81,3346.6023,0.24,200717,201342,2017-07-20 20:13:42
8423.2475,340.81,3346.6007,0.24,200717,201343,2017-07-20 20:13:43
8423.2482,340.81,3346.5993,0.29,200717,201344,2017-07-20 20:13:44
8423.2495,332.88,3346.5984,5.71,200717,201345,2017-07-20 20:13:45
8423.2518,325.48,3346.5973,6.92,200717,201346,2017-07-20 20:13:46
8423.2542,319.72,3346.5965,6.71,200717,201347,2017-07-20 20:13:47
8423.2566,315.1,3346.5964,6.03,200717,201348,2017-07-20 20:13:48
8423.2585,309.5,3346.5964,5.74,200717,201349,2017-07-20 20:13:49
8423.2607,305.55,3346.5965,6.51,200717,201350,2017-07-20 20:13:50
8423.2628,302.02,3346.5966,5.55,200717,201351,2017-07-20 20:13:51
8423.2649,298.71,3346.5967,5.38,200717,201352,2017-07-20 20:13:52
8423.2671,295.77,3346.5969,5.88,200717,201353,2017-07-20 20:13:53
8423.2693,293.16,3346.5971,5.58,200717,201354,2017-07-20 20:13:54
8423.2715,290.86,3346.5969,5.34,200717,201355,2017-07-20 20:13:55
8423.2744,263.24,3346.5961,5.98,200717,201356,2017-07-20 20:13:56
8423.2766,245.88,3346.595,8.13,200717,201357,2017-07-20 20:13:57
8423.2791,245.57,3346.5945,8.32,200717,201358,2017-07-20 20:13:58
8423.2813,240.52,3346.5937,7.87,200717,201359,2017-07-20 20:13:59
8423.2837,233.5,3346.593,8.69,200717,201400,2017-07-20 20:14:00
8423.2868,234.35,3346.5932,8.91,200717,201401,2017-07-20 20:14:01
8423.2903,236.58,3346.5936,9.11,200717,201402,2017-07-20 20:14:02
8423.2929,235.21,3346.5926,9.09,200717,201403,2017-07-20 20:14:03
8423.2964,237.68,3346.5929,9.05,200717,201404,2017-07-20 20:14:04
8423.2994,253.09,3346.5927,9.08,200717,201405,2017-07-20 20:14:05
8423.3031,256.4,3346.5932,9.27,200717,201406,2017-07-20 20:14:06
8423.3066,270.5,3346.5935,9.02,200717,201407,2017-07-20 20:14:07
8423.3095,269.44,3346.5935,8.15,200717,201408,2017-07-20 20:14:08
8423.3124,266.6,3346.5948,6.09,200717,201409,2017-07-20 20:14:09
8423.3145,265.03,3346.5954,4.55,200717,201410,2017-07-20 20:14:10
8423.3169,266.55,3346.5953,0.17,200717,201412,2017-07-20 20:14:12
8423.3174,265.85,3346.5956,0.09,200717,201413,2017-07-20 20:14:13
8423.3175,266.25,3346.5961,0.05,200717,201414,2017-07-20 20:14:14
8423.3177,266.42,3346.5975,0.11,200717,201415,2017-07-20 20:14:15
8423.3176,266.2,3346.598,0.09,200717,201416,2017-07-20 20:14:16
8423.3177,266.18,3346.5983,0.06,200717,201417,2017-07-20 20:14:17
8423.3181,266.2,3346.5986,0.02,200717,201418,2017-07-20 20:14:18
8423.3189,266.27,3346.5991,0.01,200717,201419,2017-07-20 20:14:19
8423.3195,266.21,3346.5995,0.02,200717,201420,2017-07-20 20:14:20
8423.3197,266.19,3346.5996,0.04,200717,201421,2017-07-20 20:14:21
8423.3199,266.22,3346.5999,0.08,200717,201422,2017-07-20 20:14:22
8423.3189,266.22,3346.5996,0.06,200717,201423,2017-07-20 20:14:23
8423.3182,266.21,3346.5995,0.02,200717,201424,2017-07-20 20:14:24
8423.3178,266.2,3346.5992,0.03,200717,201425,2017-07-20 20:14:25
8423.3173,266.21,3346.599,0.05,200717,201426,2017-07-20 20:14:26
8423.3174,266.21,3346.599,0.05,200717,201427,2017-07-20 20:14:27
8423.3177,266.21,3346.5991,0.05,200717,201428,2017-07-20 20:14:28
8423.318,266.21,3346.5994,0.04,200717,201429,2017-07-20 20:14:29
8423.3182,266.21,3346.5994,0.04,200717,201430,2017-07-20 20:14:30
8423.3185,266.21,3346.5996,0.03,200717,201431,2017-07-20 20:14:31
8423.3187,266.21,3346.5995,0.02,200717,201432,2017-07-20 20:14:32
8423.3188,266.21,3346.5996,0.02,200717,201433,2017-07-20 20:14:33
8423.3188,266.21,3346.5996,0.02,200717,201434,2017-07-20 20:14:34
8423.319,266.21,3346.5999,0.06,200717,201435,2017-07-20 20:14:35
8423.3189,266.21,3346.6001,0.79,200717,201436,2017-07-20 20:14:36
8423.319,266.21,3346.6003,0.96,200717,201437,2017-07-20 20:14:37
8423.319,266.21,3346.6004,0.93,200717,201438,2017-07-20 20:14:38
8423.3191,266.21,3346.6005,0.71,200717,201439,2017-07-20 20:14:39
8423.3193,266.21,3346.6006,0.66,200717,201440,2017-07-20 20:14:40
8423.3194,266.21,3346.6007,0.64,200717,201441,2017-07-20 20:14:41
8423.3196,266.21,3346.6008,0.58,200717,201442,2017-07-20 20:14:42
8423.3198,266.21,3346.6008,0.5,200717,201443,2017-07-20 20:14:43
8423.32,266.21,3346.6007,0.53,200717,201444,2017-07-20 20:14:44
8423.32,266.21,3346.6006,0.8,200717,201445,2017-07-20 20:14:45
8423.3201,266.21,3346.6004,0.68,200717,201446,2017-07-20 20:14:46
8423.3202,266.21,3346.6002,0.51,200717,201447,2017-07-20 20:14:47
8423.3202,266.21,3346.6001,0.28,200717,201448,2017-07-20 20:14:48
8423.3203,266.21,3346.6,0.39,200717,201449,2017-07-20 20:14:49
8423.3204,266.21,3346.6001,0.9,200717,201450,2017-07-20 20:14:50
8423.3205,266.21,3346.6003,0.96,200717,201451,2017-07-20 20:14:51
8423.3206,266.21,3346.6006,0.8,200717,201452,2017-07-20 20:14:52
8423.3207,266.21,3346.6008,0.36,200717,201453,2017-07-20 20:14:53
8423.3208,266.21,3346.6008,0.34,200717,201454,2017-07-20 20:14:54
8423.3209,266.21,3346.6008,0.27,200717,201455,2017-07-20 20:14:55
8423.321,266.21,3346.6008,0,200717,201456,2017-07-20 20:14:56
8423.321,266.21,3346.6008,0,200717,201457,2017-07-20 20:14:57
8423.321,266.21,3346.6008,0,200717,201458,2017-07-20 20:14:58
8423.321,266.21,3346.6009,0.55,200717,201459,2017-07-20 20:14:59
8423.321,266.21,3346.601,0.7,200717,201500,2017-07-20 20:15:00
8423.3209,266.21,3346.6012,0,200717,201501,2017-07-20 20:15:01
8423.3209,266.21,3346.6012,0,200717,201502,2017-07-20 20:15:02
8423.3209,266.21,3346.6012,0,200717,201503,2017-07-20 20:15:03
8423.3208,266.21,3346.6013,0.05,200717,201504,2017-07-20 20:15:04
8423.3208,266.21,3346.6013,0.23,200717,201505,2017-07-20 20:15:05
8423.3209,266.21,3346.6012,1.04,200717,201506,2017-07-20 20:15:06
8423.3212,266.21,3346.601,1.84,200717,201507,2017-07-20 20:15:07
8423.3218,266.21,3346.6009,2.25,200717,201508,2017-07-20 20:15:08
8423.3233,260.79,3346.6005,3.05,200717,201509,2017-07-20 20:15:09
8423.3249,263.29,3346.5997,5.61,200717,201510,2017-07-20 20:15:10
8423.327,264.58,3346.5999,5.67,200717,201511,2017-07-20 20:15:11
8423.3289,262.64,3346.5992,6.22,200717,201512,2017-07-20 20:15:12
8423.3308,260.91,3346.5984,5.99,200717,201513,2017-07-20 20:15:13
8423.3327,260.17,3346.5978,6.04,200717,201514,2017-07-20 20:15:14
8423.3345,260.17,3346.5975,6.02,200717,201515,2017-07-20 20:15:15
8423.3363,260.27,3346.5975,5.81,200717,201516,2017-07-20 20:15:16
8423.3383,260.88,3346.5975,6.4,200717,201517,2017-07-20 20:15:17
8423.3406,261.86,3346.5977,7.22,200717,201518,2017-07-20 20:15:18
8423.3428,262.81,3346.5978,7.22,200717,201519,2017-07-20 20:15:19
8423.345,263.76,3346.5982,6.29,200717,201520,2017-07-20 20:15:20
8423.3456,264.87,3346.5983,3.15,200717,201521,2017-07-20 20:15:21
8423.3468,283.47,3346.5989,3.93,200717,201522,2017-07-20 20:15:22
8423.348,287.05,3346.5995,3.99,200717,201523,2017-07-20 20:15:23
8423.3498,286.36,3346.6001,5.43,200717,201524,2017-07-20 20:15:24
8423.3528,280.25,3346.6006,7.5,200717,201525,2017-07-20 20:15:25
8423.355,282.02,3346.6011,6.43,200717,201526,2017-07-20 20:15:26
8423.358,281.25,3346.6026,5.35,200717,201527,2017-07-20 20:15:27
8423.3605,280.57,3346.6038,5,200717,201528,2017-07-20 20:15:28
