"results.sensor","date","time","USLeft","USRight","USRear","LidarLeft","LidarRight","O3","SO","NO","CO","P10","P25","id","lon","lat","video_time","way","speed","seq","dist"
"proximity",220717,2017-07-22 03:53:54,287.02,281.94,640.08,1,720,NA,NA,NA,NA,NA,NA,1676,-84.3983966666667,33.7824683333333,2017-07-22 00:06:45,"go",9.33,"2017-07-22 00:06:45_1676",1383.17438452928
"proximity",220717,2017-07-22 03:53:55,314.96,276.86,640.08,1,657,NA,NA,NA,NA,NA,NA,1677,-84.39845,33.7824733333333,2017-07-22 00:06:46,"go",9.27,"2017-07-22 00:06:46_1677",1384.61190264529
"proximity",220717,2017-07-22 03:53:55,320.04,279.4,640.08,730,629,921,512,834,783,21.4,19.2,1678,-84.39845,33.7824733333333,2017-07-22 00:06:46,"go",9.27,"2017-07-22 00:06:46_1678",1386.04017627181
"proximity",220717,2017-07-22 03:53:55,320.04,271.78,642.62,750,735,NA,NA,NA,NA,NA,NA,1679,-84.39845,33.7824733333333,2017-07-22 00:06:46,"go",9.27,"2017-07-22 00:06:46_1679",1387.46844989832
"proximity",220717,2017-07-22 03:53:55,320.04,617.22,642.62,1050,748,NA,NA,NA,NA,NA,NA,1680,-84.39845,33.7824733333333,2017-07-22 00:06:46,"go",9.27,"2017-07-22 00:06:46_1680",1388.89672352484
"proximity",220717,2017-07-22 03:53:56,320.04,271.78,642.62,1123,753,NA,NA,NA,NA,NA,NA,1681,-84.398505,33.782475,2017-07-22 00:06:47,"go",9.3,"2017-07-22 00:06:47_1681",1390.32499715135
"proximity",220717,2017-07-22 03:53:56,320.04,274.32,642.62,1001,732,756,863,778,780,21.5,19.3,1682,-84.398505,33.782475,2017-07-22 00:06:47,"go",9.3,"2017-07-22 00:06:47_1682",1391.75789302262
"proximity",220717,2017-07-22 03:53:56,320.04,279.4,640.08,1024,717,NA,NA,NA,NA,NA,NA,1683,-84.398505,33.782475,2017-07-22 00:06:47,"go",9.3,"2017-07-22 00:06:47_1683",1393.19078889388
"proximity",220717,2017-07-22 03:53:57,320.04,279.4,640.08,1961,763,NA,NA,NA,NA,NA,NA,1684,-84.3985583333333,33.7824766666667,2017-07-22 00:06:48,"go",8.99,"2017-07-22 00:06:48_1684",1394.62368476514
"proximity",220717,2017-07-22 03:53:57,320.04,264.16,640.08,912,661,NA,NA,NA,NA,NA,NA,1685,-84.3985583333333,33.7824766666667,2017-07-22 00:06:48,"go",8.99,"2017-07-22 00:06:48_1685",1396.00881744069
"proximity",220717,2017-07-22 03:53:57,320.04,271.78,642.62,762,608,1237,404,1072,783,21.5,19.3,1686,-84.3985583333333,33.7824766666667,2017-07-22 00:06:48,"go",8.99,"2017-07-22 00:06:48_1686",1397.39395011625
"proximity",220717,2017-07-22 03:53:58,320.04,269.24,640.08,946,651,NA,NA,NA,NA,NA,NA,1687,-84.3986133333333,33.7824766666667,2017-07-22 00:06:49,"go",9.23,"2017-07-22 00:06:49_1687",1398.7790827918
"proximity",220717,2017-07-22 03:53:58,320.04,269.24,640.08,1,602,NA,NA,NA,NA,NA,NA,1688,-84.3986133333333,33.7824766666667,2017-07-22 00:06:49,"go",9.23,"2017-07-22 00:06:49_1688",1400.20119342532
"proximity",220717,2017-07-22 03:53:58,320.04,269.24,640.08,1,783,NA,NA,NA,NA,NA,NA,1689,-84.3986133333333,33.7824766666667,2017-07-22 00:06:49,"go",9.23,"2017-07-22 00:06:49_1689",1401.62330405884
"proximity",220717,2017-07-22 03:53:58,320.04,502.92,640.08,1380,727,641,905,721,782,21.5,19.3,1690,-84.3986133333333,33.7824766666667,2017-07-22 00:06:49,"go",9.23,"2017-07-22 00:06:49_1690",1403.04541469237
"proximity",220717,2017-07-22 03:53:58,320.04,274.32,640.08,1248,784,NA,NA,NA,NA,NA,NA,1691,-84.3986133333333,33.7824766666667,2017-07-22 00:06:49,"go",9.23,"2017-07-22 00:06:49_1691",1404.46752532589
"proximity",220717,2017-07-22 03:53:59,276.86,276.86,640.08,532,844,NA,NA,NA,NA,NA,NA,1692,-84.398675,33.7824766666667,2017-07-22 00:06:50,"go",8.72,"2017-07-22 00:06:50_1692",1405.88963595941
"proximity",220717,2017-07-22 03:53:59,266.7,500.38,640.08,317,1,NA,NA,NA,NA,NA,NA,1693,-84.398675,33.7824766666667,2017-07-22 00:06:50,"go",8.72,"2017-07-22 00:06:50_1693",1407.23316843225
"proximity",220717,2017-07-22 03:54:00,271.78,271.78,642.62,1794,2392,941,682,886,780,21.5,19.3,1694,-84.39873,33.7824733333333,2017-07-22 00:06:51,"go",8.66,"2017-07-22 00:06:51_1694",1408.57670090509
"proximity",220717,2017-07-22 03:54:00,276.86,269.24,640.08,1782,952,NA,NA,NA,NA,NA,NA,1695,-84.39873,33.7824733333333,2017-07-22 00:06:51,"go",8.66,"2017-07-22 00:06:51_1695",1409.91098888843
"proximity",220717,2017-07-22 03:54:00,281.94,271.78,642.62,1639,570,NA,NA,NA,NA,NA,NA,1696,-84.39873,33.7824733333333,2017-07-22 00:06:51,"go",8.66,"2017-07-22 00:06:51_1696",1411.24527687178
"proximity",220717,2017-07-22 03:54:00,264.16,281.94,642.62,323,646,NA,NA,NA,NA,NA,NA,1697,-84.39873,33.7824733333333,2017-07-22 00:06:51,"go",8.66,"2017-07-22 00:06:51_1697",1412.57956485513
"proximity",220717,2017-07-22 03:54:01,264.16,281.94,640.08,321,2130,1035,466,922,784,21.7,19.4,1698,-84.398785,33.78247,2017-07-22 00:06:52,"go",8.62,"2017-07-22 00:06:52_1698",1413.91385283848
"proximity",220717,2017-07-22 03:54:01,261.62,284.48,640.08,568,600,NA,NA,NA,NA,NA,NA,1699,-84.398785,33.78247,2017-07-22 00:06:52,"go",8.62,"2017-07-22 00:06:52_1699",1415.24197782883
"proximity",220717,2017-07-22 03:54:01,264.16,276.86,640.08,1,592,NA,NA,NA,NA,NA,NA,1700,-84.398785,33.78247,2017-07-22 00:06:52,"go",8.62,"2017-07-22 00:06:52_1700",1416.57010281918
"proximity",220717,2017-07-22 03:54:02,287.02,279.4,640.08,1,662,NA,NA,NA,NA,NA,NA,1701,-84.3988233333333,33.7824716666667,2017-07-22 00:06:53,"go",8.11,"2017-07-22 00:06:53_1701",1417.89822780953
"proximity",220717,2017-07-22 03:54:02,320.04,322.58,640.08,2281,2976,868,744,834,782,21.6,19.4,1702,-84.3988233333333,33.7824716666667,2017-07-22 00:06:53,"go",8.11,"2017-07-22 00:06:53_1702",1419.1477746392
"proximity",220717,2017-07-22 03:54:02,320.04,322.58,640.08,1107,1,NA,NA,NA,NA,NA,NA,1703,-84.3988233333333,33.7824716666667,2017-07-22 00:06:53,"go",8.11,"2017-07-22 00:06:53_1703",1420.39732146887
"proximity",220717,2017-07-22 03:54:03,320.04,322.58,640.08,1136,1,NA,NA,NA,NA,NA,NA,1704,-84.3988633333333,33.7824633333333,2017-07-22 00:06:54,"go",7.83,"2017-07-22 00:06:54_1704",1421.64686829855
"proximity",220717,2017-07-22 03:54:03,320.04,322.58,640.08,1063,1,NA,NA,NA,NA,NA,NA,1705,-84.3988633333333,33.7824633333333,2017-07-22 00:06:54,"go",7.83,"2017-07-22 00:06:54_1705",1422.85327417725
"proximity",220717,2017-07-22 03:54:03,266.7,302.26,640.08,1093,2612,1298,352,1110,788,21.7,19.5,1706,-84.3988633333333,33.7824633333333,2017-07-22 00:06:54,"go",7.83,"2017-07-22 00:06:54_1706",1424.05968005596
"proximity",220717,2017-07-22 03:54:03,231.14,322.58,640.08,266,1,NA,NA,NA,NA,NA,NA,1707,-84.3988633333333,33.7824633333333,2017-07-22 00:06:54,"go",7.83,"2017-07-22 00:06:54_1707",1425.26608593467
"proximity",220717,2017-07-22 03:54:04,220.98,322.58,640.08,1809,630,NA,NA,NA,NA,NA,NA,1708,-84.3989066666667,33.7824566666667,2017-07-22 00:06:55,"go",7.87,"2017-07-22 00:06:55_1708",1426.47249181338
"proximity",220717,2017-07-22 03:54:04,218.44,576.58,642.62,1803,593,NA,NA,NA,NA,NA,NA,1709,-84.3989066666667,33.7824566666667,2017-07-22 00:06:55,"go",7.87,"2017-07-22 00:06:55_1709",1427.68506068508
"proximity",220717,2017-07-22 03:54:04,210.82,317.5,642.62,1390,581,540,990,656,781,21.8,19.5,1710,-84.3989066666667,33.7824566666667,2017-07-22 00:06:55,"go",7.87,"2017-07-22 00:06:55_1710",1428.89762955678
"proximity",220717,2017-07-22 03:54:05,218.44,312.42,642.62,1,593,NA,NA,NA,NA,NA,NA,1711,-84.398945,33.7824533333333,2017-07-22 00:06:56,"go",7.55,"2017-07-22 00:06:56_1711",1430.11019842848
"proximity",220717,2017-07-22 03:54:05,320.04,304.8,642.62,686,581,NA,NA,NA,NA,NA,NA,1712,-84.398945,33.7824533333333,2017-07-22 00:06:56,"go",7.55,"2017-07-22 00:06:56_1712",1431.27346335623
"proximity",220717,2017-07-22 03:54:05,320.04,289.56,642.62,574,493,NA,NA,NA,NA,NA,NA,1713,-84.398945,33.7824533333333,2017-07-22 00:06:56,"go",7.55,"2017-07-22 00:06:56_1713",1432.43672828397
"proximity",220717,2017-07-22 03:54:06,320.04,248.92,640.08,1,454,870,724,831,781,21.9,19.6,1714,-84.3989833333333,33.7824516666667,2017-07-22 00:06:57,"go",7.48,"2017-07-22 00:06:57_1714",1433.59999321172
"proximity",220717,2017-07-22 03:54:06,320.04,246.38,642.62,1,421,NA,NA,NA,NA,NA,NA,1715,-84.3989833333333,33.7824516666667,2017-07-22 00:06:57,"go",7.48,"2017-07-22 00:06:57_1715",1434.75247290172
"proximity",220717,2017-07-22 03:54:06,320.04,322.58,640.08,1,353,NA,NA,NA,NA,NA,NA,1716,-84.3989833333333,33.7824516666667,2017-07-22 00:06:57,"go",7.48,"2017-07-22 00:06:57_1716",1435.90495259173
"proximity",220717,2017-07-22 03:54:06,320.04,175.26,642.62,1,315,NA,NA,NA,NA,NA,NA,1717,-84.3989833333333,33.7824516666667,2017-07-22 00:06:57,"go",7.48,"2017-07-22 00:06:57_1717",1437.05743228173
"proximity",220717,2017-07-22 03:54:07,167.64,149.86,640.08,1,354,1007,454,903,785,21.9,19.6,1718,-84.3990216666667,33.782465,2017-07-22 00:06:58,"go",7.41,"2017-07-22 00:06:58_1718",1438.20991197174
"proximity",220717,2017-07-22 03:54:07,17.78,322.58,640.08,1474,381,NA,NA,NA,NA,NA,NA,1719,-84.3990216666667,33.782465,2017-07-22 00:06:58,"go",7.41,"2017-07-22 00:06:58_1719",1439.351606424
"proximity",220717,2017-07-22 03:54:07,320.04,373.38,640.08,1,468,NA,NA,NA,NA,NA,NA,1720,-84.3990216666667,33.782465,2017-07-22 00:06:58,"go",7.41,"2017-07-22 00:06:58_1720",1440.49330087626
"proximity",220717,2017-07-22 03:54:08,320.04,154.94,642.62,1421,507,NA,NA,NA,NA,NA,NA,1721,-84.399045,33.7824916666667,2017-07-22 00:06:59,"go",7.57,"2017-07-22 00:06:59_1721",1441.63499532853
"proximity",220717,2017-07-22 03:54:08,320.04,439.42,640.08,1364,675,743,851,751,781,22,19.7,1722,-84.399045,33.7824916666667,2017-07-22 00:06:59,"go",7.57,"2017-07-22 00:06:59_1722",1442.80134175277
"proximity",220717,2017-07-22 03:54:08,320.04,642.62,642.62,1572,574,NA,NA,NA,NA,NA,NA,1723,-84.399045,33.7824916666667,2017-07-22 00:06:59,"go",7.57,"2017-07-22 00:06:59_1723",1443.96768817701
"proximity",220717,2017-07-22 03:54:08,320.04,642.62,642.62,1829,1,NA,NA,NA,NA,NA,NA,1724,-84.399045,33.7824916666667,2017-07-22 00:06:59,"go",7.57,"2017-07-22 00:06:59_1724",1445.13403460125
"proximity",220717,2017-07-22 03:54:09,320.04,287.02,640.08,1538,1029,NA,NA,NA,NA,NA,NA,1725,-84.3990683333333,33.7825183333333,2017-07-22 00:07:00,"go",7.2,"2017-07-22 00:07:00_1725",1446.3003810255
"proximity",220717,2017-07-22 03:54:09,320.04,309.88,640.08,1535,1,1065,593,1007,781,22.1,19.8,1726,-84.3990683333333,33.7825183333333,2017-07-22 00:07:00,"go",7.2,"2017-07-22 00:07:00_1726",1447.40971976454
"proximity",220717,2017-07-22 03:54:09,320.04,335.28,640.08,1469,2257,NA,NA,NA,NA,NA,NA,1727,-84.3990683333333,33.7825183333333,2017-07-22 00:07:00,"go",7.2,"2017-07-22 00:07:00_1727",1448.51905850358
"proximity",220717,2017-07-22 03:54:10,320.04,363.22,640.08,1432,1,NA,NA,NA,NA,NA,NA,1728,-84.3990833333333,33.7825483333333,2017-07-22 00:07:01,"go",7.26,"2017-07-22 00:07:01_1728",1449.62839724262
"proximity",220717,2017-07-22 03:54:10,320.04,381,640.08,1446,952,NA,NA,NA,NA,NA,NA,1729,-84.3990833333333,33.7825483333333,2017-07-22 00:07:01,"go",7.26,"2017-07-22 00:07:01_1729",1450.74698047115
"proximity",220717,2017-07-22 03:54:10,320.04,401.32,640.08,1,1,524,970,635,782,22.1,19.8,1730,-84.3990833333333,33.7825483333333,2017-07-22 00:07:01,"go",7.26,"2017-07-22 00:07:01_1730",1451.86556369969
"proximity",220717,2017-07-22 03:54:11,320.04,642.62,642.62,1324,2347,NA,NA,NA,NA,NA,NA,1731,-84.3990916666667,33.7825816666667,2017-07-22 00:07:02,"go",7.22,"2017-07-22 00:07:02_1731",1452.98414692822
"proximity",220717,2017-07-22 03:54:11,320.04,640.08,640.08,1246,1141,NA,NA,NA,NA,NA,NA,1732,-84.3990916666667,33.7825816666667,2017-07-22 00:07:02,"go",7.22,"2017-07-22 00:07:02_1732",1454.09656716376
"proximity",220717,2017-07-22 03:54:11,320.04,454.66,640.08,1169,1175,NA,NA,NA,NA,NA,NA,1733,-84.3990916666667,33.7825816666667,2017-07-22 00:07:02,"go",7.22,"2017-07-22 00:07:02_1733",1455.2089873993
"proximity",220717,2017-07-22 03:54:11,320.04,467.36,640.08,1116,1294,958,677,877,783,22.2,19.9,1734,-84.3990916666667,33.7825816666667,2017-07-22 00:07:02,"go",7.22,"2017-07-22 00:07:02_1734",1456.32140763484
"proximity",220717,2017-07-22 03:54:12,320.04,640.08,640.08,786,1,NA,NA,NA,NA,NA,NA,1735,-84.399095,33.78262,2017-07-22 00:07:03,"go",8.23,"2017-07-22 00:07:03_1735",1457.43382787038
"proximity",220717,2017-07-22 03:54:12,320.04,642.62,640.08,972,1,NA,NA,NA,NA,NA,NA,1736,-84.399095,33.78262,2017-07-22 00:07:03,"go",8.23,"2017-07-22 00:07:03_1736",1458.70186367903
"proximity",220717,2017-07-22 03:54:12,320.04,642.62,640.08,1032,1444,NA,NA,NA,NA,NA,NA,1737,-84.399095,33.78262,2017-07-22 00:07:03,"go",8.23,"2017-07-22 00:07:03_1737",1459.96989948769
"proximity",220717,2017-07-22 03:54:13,320.04,642.62,640.08,966,1741,1222,322,1030,785,22.1,19.9,1738,-84.3991016666667,33.78267,2017-07-22 00:07:04,"go",8.45,"2017-07-22 00:07:04_1738",1461.23793529634
"proximity",220717,2017-07-22 03:54:13,320.04,640.08,640.08,580,1,NA,NA,NA,NA,NA,NA,1739,-84.3991016666667,33.78267,2017-07-22 00:07:04,"go",8.45,"2017-07-22 00:07:04_1739",1462.53986756647
"proximity",220717,2017-07-22 03:54:13,320.04,640.08,640.08,591,1979,NA,NA,NA,NA,NA,NA,1740,-84.3991016666667,33.78267,2017-07-22 00:07:04,"go",8.45,"2017-07-22 00:07:04_1740",1463.84179983659
"proximity",220717,2017-07-22 03:54:13,320.04,640.08,640.08,520,1,NA,NA,NA,NA,NA,NA,1741,-84.3991016666667,33.78267,2017-07-22 00:07:04,"go",8.45,"2017-07-22 00:07:04_1741",1465.14373210672
"proximity",220717,2017-07-22 03:54:14,314.96,640.08,640.08,451,1,720,867,707,779,22.2,20,1742,-84.399115,33.7827116666667,2017-07-22 00:07:05,"go",9.27,"2017-07-22 00:07:05_1742",1466.44566437684
"proximity",220717,2017-07-22 03:54:14,48.26,642.62,640.08,369,1311,NA,NA,NA,NA,NA,NA,1743,-84.399115,33.7827116666667,2017-07-22 00:07:05,"go",9.27,"2017-07-22 00:07:05_1743",1467.87393800336
"proximity",220717,2017-07-22 03:54:14,320.04,640.08,640.08,574,1,NA,NA,NA,NA,NA,NA,1744,-84.399115,33.7827116666667,2017-07-22 00:07:05,"go",9.27,"2017-07-22 00:07:05_1744",1469.30221162988
"proximity",220717,2017-07-22 03:54:15,317.5,640.08,640.08,480,1,NA,NA,NA,NA,NA,NA,1745,-84.399145,33.78274,2017-07-22 00:07:06,"go",8.83,"2017-07-22 00:07:06_1745",1470.73048525639
"proximity",220717,2017-07-22 03:54:15,182.88,640.08,640.08,272,1,854,726,825,782,22.2,20,1746,-84.399145,33.78274,2017-07-22 00:07:06,"go",8.83,"2017-07-22 00:07:06_1746",1472.09096595997
"proximity",220717,2017-07-22 03:54:15,322.58,640.08,640.08,417,1,NA,NA,NA,NA,NA,NA,1747,-84.399145,33.78274,2017-07-22 00:07:06,"go",8.83,"2017-07-22 00:07:06_1747",1473.45144666354
"proximity",220717,2017-07-22 03:54:16,276.86,640.08,640.08,719,1,NA,NA,NA,NA,NA,NA,1748,-84.3991816666667,33.7827716666667,2017-07-22 00:07:07,"go",9.4,"2017-07-22 00:07:07_1748",1474.81192736712
"proximity",220717,2017-07-22 03:54:16,320.04,642.62,642.62,533,913,NA,NA,NA,NA,NA,NA,1749,-84.3991816666667,33.7827716666667,2017-07-22 00:07:07,"go",9.4,"2017-07-22 00:07:07_1749",1476.26023072086
"proximity",220717,2017-07-22 03:54:16,314.96,477.52,640.08,790,1,359,1049,518,781,22.3,20.1,1750,-84.3991816666667,33.7827716666667,2017-07-22 00:07:07,"go",9.4,"2017-07-22 00:07:07_1750",1477.70853407461
"proximity",220717,2017-07-22 03:54:16,314.96,454.66,640.08,821,1,NA,NA,NA,NA,NA,NA,1751,-84.3991816666667,33.7827716666667,2017-07-22 00:07:07,"go",9.4,"2017-07-22 00:07:07_1751",1479.15683742836
"proximity",220717,2017-07-22 03:54:17,317.5,403.86,642.62,833,557,NA,NA,NA,NA,NA,NA,1752,-84.3992266666667,33.7827916666667,2017-07-22 00:07:08,"go",9.11,"2017-07-22 00:07:08_1752",1480.60514078211
"proximity",220717,2017-07-22 03:54:17,317.5,373.38,642.62,635,389,NA,NA,NA,NA,NA,NA,1753,-84.3992266666667,33.7827916666667,2017-07-22 00:07:08,"go",9.11,"2017-07-22 00:07:08_1753",1482.00876243665
"proximity",220717,2017-07-22 03:54:17,317.5,358.14,642.62,878,371,783,824,763,780,22.3,20.1,1754,-84.3992266666667,33.7827916666667,2017-07-22 00:07:08,"go",9.11,"2017-07-22 00:07:08_1754",1483.41238409119
"proximity",220717,2017-07-22 03:54:18,317.5,350.52,642.62,868,370,NA,NA,NA,NA,NA,NA,1755,-84.3992683333333,33.7828083333333,2017-07-22 00:07:09,"go",8.33,"2017-07-22 00:07:09_1755",1484.81600574572
"proximity",220717,2017-07-22 03:54:18,317.5,142.24,642.62,863,352,NA,NA,NA,NA,NA,NA,1756,-84.3992683333333,33.7828083333333,2017-07-22 00:07:09,"go",8.33,"2017-07-22 00:07:09_1756",1486.09944903686
"proximity",220717,2017-07-22 03:54:18,317.5,327.66,642.62,865,351,NA,NA,NA,NA,NA,NA,1757,-84.3992683333333,33.7828083333333,2017-07-22 00:07:09,"go",8.33,"2017-07-22 00:07:09_1757",1487.382892328
"proximity",220717,2017-07-22 03:54:18,317.5,330.2,642.62,891,361,1024,486,920,784,22.3,20.1,1758,-84.3992683333333,33.7828083333333,2017-07-22 00:07:09,"go",8.33,"2017-07-22 00:07:09_1758",1488.66633561915
"proximity",220717,2017-07-22 03:54:19,317.5,226.06,642.62,899,364,NA,NA,NA,NA,NA,NA,1759,-84.3993083333333,33.7828216666667,2017-07-22 00:07:10,"go",7.57,"2017-07-22 00:07:10_1759",1489.94977891029
"proximity",220717,2017-07-22 03:54:19,317.5,355.6,640.08,858,391,NA,NA,NA,NA,NA,NA,1760,-84.3993083333333,33.7828216666667,2017-07-22 00:07:10,"go",7.57,"2017-07-22 00:07:10_1760",1491.11612533453
"proximity",220717,2017-07-22 03:54:19,317.5,386.08,642.62,827,405,NA,NA,NA,NA,NA,NA,1761,-84.3993083333333,33.7828216666667,2017-07-22 00:07:10,"go",7.57,"2017-07-22 00:07:10_1761",1492.28247175877
"proximity",220717,2017-07-22 03:54:20,317.5,203.2,640.08,829,237,712,909,730,782,22.2,20,1762,-84.3993516666667,33.7828183333333,2017-07-22 00:07:11,"go",7.06,"2017-07-22 00:07:11_1762",1493.44881818301
"proximity",220717,2017-07-22 03:54:20,317.5,203.2,640.08,535,722,NA,NA,NA,NA,NA,NA,1763,-84.3993516666667,33.7828183333333,2017-07-22 00:07:11,"go",7.06,"2017-07-22 00:07:11_1763",1494.53658644657
"proximity",220717,2017-07-22 03:54:20,317.5,449.58,642.62,843,722,NA,NA,NA,NA,NA,NA,1764,-84.3993516666667,33.7828183333333,2017-07-22 00:07:11,"go",7.06,"2017-07-22 00:07:11_1764",1495.62435471013
"proximity",220717,2017-07-22 03:54:21,317.5,642.62,642.62,802,759,NA,NA,NA,NA,NA,NA,1765,-84.39939,33.7828166666667,2017-07-22 00:07:12,"go",6.59,"2017-07-22 00:07:12_1765",1496.7121229737
"proximity",220717,2017-07-22 03:54:21,317.5,642.62,642.62,794,635,836,753,816,781,22.2,19.9,1766,-84.39939,33.7828166666667,2017-07-22 00:07:12,"go",6.59,"2017-07-22 00:07:12_1766",1497.72747606957
"proximity",220717,2017-07-22 03:54:21,317.5,642.62,642.62,801,503,NA,NA,NA,NA,NA,NA,1767,-84.39939,33.7828166666667,2017-07-22 00:07:12,"go",6.59,"2017-07-22 00:07:12_1767",1498.74282916544
"proximity",220717,2017-07-22 03:54:21,317.5,505.46,640.08,795,517,NA,NA,NA,NA,NA,NA,1768,-84.39939,33.7828166666667,2017-07-22 00:07:12,"go",6.59,"2017-07-22 00:07:12_1768",1499.75818226131
"proximity",220717,2017-07-22 03:54:22,317.5,302.26,642.62,735,527,NA,NA,NA,NA,NA,NA,1769,-84.3994383333333,33.7828183333333,2017-07-22 00:07:13,"go",6.92,"2017-07-22 00:07:13_1769",1500.77353535719
"proximity",220717,2017-07-22 03:54:22,317.5,121.92,642.62,704,128,427,944,525,783,22.2,19.9,1770,-84.3994383333333,33.7828183333333,2017-07-22 00:07:13,"go",6.92,"2017-07-22 00:07:13_1770",1501.83973314527
"proximity",220717,2017-07-22 03:54:22,317.5,109.22,642.62,703,133,NA,NA,NA,NA,NA,NA,1771,-84.3994383333333,33.7828183333333,2017-07-22 00:07:13,"go",6.92,"2017-07-22 00:07:13_1771",1502.90593093334
"proximity",220717,2017-07-22 03:54:23,317.5,111.76,642.62,712,140,NA,NA,NA,NA,NA,NA,1772,-84.3994866666667,33.782825,2017-07-22 00:07:14,"go",6.9,"2017-07-22 00:07:14_1772",1503.97212872142
"proximity",220717,2017-07-22 03:54:23,317.5,109.22,642.62,687,156,NA,NA,NA,NA,NA,NA,1773,-84.3994866666667,33.782825,2017-07-22 00:07:14,"go",6.9,"2017-07-22 00:07:14_1773",1505.035245013
"proximity",220717,2017-07-22 03:54:23,317.5,129.54,642.62,676,548,783,830,778,780,22.3,20,1774,-84.3994866666667,33.782825,2017-07-22 00:07:14,"go",6.9,"2017-07-22 00:07:14_1774",1506.09836130459
"proximity",220717,2017-07-22 03:54:23,317.5,160.02,642.62,668,554,NA,NA,NA,NA,NA,NA,1775,-84.3994866666667,33.782825,2017-07-22 00:07:14,"go",6.9,"2017-07-22 00:07:14_1775",1507.16147759617
"proximity",220717,2017-07-22 03:54:24,317.5,345.44,642.62,642,560,NA,NA,NA,NA,NA,NA,1776,-84.399535,33.7828233333333,2017-07-22 00:07:15,"go",7.39,"2017-07-22 00:07:15_1776",1508.22459388775
"proximity",220717,2017-07-22 03:54:24,317.5,347.98,642.62,626,566,NA,NA,NA,NA,NA,NA,1777,-84.399535,33.7828233333333,2017-07-22 00:07:15,"go",7.39,"2017-07-22 00:07:15_1777",1509.36320684352
"proximity",220717,2017-07-22 03:54:24,317.5,347.98,642.62,667,583,1161,383,966,783,22.3,20,1778,-84.399535,33.7828233333333,2017-07-22 00:07:15,"go",7.39,"2017-07-22 00:07:15_1778",1510.50181979928
"proximity",220717,2017-07-22 03:54:25,317.5,347.98,642.62,679,582,NA,NA,NA,NA,NA,NA,1779,-84.399575,33.7828216666667,2017-07-22 00:07:16,"go",7.02,"2017-07-22 00:07:16_1779",1511.64043275505
"proximity",220717,2017-07-22 03:54:25,317.5,358.14,642.62,684,602,NA,NA,NA,NA,NA,NA,1780,-84.399575,33.7828216666667,2017-07-22 00:07:16,"go",7.02,"2017-07-22 00:07:16_1780",1512.72203802561
"proximity",220717,2017-07-22 03:54:25,317.5,375.92,642.62,656,606,NA,NA,NA,NA,NA,NA,1781,-84.399575,33.7828216666667,2017-07-22 00:07:16,"go",7.02,"2017-07-22 00:07:16_1781",1513.80364329618
"proximity",220717,2017-07-22 03:54:26,317.5,381,640.08,1,610,802,835,800,782,22.4,20.1,1782,-84.3996166666667,33.7828216666667,2017-07-22 00:07:17,"go",6.7,"2017-07-22 00:07:17_1782",1514.88524856675
"proximity",220717,2017-07-22 03:54:26,317.5,381,640.08,1,604,NA,NA,NA,NA,NA,NA,1783,-84.3996166666667,33.7828216666667,2017-07-22 00:07:17,"go",6.7,"2017-07-22 00:07:17_1783",1515.91754989335
"proximity",220717,2017-07-22 03:54:26,317.5,370.84,642.62,1686,602,NA,NA,NA,NA,NA,NA,1784,-84.3996166666667,33.7828216666667,2017-07-22 00:07:17,"go",6.7,"2017-07-22 00:07:17_1784",1516.94985121996
"proximity",220717,2017-07-22 03:54:26,317.5,370.84,640.08,1,596,NA,NA,NA,NA,NA,NA,1785,-84.3996166666667,33.7828216666667,2017-07-22 00:07:17,"go",6.7,"2017-07-22 00:07:17_1785",1517.98215254657
"proximity",220717,2017-07-22 03:54:27,317.5,599.44,642.62,1,604,908,683,857,782,22.6,20.2,1786,-84.39966,33.7828233333333,2017-07-22 00:07:18,"go",7.03,"2017-07-22 00:07:18_1786",1519.01445387318
"proximity",220717,2017-07-22 03:54:27,317.5,604.52,640.08,880,771,NA,NA,NA,NA,NA,NA,1787,-84.39966,33.7828233333333,2017-07-22 00:07:18,"go",7.03,"2017-07-22 00:07:18_1787",1520.09759989199
"proximity",220717,2017-07-22 03:54:27,320.04,640.08,640.08,768,782,NA,NA,NA,NA,NA,NA,1788,-84.39966,33.7828233333333,2017-07-22 00:07:18,"go",7.03,"2017-07-22 00:07:18_1788",1521.18074591081
