"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat","LLgaussian","LRgaussian","SLgaussian","SRgaussian","left_class","right_class"
427,2009.03439314314,1112.76964339412,2017-07-22 03:51:05,2017-07-22 00:03:56,640.08,334.84100672332,642.62,NA,NA,NA,NA,NA,NA,-84.3936916666667,33.77704,2009.03439314314,1112.76964339412,640.08,334.84100672332,"parallel","parallel"
428,2009.92470219503,1003.26163001091,2017-07-22 03:51:05,2017-07-22 00:03:56,640.08,345.394136685128,642.62,783,774,769,816,22.9,20.7,-84.3936916666667,33.77704,2009.92470219503,1003.26163001091,640.08,345.394136685128,"bike","parallel"
429,2010.81501124693,893.753616627699,2017-07-22 03:51:05,2017-07-22 00:03:56,640.08,355.947266646935,642.62,783,774,769,816,22.9,20.7,-84.3936916666667,33.77704,2010.69766110614,908.187683945273,640.08,365.584842543151,"tree","tree"
430,2011,871,2017-07-22 03:51:05,2017-07-22 00:03:56,640.08,424.4260016836,642.022828813661,783,774,769,816,22.9,20.7,-84.3936916666667,33.77704,2010.96922184679,874.785712844596,640.08,426.953708812737,"tree","posts"
431,2011,871,2017-07-22 03:51:05,2017-07-22 00:03:56,640.08,508.097246380787,641.269033816389,NA,NA,NA,NA,NA,NA,-84.3936916666667,33.77704,2011,871,640.08,508.097246380787,"tree","car"
432,2011,871,2017-07-22 03:51:05,2017-07-22 00:03:56,640.08,591.768491077974,640.515238819117,NA,NA,NA,NA,NA,NA,-84.3936916666667,33.77704,1973.41943885038,867.786559457501,630.592838460696,585.938391808011,"tree","nothing"
433,1785.12611147384,851.68596400165,2017-07-22 03:51:05,2017-07-22 00:03:56,583.058444110326,640.398556178155,640.08,NA,NA,NA,NA,NA,NA,-84.3937048333334,33.7770400000063,1733.78032012463,847.295485452079,570.096268932741,632.432973666789,"posts","trashcan"
434,1250.64391065227,805.983432670988,2017-07-22 03:51:05,2017-07-22 00:03:56,448.129139598646,641.152351175427,640.08,NA,NA,NA,NA,NA,NA,-84.3937443333333,33.7770400000168,1250.64391065227,805.983432670988,448.129139598646,641.152351175427,"parallel","wall"
435,716.1617098307,760.280901340326,2017-07-22 03:51:06,2017-07-22 00:03:57,313.199835086966,641.906146172699,640.08,NA,NA,NA,NA,NA,NA,-84.3937838333333,33.7770400000147,720.7998176149,760.658355660418,314.318237840055,641.899500820328,"stop-car","nothing"
436,209.556353009668,716.847018279196,2017-07-22 03:51:06,2017-07-22 00:03:57,184.992569072073,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.3938233333333,33.77704,292.451546005664,723.593120389578,204.981369759371,642.501230063449,"wall","wall"
437,201.183566681317,713.959850579764,2017-07-22 03:51:06,2017-07-22 00:03:57,176.925822519862,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.3938233333333,33.77704,201.183566681317,713.959850579764,176.925822519862,642.62,"nothing","people"
438,192.810780352965,711.072682880333,2017-07-22 03:51:06,2017-07-22 00:03:57,168.85907596765,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.3938233333333,33.77704,192.810780352965,711.072682880333,168.85907596765,642.62,"trashcan","tree"
439,184.437994024614,708.185515180901,2017-07-22 03:51:06,2017-07-22 00:03:57,160.792329415438,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.3938233333333,33.77704,229.821875394572,708.468633592442,161.727186410345,642.62,"posts","nothing"
440,448.840106416639,707,2017-07-22 03:51:06,2017-07-22 00:03:57,158.344439479413,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.3938233333333,33.77704,480.45835970068,707.197244250056,158.9957399931,642.62,"nothing","bike"
441,903.280302307155,707,2017-07-22 03:51:06,2017-07-22 00:03:57,159.811120670724,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.3938233333333,33.77704,903.280302307155,707,159.811120670724,642.62,"wall","people"
442,1357.72049819767,707,2017-07-22 03:51:06,2017-07-22 00:03:57,161.277801862036,642.62,640.08,785,428,918,1060,23,20.7,-84.3938233333333,33.77704,1348.37936666591,707,162.198622331273,642.635347007821,"bike","tree"
443,1756.01683572711,707,2017-07-22 03:51:06,2017-07-22 00:03:57,168.278974653753,642.712241526673,640.08,785,428,918,1060,23,20.7,-84.3938233333333,33.77704,1691.09389977598,707,174.678881147254,642.818906634898,"trashcan","car"
444,1764.10090528552,707,2017-07-22 03:51:06,2017-07-22 00:03:57,213.7460915844,643.445582122329,640.08,785,428,918,1060,23,20.7,-84.3938628333328,33.7770405000147,1764.10090528552,707,213.7460915844,643.445582122329,"nothing","parallel"
445,1772.18497484393,707,2017-07-22 03:51:07,2017-07-22 00:03:58,259.213208515047,644.178922717985,640.08,NA,NA,NA,NA,NA,NA,-84.3939023333327,33.7770410000168,1772.18497484393,707,259.213208515047,644.178922717985,"tree","bike"
446,1780.26904440233,707,2017-07-22 03:51:07,2017-07-22 00:03:58,304.680325445694,644.91226331364,640.08,NA,NA,NA,NA,NA,NA,-84.3939418333331,33.7770415000063,1803.00644429966,707.4581614991,299.671094026049,644.748345672219,"trashcan","bike"
447,1925.01379098831,709.753730019164,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,644.660394696523,640.579605303477,NA,NA,NA,NA,NA,NA,-84.393955,33.7770416666667,1936.61354955527,709.987466629253,317.484480224816,644.576770136374,"trashcan","posts"
448,2139.4776288633,713.912308592917,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,643.905909726714,641.334090273286,NA,NA,NA,NA,NA,NA,-84.393955,33.7770416666667,2139.4776288633,713.912308592917,320.04,643.905909726714,"trashcan","parallel"
449,2353.94146673829,718.07088716667,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,643.151424756904,642.088575243096,NA,NA,NA,NA,NA,NA,-84.393955,33.7770416666667,2343.3921865945,730.461177418655,320.04,643.188537182895,"bike","nothing"
450,2505,796.699962017512,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,642.62,642.396939787095,NA,NA,NA,NA,NA,NA,-84.393955,33.7770416666667,2479.86710622704,826.218928664978,320.04,642.708417659534,"bike","bike"
451,2505,1052.74958563003,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,642.62,641.642454817285,NA,NA,NA,NA,NA,NA,-84.393955,33.7770416666667,2505,1052.74958563003,320.04,642.62,"car","bike"
452,2505,1308.79920924255,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,642.62,640.887969847476,NA,NA,NA,NA,NA,NA,-84.393955,33.7770416666667,2505,1308.79920924255,320.04,642.62,"trashcan","nothing"
453,2505,1564.84883285507,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,642.62,640.133484877666,NA,NA,NA,NA,NA,NA,-84.393955,33.7770416666667,2448.98021712084,1525.26764200111,320.04,642.50336864876,"wall","posts"
454,2168.29916834054,1583,2017-07-22 03:51:07,2017-07-22 00:03:58,320.04,641.918999907857,640.08,NA,NA,NA,NA,NA,NA,-84.3939796666663,33.7770420000098,2164.02497313322,1579.98003584532,320.04,641.910101173572,"parallel","trashcan"
455,1805.90874977061,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,641.164514938047,640.08,784,728,887,936,23,20.7,-84.394016666666,33.7770425000153,1805.90874977061,1583,320.04,641.164514938047,"stop-car","parallel"
456,1443.51833120069,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,640.410029968237,640.08,784,728,887,936,23,20.7,-84.3940536666663,33.7770430000098,1507.11137362978,1583,320.04,640.480650159203,"tree","bike"
457,1463.3469997668,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,640.08,640.08,784,728,887,936,23,20.7,-84.3940783333333,33.7770433333333,1512.79301806149,1583,320.04,640.134909894559,"car","trashcan"
458,1780.36560064633,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,640.08,640.08,784,728,887,936,23,20.7,-84.3940783333333,33.7770433333333,1780.36560064633,1583,320.04,640.08,"bike","wall"
459,2097.38420152585,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2088.83187982253,1583,320.04,637.218542308019,"posts","people"
460,2363,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,622.881518764776,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2318.80723906603,1583,320.04,608.095391664902,"posts","stop-car"
461,2363,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,516.812623620781,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2363,1583,320.04,516.812623620781,"wall","stop-car"
462,2363,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,410.743728476785,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2363,1583,320.04,410.743728476785,"wall","wall"
463,2363,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,304.67483333279,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2364.37897482444,1583,320.04,319.726529889549,"car","car"
464,2371.28817868197,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,289.072528526694,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2371.71956383673,1583,320.04,293.781155786167,"car","parallel"
465,2382.16915106838,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,301.770917381961,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2382.16915106838,1583,320.04,301.770917381961,"people","trashcan"
466,2393.05012345478,1583,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,314.469306237228,640.08,NA,NA,NA,NA,NA,NA,-84.3940783333333,33.7770433333333,2388.04752579309,1569.38869187454,320.04,310.563037575456,"parallel","parallel"
467,2373.86352494781,1501.19070816996,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,303.68949079561,640.08,NA,NA,NA,NA,NA,NA,-84.3940906666666,33.7770433333388,2365.01931520101,1477.12695726879,320.04,296.783506803217,"wall","stop-car"
468,2301.51976259496,1274.74885039887,2017-07-22 03:51:08,2017-07-22 00:03:59,320.04,251.402007273922,640.08,NA,NA,NA,NA,NA,NA,-84.3941276666667,33.777043333348,2301.51976259496,1274.74885039887,320.04,251.402007273922,"posts","stop-car"
469,2229.17600024212,1048.30699262779,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,199.114523752234,640.08,783,707,903,884,23,20.7,-84.3941523333333,33.777043333348,2229.17600024212,1048.30699262779,320.04,199.114523752234,"car","people"
470,2156.83223788928,821.865134856696,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,146.827040230546,640.08,783,707,903,884,23,20.7,-84.3941893333334,33.7770433333388,2168.39746179697,829.577182369621,320.04,157.6688988599,"people","people"
471,2154,641.775702567164,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,159.70337258998,640.08,783,707,903,884,23,20.7,-84.3942016666667,33.7770433333333,2154.4712235216,642.089928925147,320.04,160.145122688791,"tree","parallel"
472,2154,463.574893735714,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,175.234796026368,640.08,NA,NA,NA,NA,NA,NA,-84.3942016666667,33.7770433333333,2154,463.574893735714,320.04,175.234796026368,"tree","people"
473,2154,285.374084904265,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,190.766219462756,640.08,NA,NA,NA,NA,NA,NA,-84.3942016666667,33.7770433333333,2159.02502918954,300.984835482925,320.04,187.980261655237,"people","bike"
474,2184.20239315957,201,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,189.55294553423,640.08,NA,NA,NA,NA,NA,NA,-84.3942016666667,33.7770433333333,2188.72117226363,215.038034577072,320.04,187.047660997453,"trashcan","bike"
475,2241.56441822459,201,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,173.281930505633,640.08,NA,NA,NA,NA,NA,NA,-84.3942016666667,33.7770433333333,2241.56441822459,201,320.04,173.281930505633,"bike","posts"
476,2298.92644328962,201,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,157.010915477036,640.08,NA,NA,NA,NA,NA,NA,-84.3942016666667,33.7770433333333,2298.04655580158,203.635196030176,320.04,157.805047433249,"bike","bike"
477,2351,216.838560046903,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,145.512944476133,640.08,NA,NA,NA,NA,NA,NA,-84.3942016666667,33.7770433333333,2342.33607919445,242.786343170129,320.04,153.332462847844,"wall","car"
478,2351,388.633457449771,2017-07-22 03:51:09,2017-07-22 00:04:00,320.04,181.013340902163,640.08,NA,NA,NA,NA,NA,NA,-84.3942391666662,33.7770438333465,2351,388.633457449771,320.04,181.013340902163,"people","tree"
479,2351,560.428354852639,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,216.513737328193,640.08,NA,NA,NA,NA,NA,NA,-84.3942766666661,33.7770443333484,2351,560.428354852639,320.04,216.513737328193,"stop-car","nothing"
480,2351,732.223252255507,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,252.014133754223,640.08,NA,NA,NA,NA,NA,NA,-84.3943141666665,33.777044833339,2351,730.150033483683,320.04,244.175357668731,"wall","stop-car"
481,2351,891.557292996524,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,240.400416352449,640.08,NA,NA,NA,NA,NA,NA,-84.3943266666667,33.777045,2351,890.479085141069,320.04,236.323745782322,"car","trashcan"
482,2351,1044.41088231529,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,204.284312457597,640.08,NA,NA,NA,NA,NA,NA,-84.3943266666667,33.777045,2351,1044.41088231529,320.04,204.284312457597,"stop-car","people"
483,2351,1197.26447163405,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,168.168208562744,640.08,781,1020,578,429,23,20.7,-84.3943266666667,33.777045,2351,1189.75688223406,320.04,169.827941937876,"car","trashcan"
484,2351,1304.99450879289,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,142.027752180581,640.08,781,1020,578,429,23,20.7,-84.3943266666667,33.777045,2351,1285.88768275857,320.04,146.251776054613,"stop-car","car"
485,2351,1297.88503952225,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,141.275333349438,640.08,781,1020,578,429,23,20.7,-84.3943266666667,33.777045,2351,1297.88503952225,320.04,141.275333349438,"stop-car","people"
486,2351,1290.77557025161,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,140.522914518296,640.08,NA,NA,NA,NA,NA,NA,-84.3943266666667,33.777045,2351,1290.77557025161,320.04,140.522914518296,"people","stop-car"
487,2351,1283.66610098097,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,139.770495687153,640.08,NA,NA,NA,NA,NA,NA,-84.3943266666667,33.777045,2351,1285.09548500642,320.04,139.770495687153,"car","people"
488,2351,1285.14778942989,2017-07-22 03:51:10,2017-07-22 00:04:01,320.04,139.01807685601,640.08,NA,NA,NA,NA,NA,NA,-84.394349333333,33.7770453333416,2351,1285.29555594869,320.04,139.01807685601,"trashcan","tree"
489,2351,1287.5176125201,2017-07-22 03:51:11,2017-07-22 00:04:02,320.04,138.265658024867,640.08,NA,NA,NA,NA,NA,NA,-84.3943833333328,33.7770458333463,2351,1287.5176125201,320.04,138.265658024867,"stop-car","nothing"
490,2351,1289.88743561032,2017-07-22 03:51:11,2017-07-22 00:04:02,320.04,137.513239193725,640.08,NA,NA,NA,NA,NA,NA,-84.394417333333,33.7770463333417,2343.42292467064,1289.67825478032,326.147514151087,139.63916469308,"nothing","stop-car"
491,2305.45881019489,1291,2017-07-22 03:51:11,2017-07-22 00:04:02,356.748551664308,149.538465096104,640.08,NA,NA,NA,NA,NA,NA,-84.39444,33.7770466666667,2298.7537588114,1290.81489319393,362.153169465818,151.419723905214,"car","bike"
492,2219.6176359716,1291,2017-07-22 03:51:11,2017-07-22 00:04:02,425.940972687688,172.870793115616,640.08,NA,NA,NA,NA,NA,NA,-84.39444,33.7770466666667,2219.6176359716,1291,425.940972687688,172.870793115616,"stop-car","parallel"
493,2133.77646174831,1291,2017-07-22 03:51:11,2017-07-22 00:04:02,495.133393711068,196.203121135127,640.08,NA,NA,NA,NA,NA,NA,-84.39444,33.7770466666667,2136.15845573914,1290.03539086322,492.833293067356,194.30303799467,"stop-car","bike"
494,2062.25200416514,1285.20232136061,2017-07-22 03:51:11,2017-07-22 00:04:02,550.501309178813,208.115205434767,640.08,NA,NA,NA,NA,NA,NA,-84.39444,33.7770466666667,2066.24690069923,1283.58455334268,546.64375784788,204.92853259617,"bike","trashcan"
495,2014.7384390969,1269.68122343832,2017-07-22 03:51:11,2017-07-22 00:04:02,582.683830585036,200.874138118367,640.08,NA,NA,NA,NA,NA,NA,-84.39444,33.7770466666667,2014.7384390969,1269.68122343832,582.683830585036,200.874138118367,"tree","wall"
496,1967.22487402865,1254.16012551603,2017-07-22 03:51:11,2017-07-22 00:04:02,614.866351991259,193.633070801967,640.08,783,755,831,856,23,20.7,-84.39444,33.7770466666667,1969.06222437287,1254.38836779481,613.706881215036,194.299766498295,"nothing","parallel"
497,1930.75450400957,1240.01085306568,2017-07-22 03:51:11,2017-07-22 00:04:02,640.08,190.399105689119,640.08,783,755,831,856,23,20.7,-84.39444,33.7770466666667,1937.40210717373,1240.83664227862,635.884990798271,192.811235980113,"trashcan","tree"
498,1934.23883211457,1230.82489715249,2017-07-22 03:51:11,2017-07-22 00:04:02,640.08,201.662988181297,640.08,783,755,831,856,23,20.7,-84.39444,33.7770466666667,1934.23883211457,1230.82489715249,640.08,201.662988181297,"wall","stop-car"
499,1937.72316021958,1221.63894123929,2017-07-22 03:51:11,2017-07-22 00:04:02,640.08,212.926870673475,640.08,NA,NA,NA,NA,NA,NA,-84.39444,33.7770466666667,1937.72943687383,1221.5950046595,640.08,212.751500953578,"car","posts"
500,1941.24521347451,1212.18890927663,2017-07-22 03:51:11,2017-07-22 00:04:02,640.08,223.13671247677,640.08,NA,NA,NA,NA,NA,NA,-84.39444,33.7770466666667,1941.34433996942,1211.49502381221,640.08,220.367118208793,"nothing","bike"
501,1945.36305578042,1198.56835395707,2017-07-22 03:51:11,2017-07-22 00:04:02,640.08,216.700208195525,640.08,NA,NA,NA,NA,NA,NA,-84.3944734999991,33.7770476666772,1945.36305578042,1198.56835395707,640.08,216.700208195525,"bike","nothing"
502,1949.48089808634,1184.9477986375,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,210.26370391428,640.08,NA,NA,NA,NA,NA,NA,-84.394506999999,33.7770486666788,1949.48089808634,1184.9477986375,640.08,210.26370391428,"trashcan","stop-car"
503,1953.59874039225,1171.32724331794,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,203.827199633036,640.08,NA,NA,NA,NA,NA,NA,-84.3945404999996,33.7770496666712,1914.13322869077,1125.1587349146,640.08,201.53807566171,"trashcan","trashcan"
504,1720.51340323529,880.215873558521,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,183.632163895506,640.08,NA,NA,NA,NA,NA,NA,-84.3945516666667,33.77705,1716.2525224663,875.231305992881,640.08,183.385019391691,"car","nothing"
505,1461.81850415599,559.145300843351,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,161.951692911753,640.08,NA,NA,NA,NA,NA,NA,-84.3945516666667,33.77705,1461.81850415599,559.145300843351,640.08,161.951692911753,"car","people"
506,1203.12360507669,238.074728128181,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,140.271221928001,640.08,NA,NA,NA,NA,NA,NA,-84.3945516666667,33.77705,1281.85874881536,330.704308997195,640.08,152.035178698366,"bike","tree"
507,1417.65775143697,473.744208871332,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,189.296737733456,640.08,NA,NA,NA,NA,NA,NA,-84.3945516666667,33.77705,1430.84958838033,489.264017039987,640.08,191.267753370875,"tree","people"
508,1711.48000356384,802.693814045771,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,250.168829341683,640.08,787,389,934,1109,23,20.7,-84.3945516666667,33.77705,1711.48000356384,802.693814045771,640.08,250.168829341683,"stop-car","stop-car"
509,2005.30225569071,1131.64341922021,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,311.040920949911,640.08,787,389,934,1109,23,20.7,-84.3945516666667,33.77705,1956.91862504446,1083.30405539066,640.08,302.832967798561,"car","parallel"
510,2008.31994128729,1170.05451876695,2017-07-22 03:51:12,2017-07-22 00:04:03,640.08,322.58,640.08,787,389,934,1109,23,20.7,-84.394572999999,33.7770510000073,1997.00292434859,1158.74785591511,640.08,320.660145214298,"nothing","car"
511,1943.31792349832,1140.50814704469,2017-07-22 03:51:13,2017-07-22 00:04:04,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3946049999984,33.7770525000115,1943.31792349832,1140.50814704469,640.08,322.58,"people","parallel"
512,1878.31590570936,1110.96177532244,2017-07-22 03:51:13,2017-07-22 00:04:04,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3946476666661,33.7770545000041,1890.25307175301,1114.71936683326,640.08,322.58,"trashcan","tree"
