"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat"
580,1665.78642582928,1046.6566075773,2017-07-22 03:51:21,2017-07-22 00:04:12,640.08,312.059601535605,640.08,786,313,1084,1331,22.9,20.6,-84.39535,33.7771616666667
581,1726.30586999351,1068.10050511581,2017-07-22 03:51:21,2017-07-22 00:04:12,640.08,278.168712803633,640.08,NA,NA,NA,NA,NA,NA,-84.39535,33.7771616666667
582,1757.23620354184,1082.17237168176,2017-07-22 03:51:21,2017-07-22 00:04:12,640.08,241.199748673801,640.336506283155,NA,NA,NA,NA,NA,NA,-84.3953549999975,33.7771665000009
583,1678.13204817756,1068.82950210224,2017-07-22 03:51:22,2017-07-22 00:04:13,640.08,192.784193342411,641.54689516644,NA,NA,NA,NA,NA,NA,-84.3953749999929,33.7771858333359
584,1607.83555952792,1057.60294839763,2017-07-22 03:51:22,2017-07-22 00:04:13,640.08,149.720773733638,642.62,NA,NA,NA,NA,NA,NA,-84.3954,33.77721
585,1606.38574128779,1062.91894861145,2017-07-22 03:51:22,2017-07-22 00:04:13,640.08,148.493260956993,642.62,NA,NA,NA,NA,NA,NA,-84.3954,33.77721
586,1610.36110501282,1067.78641015885,2017-07-22 03:51:22,2017-07-22 00:04:13,640.08,151.063375555963,642.565748180348,NA,NA,NA,NA,NA,NA,-84.3954,33.77721
587,1731.66256443715,1062.95368269175,2017-07-22 03:51:22,2017-07-22 00:04:13,640.08,235.761757144443,641.338235403704,781,986,693,572,23,20.7,-84.3954,33.77721
588,1852.96402386148,1058.12095522464,2017-07-22 03:51:22,2017-07-22 00:04:13,640.08,320.460138732922,640.110722627059,781,986,693,572,23,20.7,-84.3954,33.77721
589,2182.05463917842,1052.34587330904,2017-07-22 03:51:22,2017-07-22 00:04:13,641.276790149586,268.724443268652,641.276790149586,781,986,693,572,23,20.7,-84.3954159999944,33.7772300000015
590,2516.47937990207,1046.54660034852,2017-07-22 03:51:23,2017-07-22 00:04:14,642.50430292623,213.486368319643,642.50430292623,NA,NA,NA,NA,NA,NA,-84.3954359999979,33.7772550000006
591,2548,1027.67023933724,2017-07-22 03:51:23,2017-07-22 00:04:14,641.511485902776,190.543774444415,641.511485902776,NA,NA,NA,NA,NA,NA,-84.39544,33.77726
592,2548,1007.43305852733,2017-07-22 03:51:23,2017-07-22 00:04:14,640.287618301415,170.961892822633,640.287618301415,NA,NA,NA,NA,NA,NA,-84.39544,33.77726
593,2293.53757686371,1004.40009814959,2017-07-22 03:51:23,2017-07-22 00:04:14,640.08,229.631207296757,641.096249299947,NA,NA,NA,NA,NA,NA,-84.39544,33.77726
594,1987.08883888503,1004.88193578792,2017-07-22 03:51:23,2017-07-22 00:04:14,640.08,304.2871309798,642.320116901308,NA,NA,NA,NA,NA,NA,-84.39544,33.77726
595,1912,1000.99849231127,2017-07-22 03:51:23,2017-07-22 00:04:14,640.08,322.58,642.62,NA,NA,NA,NA,NA,NA,-84.39544,33.77726
596,1912,995.69827828963,2017-07-22 03:51:23,2017-07-22 00:04:14,640.08,322.58,642.62,782,785,786,778,23.1,20.8,-84.39544,33.77726
597,1959.80751062491,973.043283013737,2017-07-22 03:51:23,2017-07-22 00:04:14,640.08,322.58,641.788280294608,782,785,786,778,23.1,20.8,-84.3954504999954,33.777276000001
598,2030.15580582127,942.205674160537,2017-07-22 03:51:24,2017-07-22 00:04:15,640.08,322.58,640.564412693246,NA,NA,NA,NA,NA,NA,-84.3954679999965,33.7773026666674
599,1992.38227880337,932.499722712253,2017-07-22 03:51:24,2017-07-22 00:04:15,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.395475,33.7773133333333
600,1883.77876266411,936.636999517558,2017-07-22 03:51:24,2017-07-22 00:04:15,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.395475,33.7773133333333
601,1848,926.209325627835,2017-07-22 03:51:24,2017-07-22 00:04:15,640.08,326.103330930035,640.08,NA,NA,NA,NA,NA,NA,-84.395475,33.7773133333333
602,1848,908.625899205289,2017-07-22 03:51:24,2017-07-22 00:04:15,640.08,331.357672472772,640.08,NA,NA,NA,NA,NA,NA,-84.395475,33.7773133333333
603,1848,902.09448129158,2017-07-22 03:51:24,2017-07-22 00:04:15,640.08,334.676007007755,640.08,NA,NA,NA,NA,NA,NA,-84.3954834999964,33.777328833334
604,1848,899.508683288264,2017-07-22 03:51:25,2017-07-22 00:04:16,640.08,337.303177779123,640.08,785,558,728,849,23.2,20.9,-84.3954976666639,33.7773546666672
605,1573.60221395903,899.422150440063,2017-07-22 03:51:25,2017-07-22 00:04:16,641.15226211776,335.67547576448,640.08,785,558,728,849,23.2,20.9,-84.3955033333333,33.777365
606,1232.00468825787,899.947685094988,2017-07-22 03:51:25,2017-07-22 00:04:16,642.487120141269,333.005759717462,640.08,NA,NA,NA,NA,NA,NA,-84.3955033333333,33.777365
607,1372.14486796789,920.821668996161,2017-07-22 03:51:25,2017-07-22 00:04:16,642.62,329.134065505665,641.281978164778,NA,NA,NA,NA,NA,NA,-84.3955033333333,33.777365
608,1565.54162098024,943.945193812855,2017-07-22 03:51:25,2017-07-22 00:04:16,642.62,325.129491435137,642.616836188287,NA,NA,NA,NA,NA,NA,-84.3955033333333,33.777365
609,1585.92298427097,940.329976581663,2017-07-22 03:51:26,2017-07-22 00:04:17,642.62,323.788305788203,642.62,NA,NA,NA,NA,NA,NA,-84.3955191666625,33.777387500001
610,1604.65999978491,943.701536277499,2017-07-22 03:51:26,2017-07-22 00:04:17,642.491046195872,322.58,642.491046195872,NA,NA,NA,NA,NA,NA,-84.395535,33.77741
611,1611.62159952485,1014.3885490216,2017-07-22 03:51:26,2017-07-22 00:04:17,641.130856708221,322.58,641.130856708221,783,778,782,819,23.3,21,-84.395535,33.77741
612,1678.86655588618,1064.25040220559,2017-07-22 03:51:26,2017-07-22 00:04:17,640.08,322.889332779431,640.08,783,778,782,819,23.3,21,-84.395535,33.77741
613,1950.9044534165,1043.36560298574,2017-07-22 03:51:26,2017-07-22 00:04:17,640.08,324.249522267083,640.08,NA,NA,NA,NA,NA,NA,-84.395535,33.77741
614,2125,1017.27520637305,2017-07-22 03:51:26,2017-07-22 00:04:17,640.08,325.12,640.08,NA,NA,NA,NA,NA,NA,-84.395535,33.77741
615,2125,981.931700001,2017-07-22 03:51:26,2017-07-22 00:04:17,640.08,325.12,640.08,NA,NA,NA,NA,NA,NA,-84.395535,33.77741
616,1997.04960469758,969.012489712878,2017-07-22 03:51:26,2017-07-22 00:04:17,640.750090730037,325.790090730037,640.08,NA,NA,NA,NA,NA,NA,-84.3955416666637,33.7774193333341
617,1737.32838363024,979.18713548665,2017-07-22 03:51:27,2017-07-22 00:04:18,642.110280217689,327.150280217689,640.08,NA,NA,NA,NA,NA,NA,-84.3955583333295,33.7774426666676
618,1627.84794501555,1007.30410996889,2017-07-22 03:51:27,2017-07-22 00:04:18,641.807731061566,327.66,640.08,NA,NA,NA,NA,NA,NA,-84.3955683333333,33.7774566666667
619,1608.41268784012,1046.17462431976,2017-07-22 03:51:27,2017-07-22 00:04:18,640.508637555629,327.66,640.08,786,371,1097,1307,23.4,21,-84.3955683333333,33.7774566666667
620,1586.23583712041,1173.80422966657,2017-07-22 03:51:27,2017-07-22 00:04:18,640.08,326.789544049692,640.08,786,371,1097,1307,23.4,21,-84.3955683333333,33.7774566666667
621,1562.70894685541,1345.1413652921,2017-07-22 03:51:27,2017-07-22 00:04:18,640.08,325.490450543755,640.08,NA,NA,NA,NA,NA,NA,-84.3955683333333,33.7774566666667
622,1558.92485972341,1349.39588921806,2017-07-22 03:51:27,2017-07-22 00:04:18,640.08,306.547140756372,640.08,NA,NA,NA,NA,NA,NA,-84.3955788333293,33.7774706666677
623,1563.01649281297,1286.9984846022,2017-07-22 03:51:28,2017-07-22 00:04:19,640.08,280.565270637636,640.08,NA,NA,NA,NA,NA,NA,-84.3955963333302,33.7774940000008
624,1602.95517797844,1333.27324869526,2017-07-22 03:51:28,2017-07-22 00:04:19,641.110689084013,293.903092596247,641.110689084013,NA,NA,NA,NA,NA,NA,-84.3956033333333,33.7775033333333
625,1654.23697936766,1413.93524879704,2017-07-22 03:51:28,2017-07-22 00:04:19,642.467520079103,319.682881502948,642.467520079103,NA,NA,NA,NA,NA,NA,-84.3956033333333,33.7775033333333
626,1758.62402497321,1423,2017-07-22 03:51:28,2017-07-22 00:04:19,641.415648925808,292.471223145197,641.415648925808,NA,NA,NA,NA,NA,NA,-84.3956033333333,33.7775033333333
627,1868.31689709949,1423,2017-07-22 03:51:28,2017-07-22 00:04:19,640.08,257.893804120228,640.08,783,962,667,563,23.4,21,-84.3956033333333,33.7775033333333
628,1888.61594348272,1423,2017-07-22 03:51:28,2017-07-22 00:04:19,640.08,181.911268395213,640.08,NA,NA,NA,NA,NA,NA,-84.3956033333333,33.7775033333333
629,1967.4449179638,1423.84381285593,2017-07-22 03:51:28,2017-07-22 00:04:19,640.274844059461,132.622368816321,640.274844059461,NA,NA,NA,NA,NA,NA,-84.3956033333333,33.7775033333333
630,2395.32744830504,1429.71985259845,2017-07-22 03:51:29,2017-07-22 00:04:20,641.63167505455,242.525679418574,641.63167505455,NA,NA,NA,NA,NA,NA,-84.395623333329,33.7775313333344
631,2696.95633703143,1426.72198335611,2017-07-22 03:51:29,2017-07-22 00:04:20,642.25027675449,322.58,642.25027675449,NA,NA,NA,NA,NA,NA,-84.3956366666667,33.77755
632,2659.97579564462,1399.92448959755,2017-07-22 03:51:29,2017-07-22 00:04:20,640.888964071556,322.58,640.888964071556,NA,NA,NA,NA,NA,NA,-84.3956366666667,33.77755
633,2669.31425198369,1384,2017-07-22 03:51:29,2017-07-22 00:04:20,640.08,297.724312487946,640.08,NA,NA,NA,NA,NA,NA,-84.3956366666667,33.77755
634,2746.49103400833,1384,2017-07-22 03:51:29,2017-07-22 00:04:20,640.08,236.465241755891,640.08,783,752,788,821,23.5,21.1,-84.3956366666667,33.77755
635,2780.55320083219,1384,2017-07-22 03:51:29,2017-07-22 00:04:20,640.08,204.605130113759,640.08,783,752,788,821,23.5,21.1,-84.3956429999971,33.7775600000006
636,2777.87345145633,1384,2017-07-22 03:51:30,2017-07-22 00:04:21,640.08,197.798566699087,640.08,NA,NA,NA,NA,NA,NA,-84.395661999997,33.7775900000006
637,2777,1384,2017-07-22 03:51:30,2017-07-22 00:04:21,640.08,241.459967155863,640.08,NA,NA,NA,NA,NA,NA,-84.3956683333333,33.7776
638,2777,1384,2017-07-22 03:51:30,2017-07-22 00:04:21,640.08,309.525601302591,640.08,NA,NA,NA,NA,NA,NA,-84.3956683333333,33.7776
639,2698.59816050136,1384,2017-07-22 03:51:30,2017-07-22 00:04:21,640.08,322.58,641.180224708986,NA,NA,NA,NA,NA,NA,-84.3956683333333,33.7776
640,2601.5912330954,1384,2017-07-22 03:51:30,2017-07-22 00:04:21,640.08,322.58,642.541537391921,NA,NA,NA,NA,NA,NA,-84.3956683333333,33.7776
641,2692.46628515646,1384,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,641.337149925144,786,431,884,1020,23.5,21.1,-84.3956824999959,33.7776250000008
642,2786.6716571883,1384,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,640.08,786,431,884,1020,23.5,21.1,-84.3956966666667,33.77765
643,2782.38051471668,1384,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3956966666667,33.77765
644,2779,1384,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3956966666667,33.77765
645,2779,1384,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3956966666667,33.77765
646,2779,1384,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3956966666667,33.77765
647,2779,1384,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3956966666667,33.77765
648,2739.31184510815,1970.76213310695,2017-07-22 03:51:31,2017-07-22 00:04:22,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3957029999974,33.7776590000006
649,2657.24374533846,3184.08266695688,2017-07-22 03:51:32,2017-07-22 00:04:23,640.08,322.58,640.08,784,745,835,893,23.5,21.1,-84.3957188333298,33.7776815000008
650,2590.63434766804,3646,2017-07-22 03:51:32,2017-07-22 00:04:23,640.08,322.58,640.08,784,745,835,893,23.5,21.1,-84.3957283333333,33.777695
651,2533.52802695861,3646,2017-07-22 03:51:32,2017-07-22 00:04:23,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3957283333333,33.777695
652,2571.52256917157,3646,2017-07-22 03:51:32,2017-07-22 00:04:23,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3957283333333,33.777695
653,2633.57078301932,3646,2017-07-22 03:51:32,2017-07-22 00:04:23,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3957283333333,33.777695
654,2635,3646,2017-07-22 03:51:32,2017-07-22 00:04:23,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3957283333333,33.777695
655,2636.96766235788,3646,2017-07-22 03:51:32,2017-07-22 00:04:23,640.08,308.890203021373,640.08,NA,NA,NA,NA,NA,NA,-84.3957283333333,33.777695
656,2649.59694482247,3646,2017-07-22 03:51:33,2017-07-22 00:04:24,640.08,221.02334302211,640.08,782,663,839,912,23.6,21.2,-84.3957473333296,33.777720000001
657,2358.9740758002,3184.08057623611,2017-07-22 03:51:33,2017-07-22 00:04:24,640.08,164.530235661394,640.08,782,663,839,912,23.6,21.2,-84.39576,33.7777366666667
658,1465.39154830087,1803.72157461263,2017-07-22 03:51:33,2017-07-22 00:04:24,640.08,170.417913015086,640.08,NA,NA,NA,NA,NA,NA,-84.39576,33.7777366666667
659,1637.60458317467,1264,2017-07-22 03:51:33,2017-07-22 00:04:24,640.08,222.918265162899,640.08,NA,NA,NA,NA,NA,NA,-84.39576,33.7777366666667
660,2494.09937931216,1264,2017-07-22 03:51:33,2017-07-22 00:04:24,640.08,305.345748114589,640.08,NA,NA,NA,NA,NA,NA,-84.39576,33.7777366666667
661,2636.99993960607,1264,2017-07-22 03:51:34,2017-07-22 00:04:25,640.08,318.860708807122,640.08,NA,NA,NA,NA,NA,NA,-84.3957758333295,33.777757500001
662,2678,1264,2017-07-22 03:51:34,2017-07-22 00:04:25,640.08,309.335304753813,640.08,NA,NA,NA,NA,NA,NA,-84.3957916666667,33.7777783333333
663,2678,1264,2017-07-22 03:51:34,2017-07-22 00:04:25,640.08,225.360925339223,640.08,779,1031,624,508,23.7,21.3,-84.3957916666667,33.7777783333333
664,2678,1264,2017-07-22 03:51:34,2017-07-22 00:04:25,640.08,171.41167472362,640.08,779,1031,624,508,23.7,21.3,-84.3957916666667,33.7777783333333
665,2678,1264,2017-07-22 03:51:34,2017-07-22 00:04:25,640.08,156.679327457902,640.08,NA,NA,NA,NA,NA,NA,-84.3957916666667,33.7777783333333
666,2678,1264,2017-07-22 03:51:34,2017-07-22 00:04:25,640.08,222.435232712361,640.08,NA,NA,NA,NA,NA,NA,-84.3958049999963,33.7777943333344
667,2678,1264,2017-07-22 03:51:35,2017-07-22 00:04:26,640.08,321.141959392668,640.08,NA,NA,NA,NA,NA,NA,-84.3958216666653,33.7778143333337
668,2678,1264,2017-07-22 03:51:35,2017-07-22 00:04:26,640.08,320.996635248965,640.08,NA,NA,NA,NA,NA,NA,-84.395825,33.7778183333333
669,2678,1264,2017-07-22 03:51:35,2017-07-22 00:04:26,640.08,305.08681914941,640.08,NA,NA,NA,NA,NA,NA,-84.395825,33.7778183333333
670,2678,1264,2017-07-22 03:51:35,2017-07-22 00:04:26,640.08,268.131027572629,640.08,782,756,810,837,23.8,21.4,-84.395825,33.7778183333333
671,2678,1264,2017-07-22 03:51:36,2017-07-22 00:04:27,640.08,199.406786600211,640.08,NA,NA,NA,NA,NA,NA,-84.3958391666638,33.7778358333341
672,2678,1264,2017-07-22 03:51:36,2017-07-22 00:04:27,640.08,141.455257843884,640.08,NA,NA,NA,NA,NA,NA,-84.3958533333333,33.7778533333333
673,2678,1264,2017-07-22 03:51:36,2017-07-22 00:04:27,640.08,138.225973497099,640.08,NA,NA,NA,NA,NA,NA,-84.3958533333333,33.7778533333333
674,2692.90470073603,1264,2017-07-22 03:51:36,2017-07-22 00:04:27,640.08,216.120846013542,640.08,NA,NA,NA,NA,NA,NA,-84.3958533333333,33.7778533333333
675,2652.26546084312,1262.64624127513,2017-07-22 03:51:36,2017-07-22 00:04:27,640.08,310.701382534099,640.08,NA,NA,NA,NA,NA,NA,-84.3958533333333,33.7778533333333
676,2024.84348244218,1248.66115158432,2017-07-22 03:51:36,2017-07-22 00:04:27,640.08,187.988577356269,640.08,785,419,929,1070,23.8,21.4,-84.3958533333333,33.7778533333333
677,2062.23534034281,1242,2017-07-22 03:51:36,2017-07-22 00:04:27,640.08,163.363277800821,640.08,785,419,929,1070,23.8,21.4,-84.395860833331,33.7778648333338
678,2704.27809432959,1242,2017-07-22 03:51:37,2017-07-22 00:04:28,640.08,227.948964736521,640.08,NA,NA,NA,NA,NA,NA,-84.3958758333323,33.7778878333336
679,2736,1205.49725839898,2017-07-22 03:51:37,2017-07-22 00:04:28,640.08,214.778182882366,640.08,NA,NA,NA,NA,NA,NA,-84.3958783333333,33.7778916666667
680,2717.72143268003,1190.53131878667,2017-07-22 03:51:37,2017-07-22 00:04:28,640.08,261.850262683903,640.08,NA,NA,NA,NA,NA,NA,-84.3958783333333,33.7778916666667
681,2697,1190,2017-07-22 03:51:37,2017-07-22 00:04:28,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3958836666653,33.7778970000005
682,2697,1190,2017-07-22 03:51:38,2017-07-22 00:04:29,640.08,322.58,640.08,783,773,806,840,23.9,21.5,-84.3959023333326,33.7779156666669
683,2713.82919907542,879.102690764665,2017-07-22 03:51:38,2017-07-22 00:04:29,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.395905,33.7779183333333
684,2716,839,2017-07-22 03:51:38,2017-07-22 00:04:29,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.395905,33.7779183333333
685,2716,1059.78837276335,2017-07-22 03:51:38,2017-07-22 00:04:29,640.08,236.724247750852,640.08,NA,NA,NA,NA,NA,NA,-84.395905,33.7779183333333
686,2716,1146,2017-07-22 03:51:39,2017-07-22 00:04:30,640.08,167.666081726361,640.08,786,302,1113,1347,23.9,21.5,-84.3959209999982,33.777933333334
687,2521.16049430913,1146,2017-07-22 03:51:39,2017-07-22 00:04:30,640.08,268.382374584378,640.08,NA,NA,NA,NA,NA,NA,-84.3959316666667,33.7779433333333
688,2344,1146,2017-07-22 03:51:39,2017-07-22 00:04:30,640.08,481.176703841314,640.08,NA,NA,NA,NA,NA,NA,-84.3959406666651,33.7779498333341
689,2366.89778858297,1161.44911036923,2017-07-22 03:51:40,2017-07-22 00:04:31,640.08,500.635226299449,640.08,NA,NA,NA,NA,NA,NA,-84.3959616666667,33.777965
690,2427,1140.94786219488,2017-07-22 03:51:40,2017-07-22 00:04:31,640.08,134.62,640.56918747642,NA,NA,NA,NA,NA,NA,-84.3959616666667,33.777965
691,2427,922.165406265394,2017-07-22 03:51:40,2017-07-22 00:04:31,640.08,134.897647446806,642.342352553194,781,1013,605,501,24,21.6,-84.3959616666667,33.777965
692,2427,1227.21225608716,2017-07-22 03:51:40,2017-07-22 00:04:31,640.08,140.795907945604,640.08,NA,NA,NA,NA,NA,NA,-84.3959616666667,33.777965
693,2427,1305.13316060797,2017-07-22 03:51:41,2017-07-22 00:04:32,640.08,268.861206316869,640.08,NA,NA,NA,NA,NA,NA,-84.395987166666,33.7779845000003
694,2427,1326.28373295961,2017-07-22 03:51:41,2017-07-22 00:04:32,640.08,316.043803732282,640.08,NA,NA,NA,NA,NA,NA,-84.39599,33.7779866666667
695,2427,1352.9063568164,2017-07-22 03:51:41,2017-07-22 00:04:32,640.08,322.58,640.08,783,703,826,894,24,21.6,-84.39599,33.7779866666667
696,2039.11622428232,1317.51096449736,2017-07-22 03:51:42,2017-07-22 00:04:33,640.08,226.842608714205,640.08,NA,NA,NA,NA,NA,NA,-84.3960059999985,33.7779986666674
697,1843.65566545919,1265.9796900785,2017-07-22 03:51:42,2017-07-22 00:04:33,640.08,276.072443667355,640.08,NA,NA,NA,NA,NA,NA,-84.3960166666667,33.7780066666667
698,1835,1154.18589046694,2017-07-22 03:51:42,2017-07-22 00:04:33,640.08,211.326131102184,640.08,NA,NA,NA,NA,NA,NA,-84.3960166666667,33.7780066666667
699,1835,1110,2017-07-22 03:51:42,2017-07-22 00:04:33,640.08,274.085621528164,640.08,785,349,998,1161,24.1,21.7,-84.3960166666667,33.7780066666667
700,1901.86513162366,1546.4208053286,2017-07-22 03:51:43,2017-07-22 00:04:34,640.08,233.095760409889,640.08,NA,NA,NA,NA,NA,NA,-84.3960329999992,33.7780171666672
701,1845.70899596461,1274.68585330975,2017-07-22 03:51:43,2017-07-22 00:04:34,640.08,304.806857940054,640.08,NA,NA,NA,NA,NA,NA,-84.39604,33.7780216666667
702,1832,1408.12196041829,2017-07-22 03:51:43,2017-07-22 00:04:34,640.08,282.784680900882,640.08,NA,NA,NA,NA,NA,NA,-84.39604,33.7780216666667
703,1832,557.462145696584,2017-07-22 03:51:43,2017-07-22 00:04:34,640.08,279.878391005426,640.08,781,847,773,780,24.1,21.7,-84.3960453333326,33.7780246666672
704,1832,2136.62281675051,2017-07-22 03:51:44,2017-07-22 00:04:35,640.08,251.740032747868,640.08,NA,NA,NA,NA,NA,NA,-84.3960666666667,33.7780366666667
705,1763.52891527972,2714,2017-07-22 03:51:45,2017-07-22 00:04:36,640.08,241.517198852346,640.08,NA,NA,NA,NA,NA,NA,-84.3960824999989,33.778042500001
706,1714,2714,2017-07-22 03:51:45,2017-07-22 00:04:36,635.387329640271,204.779128345404,640.08,781,691,824,874,24.3,21.8,-84.3960983333333,33.7780483333333
707,2274.74050779507,2714,2017-07-22 03:51:45,2017-07-22 00:04:36,636.837912571105,278.271471805101,640.08,NA,NA,NA,NA,NA,NA,-84.3960983333333,33.7780483333333
708,1914.69461237185,1692.8790802559,2017-07-22 03:51:45,2017-07-22 00:04:36,641.434384927494,249.443213915352,641.434384927494,NA,NA,NA,NA,NA,NA,-84.3960983333333,33.7780483333333
709,1236,726.196488833245,2017-07-22 03:51:45,2017-07-22 00:04:36,641.370534335381,380.336643680508,642.62,NA,NA,NA,NA,NA,NA,-84.3961109999985,33.778055000001
710,1957.78108399195,669.443301179352,2017-07-22 03:51:46,2017-07-22 00:04:37,640.08,580.393892297417,642.62,NA,NA,NA,NA,NA,NA,-84.39613,33.778065
711,2207.18767704883,636.01460019407,2017-07-22 03:51:46,2017-07-22 00:04:37,640.08,322.133250464748,641.200183704225,NA,NA,NA,NA,NA,NA,-84.39613,33.778065
712,1831,326.137873302459,2017-07-22 03:51:47,2017-07-22 00:04:38,640.08,122.527049777934,640.08,NA,NA,NA,NA,NA,NA,-84.3961459999989,33.7780740000007
713,1831,2045.78217544647,2017-07-22 03:51:47,2017-07-22 00:04:38,640.08,142.972555010186,640.08,NA,NA,NA,NA,NA,NA,-84.3961566666667,33.77808
714,1831,2779.8891907445,2017-07-22 03:51:47,2017-07-22 00:04:38,640.08,299.35002698396,640.08,781,663,874,949,24.2,21.8,-84.3961566666667,33.77808
715,1830.78037854268,197,2017-07-22 03:51:48,2017-07-22 00:04:39,640.08,578.238615167477,640.08,NA,NA,NA,NA,NA,NA,-84.3961816666667,33.778105
716,1731,328.093594008377,2017-07-22 03:51:48,2017-07-22 00:04:39,640.08,238.023509872926,640.08,NA,NA,NA,NA,NA,NA,-84.3961816666667,33.778105
717,1731,1049.4439025882,2017-07-22 03:51:48,2017-07-22 00:04:39,640.08,433.401650050067,640.08,NA,NA,NA,NA,NA,NA,-84.3961816666667,33.778105
718,1731,1011.2747903325,2017-07-22 03:51:48,2017-07-22 00:04:39,641.234459550089,151.473786502676,641.234459550089,785,504,897,977,24.3,21.9,-84.3961923333321,33.7781116666674
